DatasetID,PathID,PathString,node_t1,node_t2,node_p_depol_1q,node_p_depol_2q,node_coh1_angle,node_coh2_zz_angle,node_src_visibility,node_src_phase,edge_length,edge_attenuation,edge_insertion_loss_db,d1_coupling_1,d1_coupling_2,d1_mzi_phase_error,d1_mzi_loss_short,d1_mzi_loss_long,d1_bs1_reflectivity,d1_bs1_loss,d1_bs2_reflectivity,d1_bs2_loss,d1_snspd1_efficiency,d1_snspd1_jitter,d1_snspd1_dark,d1_snspd1_dead,d1_snspd2_efficiency,d1_snspd2_jitter,d1_snspd2_dark,d1_snspd2_dead,d2_coupling_1,d2_coupling_2,d2_mzi_phase_error,d2_mzi_loss_short,d2_mzi_loss_long,d2_bs1_reflectivity,d2_bs1_loss,d2_bs2_reflectivity,d2_bs2_loss,d2_snspd1_efficiency,d2_snspd1_jitter,d2_snspd1_dark,d2_snspd1_dead,d2_snspd2_efficiency,d2_snspd2_jitter,d2_snspd2_dark,d2_snspd2_dead
4,1,n1->n2->n12->n13->n14->n4->n5->n6->n7->n8->n9->n10,1.42249e+11|5.04498e+11|2.77932e+13|2.49559e+13|4.16771e+10|4.58209e+10|2.36951e+10|1.01962e+10|1.30708e+09|2.93006e+10|3.94975e+11|1.03115e+12,1.71779e+10|1.79988e+11|1.7232e+13|3.30266e+12|2.72145e+10|3.07335e+10|6.36405e+09|5.49302e+09|2.4832e+08|5.06687e+09|1.41576e+11|2.25747e+11,3.55902e-05|0.000268599|9.94622e-05|0.000231728|0.000314524|1.40408e-05|6.16143e-05|0.000408481|0.000102517|7.67459e-05|2.77844e-05|0.000524445,0.00204636|0.000354239|0.000377559|0.000271284|0.00216694|0.000105077|0.000400796|0.000178095|0.00592157|0.00186496|0.00229542|0.00490813,0.0154308|0.0332452|0.00899432|0.00602887|0.04602|0.00614854|0.00689498|0.00433729|0.013572|0.021671|0.019375|0.00545272,0.0498824|0.0352016|0.0439191|0.0232804|0.0203962|0.00780042|0.0327958|0.0474786|0.0387596|0.0122268|0.0181734|0.0347519,0.987049|0.939072|0.967466|0.936802|0.937019|0.983498|0.912977|0.943989|0.96291|0.966108|0.914225|0.937414,3.67761|2.5269|3.59501|5.91357|1.01126|2.67024|4.87214|3.95989|0.724268|3.67234|3.75004|6.28139,79.8117|88.6198|13.9548|56.34|52.1141|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.164241|0.199641|0.21317|0.242068|0.160936|0.217748|0.226136|0.197915|0.17019|0.16433|0.230556,0.739799|0.85207|0.424344|0.819519|0.646926|0.653108|0.791857|0.261795|0.701825|0.606433|0.438004,0.993389,0.973603,0.0478348,0.749596,0.136832,0.518455,0.147325,0.451683,0.0822689,0.971969,38.4248,5.31885e-13,26878,0.886258,85.8384,1.07648e-10,49317,0.841745,0.809213,0.0693945,0.814775,0.729682,0.49086,0.178411,0.493625,0.173705,0.893151,71.287,1.07358e-11,94655,0.877045,11.4325,8.82052e-13,55055
4,2,n1->n2->n12->n13->n3->n4->n5->n6->n7->n8->n9->n10,1.42249e+11|5.04498e+11|2.77932e+13|2.49559e+13|7.84556e+09|4.58209e+10|2.36951e+10|1.01962e+10|1.30708e+09|2.93006e+10|3.94975e+11|1.03115e+12,1.71779e+10|1.79988e+11|1.7232e+13|3.30266e+12|2.03522e+09|3.07335e+10|6.36405e+09|5.49302e+09|2.4832e+08|5.06687e+09|1.41576e+11|2.25747e+11,3.55902e-05|0.000268599|9.94622e-05|0.000231728|0.000374656|1.40408e-05|6.16143e-05|0.000408481|0.000102517|7.67459e-05|2.77844e-05|0.000524445,0.00204636|0.000354239|0.000377559|0.000271284|0.00657576|0.000105077|0.000400796|0.000178095|0.00592157|0.00186496|0.00229542|0.00490813,0.0154308|0.0332452|0.00899432|0.00602887|0.0296807|0.00614854|0.00689498|0.00433729|0.013572|0.021671|0.019375|0.00545272,0.0498824|0.0352016|0.0439191|0.0232804|0.0149685|0.00780042|0.0327958|0.0474786|0.0387596|0.0122268|0.0181734|0.0347519,0.987049|0.939072|0.967466|0.936802|0.964818|0.983498|0.912977|0.943989|0.96291|0.966108|0.914225|0.937414,3.67761|2.5269|3.59501|5.91357|4.65048|2.67024|4.87214|3.95989|0.724268|3.67234|3.75004|6.28139,79.8117|88.6198|13.9548|83.9106|10.4739|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.164241|0.199641|0.21317|0.199862|0.214503|0.217748|0.226136|0.197915|0.17019|0.16433|0.230556,0.739799|0.85207|0.424344|0.380594|0.161864|0.653108|0.791857|0.261795|0.701825|0.606433|0.438004,0.993389,0.973603,0.0478348,0.749596,0.136832,0.518455,0.147325,0.451683,0.0822689,0.971969,38.4248,5.31885e-13,26878,0.886258,85.8384,1.07648e-10,49317,0.841745,0.809213,0.0693945,0.814775,0.729682,0.49086,0.178411,0.493625,0.173705,0.893151,71.287,1.07358e-11,94655,0.877045,11.4325,8.82052e-13,55055
4,3,n1->n11->n12->n2->n3->n4->n5->n6->n7->n8->n9->n10,1.42249e+11|1.33388e+10|2.77932e+13|5.04498e+11|7.84556e+09|4.58209e+10|2.36951e+10|1.01962e+10|1.30708e+09|2.93006e+10|3.94975e+11|1.03115e+12,1.71779e+10|2.54473e+09|1.7232e+13|1.79988e+11|2.03522e+09|3.07335e+10|6.36405e+09|5.49302e+09|2.4832e+08|5.06687e+09|1.41576e+11|2.25747e+11,3.55902e-05|7.65971e-05|9.94622e-05|0.000268599|0.000374656|1.40408e-05|6.16143e-05|0.000408481|0.000102517|7.67459e-05|2.77844e-05|0.000524445,0.00204636|0.000344691|0.000377559|0.000354239|0.00657576|0.000105077|0.000400796|0.000178095|0.00592157|0.00186496|0.00229542|0.00490813,0.0154308|0.0345997|0.00899432|0.0332452|0.0296807|0.00614854|0.00689498|0.00433729|0.013572|0.021671|0.019375|0.00545272,0.0498824|0.0240454|0.0439191|0.0352016|0.0149685|0.00780042|0.0327958|0.0474786|0.0387596|0.0122268|0.0181734|0.0347519,0.987049|0.920983|0.967466|0.939072|0.964818|0.983498|0.912977|0.943989|0.96291|0.966108|0.914225|0.937414,3.67761|3.18164|3.59501|2.5269|4.65048|2.67024|4.87214|3.95989|0.724268|3.67234|3.75004|6.28139,30.2686|24.4191|88.6198|37.015|10.4739|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.18582|0.199114|0.199641|0.216441|0.214503|0.217748|0.226136|0.197915|0.17019|0.16433|0.230556,0.686535|0.264455|0.85207|0.304157|0.161864|0.653108|0.791857|0.261795|0.701825|0.606433|0.438004,0.993389,0.973603,0.0478348,0.749596,0.136832,0.518455,0.147325,0.451683,0.0822689,0.971969,38.4248,5.31885e-13,26878,0.886258,85.8384,1.07648e-10,49317,0.841745,0.809213,0.0693945,0.814775,0.729682,0.49086,0.178411,0.493625,0.173705,0.893151,71.287,1.07358e-11,94655,0.877045,11.4325,8.82052e-13,55055
4,4,n1->n2->n12->n13->n14->n15->n5->n6->n7->n8->n9->n10,1.42249e+11|5.04498e+11|2.77932e+13|2.49559e+13|4.16771e+10|2.39227e+10|2.36951e+10|1.01962e+10|1.30708e+09|2.93006e+10|3.94975e+11|1.03115e+12,1.71779e+10|1.79988e+11|1.7232e+13|3.30266e+12|2.72145e+10|1.81379e+10|6.36405e+09|5.49302e+09|2.4832e+08|5.06687e+09|1.41576e+11|2.25747e+11,3.55902e-05|0.000268599|9.94622e-05|0.000231728|0.000314524|8.88719e-05|6.16143e-05|0.000408481|0.000102517|7.67459e-05|2.77844e-05|0.000524445,0.00204636|0.000354239|0.000377559|0.000271284|0.00216694|0.000481622|0.000400796|0.000178095|0.00592157|0.00186496|0.00229542|0.00490813,0.0154308|0.0332452|0.00899432|0.00602887|0.04602|0.0108056|0.00689498|0.00433729|0.013572|0.021671|0.019375|0.00545272,0.0498824|0.0352016|0.0439191|0.0232804|0.0203962|0.024248|0.0327958|0.0474786|0.0387596|0.0122268|0.0181734|0.0347519,0.987049|0.939072|0.967466|0.936802|0.937019|0.968083|0.912977|0.943989|0.96291|0.966108|0.914225|0.937414,3.67761|2.5269|3.59501|5.91357|1.01126|1.80134|4.87214|3.95989|0.724268|3.67234|3.75004|6.28139,79.8117|88.6198|13.9548|56.34|92.5451|35.0583|37.2729|32.9383|55.4093|99.595|65.9961,0.164241|0.199641|0.21317|0.242068|0.197668|0.165308|0.226136|0.197915|0.17019|0.16433|0.230556,0.739799|0.85207|0.424344|0.819519|0.113857|0.373293|0.791857|0.261795|0.701825|0.606433|0.438004,0.993389,0.973603,0.0478348,0.749596,0.136832,0.518455,0.147325,0.451683,0.0822689,0.971969,38.4248,5.31885e-13,26878,0.886258,85.8384,1.07648e-10,49317,0.841745,0.809213,0.0693945,0.814775,0.729682,0.49086,0.178411,0.493625,0.173705,0.893151,71.287,1.07358e-11,94655,0.877045,11.4325,8.82052e-13,55055
4,5,n1->n11->n12->n13->n3->n4->n5->n6->n7->n8->n9->n10,1.42249e+11|1.33388e+10|2.77932e+13|2.49559e+13|7.84556e+09|4.58209e+10|2.36951e+10|1.01962e+10|1.30708e+09|2.93006e+10|3.94975e+11|1.03115e+12,1.71779e+10|2.54473e+09|1.7232e+13|3.30266e+12|2.03522e+09|3.07335e+10|6.36405e+09|5.49302e+09|2.4832e+08|5.06687e+09|1.41576e+11|2.25747e+11,3.55902e-05|7.65971e-05|9.94622e-05|0.000231728|0.000374656|1.40408e-05|6.16143e-05|0.000408481|0.000102517|7.67459e-05|2.77844e-05|0.000524445,0.00204636|0.000344691|0.000377559|0.000271284|0.00657576|0.000105077|0.000400796|0.000178095|0.00592157|0.00186496|0.00229542|0.00490813,0.0154308|0.0345997|0.00899432|0.00602887|0.0296807|0.00614854|0.00689498|0.00433729|0.013572|0.021671|0.019375|0.00545272,0.0498824|0.0240454|0.0439191|0.0232804|0.0149685|0.00780042|0.0327958|0.0474786|0.0387596|0.0122268|0.0181734|0.0347519,0.987049|0.920983|0.967466|0.936802|0.964818|0.983498|0.912977|0.943989|0.96291|0.966108|0.914225|0.937414,3.67761|3.18164|3.59501|5.91357|4.65048|2.67024|4.87214|3.95989|0.724268|3.67234|3.75004|6.28139,30.2686|24.4191|13.9548|83.9106|10.4739|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.18582|0.199114|0.21317|0.199862|0.214503|0.217748|0.226136|0.197915|0.17019|0.16433|0.230556,0.686535|0.264455|0.424344|0.380594|0.161864|0.653108|0.791857|0.261795|0.701825|0.606433|0.438004,0.993389,0.973603,0.0478348,0.749596,0.136832,0.518455,0.147325,0.451683,0.0822689,0.971969,38.4248,5.31885e-13,26878,0.886258,85.8384,1.07648e-10,49317,0.841745,0.809213,0.0693945,0.814775,0.729682,0.49086,0.178411,0.493625,0.173705,0.893151,71.287,1.07358e-11,94655,0.877045,11.4325,8.82052e-13,55055
4,6,n1->n2->n3->n4->n14->n15->n16->n6->n7->n8->n9->n10,1.42249e+11|5.04498e+11|7.84556e+09|4.58209e+10|4.16771e+10|2.39227e+10|6.14586e+12|1.01962e+10|1.30708e+09|2.93006e+10|3.94975e+11|1.03115e+12,1.71779e+10|1.79988e+11|2.03522e+09|3.07335e+10|2.72145e+10|1.81379e+10|2.62042e+12|5.49302e+09|2.4832e+08|5.06687e+09|1.41576e+11|2.25747e+11,3.55902e-05|0.000268599|0.000374656|1.40408e-05|0.000314524|8.88719e-05|0.000375946|0.000408481|0.000102517|7.67459e-05|2.77844e-05|0.000524445,0.00204636|0.000354239|0.00657576|0.000105077|0.00216694|0.000481622|0.000317555|0.000178095|0.00592157|0.00186496|0.00229542|0.00490813,0.0154308|0.0332452|0.0296807|0.00614854|0.04602|0.0108056|0.0315514|0.00433729|0.013572|0.021671|0.019375|0.00545272,0.0498824|0.0352016|0.0149685|0.00780042|0.0203962|0.024248|0.00768676|0.0474786|0.0387596|0.0122268|0.0181734|0.0347519,0.987049|0.939072|0.964818|0.983498|0.937019|0.968083|0.934561|0.943989|0.96291|0.966108|0.914225|0.937414,3.67761|2.5269|4.65048|2.67024|1.01126|1.80134|4.55129|3.95989|0.724268|3.67234|3.75004|6.28139,79.8117|37.015|10.4739|52.1141|92.5451|56.2706|50.0569|32.9383|55.4093|99.595|65.9961,0.164241|0.216441|0.214503|0.160936|0.197668|0.178894|0.197866|0.197915|0.17019|0.16433|0.230556,0.739799|0.304157|0.161864|0.646926|0.113857|0.726437|0.164017|0.261795|0.701825|0.606433|0.438004,0.993389,0.973603,0.0478348,0.749596,0.136832,0.518455,0.147325,0.451683,0.0822689,0.971969,38.4248,5.31885e-13,26878,0.886258,85.8384,1.07648e-10,49317,0.841745,0.809213,0.0693945,0.814775,0.729682,0.49086,0.178411,0.493625,0.173705,0.893151,71.287,1.07358e-11,94655,0.877045,11.4325,8.82052e-13,55055
4,7,n1->n11->n12->n13->n14->n15->n5->n6->n7->n8->n9->n10,1.42249e+11|1.33388e+10|2.77932e+13|2.49559e+13|4.16771e+10|2.39227e+10|2.36951e+10|1.01962e+10|1.30708e+09|2.93006e+10|3.94975e+11|1.03115e+12,1.71779e+10|2.54473e+09|1.7232e+13|3.30266e+12|2.72145e+10|1.81379e+10|6.36405e+09|5.49302e+09|2.4832e+08|5.06687e+09|1.41576e+11|2.25747e+11,3.55902e-05|7.65971e-05|9.94622e-05|0.000231728|0.000314524|8.88719e-05|6.16143e-05|0.000408481|0.000102517|7.67459e-05|2.77844e-05|0.000524445,0.00204636|0.000344691|0.000377559|0.000271284|0.00216694|0.000481622|0.000400796|0.000178095|0.00592157|0.00186496|0.00229542|0.00490813,0.0154308|0.0345997|0.00899432|0.00602887|0.04602|0.0108056|0.00689498|0.00433729|0.013572|0.021671|0.019375|0.00545272,0.0498824|0.0240454|0.0439191|0.0232804|0.0203962|0.024248|0.0327958|0.0474786|0.0387596|0.0122268|0.0181734|0.0347519,0.987049|0.920983|0.967466|0.936802|0.937019|0.968083|0.912977|0.943989|0.96291|0.966108|0.914225|0.937414,3.67761|3.18164|3.59501|5.91357|1.01126|1.80134|4.87214|3.95989|0.724268|3.67234|3.75004|6.28139,30.2686|24.4191|13.9548|56.34|92.5451|35.0583|37.2729|32.9383|55.4093|99.595|65.9961,0.18582|0.199114|0.21317|0.242068|0.197668|0.165308|0.226136|0.197915|0.17019|0.16433|0.230556,0.686535|0.264455|0.424344|0.819519|0.113857|0.373293|0.791857|0.261795|0.701825|0.606433|0.438004,0.993389,0.973603,0.0478348,0.749596,0.136832,0.518455,0.147325,0.451683,0.0822689,0.971969,38.4248,5.31885e-13,26878,0.886258,85.8384,1.07648e-10,49317,0.841745,0.809213,0.0693945,0.814775,0.729682,0.49086,0.178411,0.493625,0.173705,0.893151,71.287,1.07358e-11,94655,0.877045,11.4325,8.82052e-13,55055
4,8,n1->n2->n3->n4->n5->n15->n16->n6->n7->n8->n9->n10,1.42249e+11|5.04498e+11|7.84556e+09|4.58209e+10|2.36951e+10|2.39227e+10|6.14586e+12|1.01962e+10|1.30708e+09|2.93006e+10|3.94975e+11|1.03115e+12,1.71779e+10|1.79988e+11|2.03522e+09|3.07335e+10|6.36405e+09|1.81379e+10|2.62042e+12|5.49302e+09|2.4832e+08|5.06687e+09|1.41576e+11|2.25747e+11,3.55902e-05|0.000268599|0.000374656|1.40408e-05|6.16143e-05|8.88719e-05|0.000375946|0.000408481|0.000102517|7.67459e-05|2.77844e-05|0.000524445,0.00204636|0.000354239|0.00657576|0.000105077|0.000400796|0.000481622|0.000317555|0.000178095|0.00592157|0.00186496|0.00229542|0.00490813,0.0154308|0.0332452|0.0296807|0.00614854|0.00689498|0.0108056|0.0315514|0.00433729|0.013572|0.021671|0.019375|0.00545272,0.0498824|0.0352016|0.0149685|0.00780042|0.0327958|0.024248|0.00768676|0.0474786|0.0387596|0.0122268|0.0181734|0.0347519,0.987049|0.939072|0.964818|0.983498|0.912977|0.968083|0.934561|0.943989|0.96291|0.966108|0.914225|0.937414,3.67761|2.5269|4.65048|2.67024|4.87214|1.80134|4.55129|3.95989|0.724268|3.67234|3.75004|6.28139,79.8117|37.015|10.4739|81.7362|35.0583|56.2706|50.0569|32.9383|55.4093|99.595|65.9961,0.164241|0.216441|0.214503|0.217748|0.165308|0.178894|0.197866|0.197915|0.17019|0.16433|0.230556,0.739799|0.304157|0.161864|0.653108|0.373293|0.726437|0.164017|0.261795|0.701825|0.606433|0.438004,0.993389,0.973603,0.0478348,0.749596,0.136832,0.518455,0.147325,0.451683,0.0822689,0.971969,38.4248,5.31885e-13,26878,0.886258,85.8384,1.07648e-10,49317,0.841745,0.809213,0.0693945,0.814775,0.729682,0.49086,0.178411,0.493625,0.173705,0.893151,71.287,1.07358e-11,94655,0.877045,11.4325,8.82052e-13,55055
4,9,n1->n2->n3->n13->n14->n4->n5->n6->n7->n8->n9->n10,1.42249e+11|5.04498e+11|7.84556e+09|2.49559e+13|4.16771e+10|4.58209e+10|2.36951e+10|1.01962e+10|1.30708e+09|2.93006e+10|3.94975e+11|1.03115e+12,1.71779e+10|1.79988e+11|2.03522e+09|3.30266e+12|2.72145e+10|3.07335e+10|6.36405e+09|5.49302e+09|2.4832e+08|5.06687e+09|1.41576e+11|2.25747e+11,3.55902e-05|0.000268599|0.000374656|0.000231728|0.000314524|1.40408e-05|6.16143e-05|0.000408481|0.000102517|7.67459e-05|2.77844e-05|0.000524445,0.00204636|0.000354239|0.00657576|0.000271284|0.00216694|0.000105077|0.000400796|0.000178095|0.00592157|0.00186496|0.00229542|0.00490813,0.0154308|0.0332452|0.0296807|0.00602887|0.04602|0.00614854|0.00689498|0.00433729|0.013572|0.021671|0.019375|0.00545272,0.0498824|0.0352016|0.0149685|0.0232804|0.0203962|0.00780042|0.0327958|0.0474786|0.0387596|0.0122268|0.0181734|0.0347519,0.987049|0.939072|0.964818|0.936802|0.937019|0.983498|0.912977|0.943989|0.96291|0.966108|0.914225|0.937414,3.67761|2.5269|4.65048|5.91357|1.01126|2.67024|4.87214|3.95989|0.724268|3.67234|3.75004|6.28139,79.8117|37.015|83.9106|56.34|52.1141|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.164241|0.216441|0.199862|0.242068|0.160936|0.217748|0.226136|0.197915|0.17019|0.16433|0.230556,0.739799|0.304157|0.380594|0.819519|0.646926|0.653108|0.791857|0.261795|0.701825|0.606433|0.438004,0.993389,0.973603,0.0478348,0.749596,0.136832,0.518455,0.147325,0.451683,0.0822689,0.971969,38.4248,5.31885e-13,26878,0.886258,85.8384,1.07648e-10,49317,0.841745,0.809213,0.0693945,0.814775,0.729682,0.49086,0.178411,0.493625,0.173705,0.893151,71.287,1.07358e-11,94655,0.877045,11.4325,8.82052e-13,55055
4,10,n1->n2->n3->n13->n14->n15->n16->n6->n7->n8->n9->n10,1.42249e+11|5.04498e+11|7.84556e+09|2.49559e+13|4.16771e+10|2.39227e+10|6.14586e+12|1.01962e+10|1.30708e+09|2.93006e+10|3.94975e+11|1.03115e+12,1.71779e+10|1.79988e+11|2.03522e+09|3.30266e+12|2.72145e+10|1.81379e+10|2.62042e+12|5.49302e+09|2.4832e+08|5.06687e+09|1.41576e+11|2.25747e+11,3.55902e-05|0.000268599|0.000374656|0.000231728|0.000314524|8.88719e-05|0.000375946|0.000408481|0.000102517|7.67459e-05|2.77844e-05|0.000524445,0.00204636|0.000354239|0.00657576|0.000271284|0.00216694|0.000481622|0.000317555|0.000178095|0.00592157|0.00186496|0.00229542|0.00490813,0.0154308|0.0332452|0.0296807|0.00602887|0.04602|0.0108056|0.0315514|0.00433729|0.013572|0.021671|0.019375|0.00545272,0.0498824|0.0352016|0.0149685|0.0232804|0.0203962|0.024248|0.00768676|0.0474786|0.0387596|0.0122268|0.0181734|0.0347519,0.987049|0.939072|0.964818|0.936802|0.937019|0.968083|0.934561|0.943989|0.96291|0.966108|0.914225|0.937414,3.67761|2.5269|4.65048|5.91357|1.01126|1.80134|4.55129|3.95989|0.724268|3.67234|3.75004|6.28139,79.8117|37.015|83.9106|56.34|92.5451|56.2706|50.0569|32.9383|55.4093|99.595|65.9961,0.164241|0.216441|0.199862|0.242068|0.197668|0.178894|0.197866|0.197915|0.17019|0.16433|0.230556,0.739799|0.304157|0.380594|0.819519|0.113857|0.726437|0.164017|0.261795|0.701825|0.606433|0.438004,0.993389,0.973603,0.0478348,0.749596,0.136832,0.518455,0.147325,0.451683,0.0822689,0.971969,38.4248,5.31885e-13,26878,0.886258,85.8384,1.07648e-10,49317,0.841745,0.809213,0.0693945,0.814775,0.729682,0.49086,0.178411,0.493625,0.173705,0.893151,71.287,1.07358e-11,94655,0.877045,11.4325,8.82052e-13,55055
