DatasetID,PathID,PathString,node_t1,node_t2,node_p_depol_1q,node_p_depol_2q,node_coh1_angle,node_coh2_zz_angle,node_src_visibility,node_src_phase,edge_length,edge_attenuation,edge_insertion_loss_db,d1_coupling_1,d1_coupling_2,d1_mzi_phase_error,d1_mzi_loss_short,d1_mzi_loss_long,d1_bs1_reflectivity,d1_bs1_loss,d1_bs2_reflectivity,d1_bs2_loss,d1_snspd1_efficiency,d1_snspd1_jitter,d1_snspd1_dark,d1_snspd1_dead,d1_snspd2_efficiency,d1_snspd2_jitter,d1_snspd2_dark,d1_snspd2_dead,d2_coupling_1,d2_coupling_2,d2_mzi_phase_error,d2_mzi_loss_short,d2_mzi_loss_long,d2_bs1_reflectivity,d2_bs1_loss,d2_bs2_reflectivity,d2_bs2_loss,d2_snspd1_efficiency,d2_snspd1_jitter,d2_snspd1_dark,d2_snspd1_dead,d2_snspd2_efficiency,d2_snspd2_jitter,d2_snspd2_dark,d2_snspd2_dead
31,1,n1->n20->n96->n94->n51,3.4413e+13|1.20184e+09|4.73319e+13|2.12532e+09|6.15555e+09,1.09943e+13|4.28633e+08|2.58759e+13|6.68717e+08|1.30145e+09,1.51056e-05|0.000154199|0.000281648|0.000707193|3.309e-05,0.00185192|0.000158216|0.000406655|0.000120749|0.000110525,0.0182783|0.0272464|0.0220958|0.0305774|0.0150438,0.0176704|0.0215862|0.0372784|0.0417781|0.0233417,0.938781|0.941575|0.968591|0.936072|0.978825,3.19263|6.12775|4.34979|3.84516|1.13397,90.7492|58.7029|71.0086|11.2844,0.211715|0.231423|0.199921|0.198746,0.696111|0.424837|0.390385|0.985332,0.923865,0.829283,0.113155,0.0271435,0.699173,0.46833,0.134047,0.506155,0.194214,0.942386,56.4577,3.31519e-10,95955,0.975688,38.7605,1.34492e-13,74422,0.85038,0.953537,0.000750082,0.777183,0.0701441,0.537935,0.195394,0.466171,0.152347,0.890936,89.1135,1.34694e-11,59543,0.85742,75.5654,1.58925e-13,97116
31,2,n1->n99->n97->n96->n94->n51,3.4413e+13|1.03985e+12|1.09586e+09|4.73319e+13|2.12532e+09|6.15555e+09,1.09943e+13|1.83539e+11|1.14045e+08|2.58759e+13|6.68717e+08|1.30145e+09,1.51056e-05|0.000148029|1.36437e-05|0.000281648|0.000707193|3.309e-05,0.00185192|0.000523367|0.000115656|0.000406655|0.000120749|0.000110525,0.0182783|0.0294316|0.0386425|0.0220958|0.0305774|0.0150438,0.0176704|0.0362756|0.0273447|0.0372784|0.0417781|0.0233417,0.938781|0.9801|0.947965|0.968591|0.936072|0.978825,3.19263|1.23054|0.537837|4.34979|3.84516|1.13397,66.2586|94.4507|37.9513|71.0086|11.2844,0.192083|0.196659|0.230284|0.199921|0.198746,0.736074|0.585012|0.817903|0.390385|0.985332,0.923865,0.829283,0.113155,0.0271435,0.699173,0.46833,0.134047,0.506155,0.194214,0.942386,56.4577,3.31519e-10,95955,0.975688,38.7605,1.34492e-13,74422,0.85038,0.953537,0.000750082,0.777183,0.0701441,0.537935,0.195394,0.466171,0.152347,0.890936,89.1135,1.34694e-11,59543,0.85742,75.5654,1.58925e-13,97116
31,3,n1->n20->n89->n48->n50->n51,3.4413e+13|1.20184e+09|2.58779e+11|8.14738e+11|7.07294e+10|6.15555e+09,1.09943e+13|4.28633e+08|1.02068e+11|2.0871e+11|3.78037e+10|1.30145e+09,1.51056e-05|0.000154199|0.000343938|0.000445483|0.000178396|3.309e-05,0.00185192|0.000158216|0.00185488|0.00726932|0.0003112|0.000110525,0.0182783|0.0272464|0.0446027|0.0266881|0.0366721|0.0150438,0.0176704|0.0215862|0.0367855|0.0336977|0.0155556|0.0233417,0.938781|0.941575|0.949272|0.913856|0.923616|0.978825,3.19263|6.12775|0.749579|6.27123|2.62985|1.13397,90.7492|18.2346|94.0077|23.5956|82.9474,0.211715|0.184699|0.195659|0.238654|0.182742,0.696111|0.813871|0.550883|0.18712|0.507859,0.923865,0.829283,0.113155,0.0271435,0.699173,0.46833,0.134047,0.506155,0.194214,0.942386,56.4577,3.31519e-10,95955,0.975688,38.7605,1.34492e-13,74422,0.85038,0.953537,0.000750082,0.777183,0.0701441,0.537935,0.195394,0.466171,0.152347,0.890936,89.1135,1.34694e-11,59543,0.85742,75.5654,1.58925e-13,97116
31,4,n1->n13->n11->n29->n50->n51,3.4413e+13|5.19778e+10|6.12407e+09|8.55957e+10|7.07294e+10|6.15555e+09,1.09943e+13|6.80673e+09|1.3627e+09|1.16641e+10|3.78037e+10|1.30145e+09,1.51056e-05|4.84853e-05|1.73404e-05|6.85647e-05|0.000178396|3.309e-05,0.00185192|0.000218387|0.00318394|0.00275858|0.0003112|0.000110525,0.0182783|0.026949|0.031378|0.0076182|0.0366721|0.0150438,0.0176704|0.0196903|0.0242217|0.000840019|0.0155556|0.0233417,0.938781|0.979396|0.928477|0.985883|0.923616|0.978825,3.19263|2.40475|4.94548|4.39817|2.62985|1.13397,79.8117|13.9548|13.2112|37.0378|82.9474,0.16791|0.240437|0.181787|0.244848|0.182742,0.887245|0.738741|0.343585|0.896482|0.507859,0.923865,0.829283,0.113155,0.0271435,0.699173,0.46833,0.134047,0.506155,0.194214,0.942386,56.4577,3.31519e-10,95955,0.975688,38.7605,1.34492e-13,74422,0.85038,0.953537,0.000750082,0.777183,0.0701441,0.537935,0.195394,0.466171,0.152347,0.890936,89.1135,1.34694e-11,59543,0.85742,75.5654,1.58925e-13,97116
31,5,n1->n13->n15->n63->n61->n51,3.4413e+13|5.19778e+10|2.25924e+11|1.12076e+13|2.95501e+13|6.15555e+09,1.09943e+13|6.80673e+09|3.32772e+10|1.45546e+12|9.08133e+12|1.30145e+09,1.51056e-05|4.84853e-05|2.73899e-05|5.29366e-05|2.4134e-05|3.309e-05,0.00185192|0.000218387|0.00055187|0.000636303|0.00990828|0.000110525,0.0182783|0.026949|0.035354|0.0497663|0.00235161|0.0150438,0.0176704|0.0196903|0.0416855|0.0160488|0.0274822|0.0233417,0.938781|0.979396|0.929185|0.9527|0.920867|0.978825,3.19263|2.40475|2.49923|3.98034|5.89148|1.13397,79.8117|66.6304|11.0615|47.0482|66.5616,0.16791|0.192105|0.196673|0.16299|0.205055,0.887245|0.388471|0.950088|0.885821|0.291476,0.923865,0.829283,0.113155,0.0271435,0.699173,0.46833,0.134047,0.506155,0.194214,0.942386,56.4577,3.31519e-10,95955,0.975688,38.7605,1.34492e-13,74422,0.85038,0.953537,0.000750082,0.777183,0.0701441,0.537935,0.195394,0.466171,0.152347,0.890936,89.1135,1.34694e-11,59543,0.85742,75.5654,1.58925e-13,97116
31,6,n1->n13->n14->n96->n94->n51,3.4413e+13|5.19778e+10|1.15264e+10|4.73319e+13|2.12532e+09|6.15555e+09,1.09943e+13|6.80673e+09|1.39935e+09|2.58759e+13|6.68717e+08|1.30145e+09,1.51056e-05|4.84853e-05|3.19995e-05|0.000281648|0.000707193|3.309e-05,0.00185192|0.000218387|0.00248157|0.000406655|0.000120749|0.000110525,0.0182783|0.026949|0.0313115|0.0220958|0.0305774|0.0150438,0.0176704|0.0196903|0.0309973|0.0372784|0.0417781|0.0233417,0.938781|0.979396|0.981526|0.968591|0.936072|0.978825,3.19263|2.40475|1.58845|4.34979|3.84516|1.13397,79.8117|92.5451|54.7186|71.0086|11.2844,0.16791|0.229887|0.18166|0.199921|0.198746,0.887245|0.982694|0.32852|0.390385|0.985332,0.923865,0.829283,0.113155,0.0271435,0.699173,0.46833,0.134047,0.506155,0.194214,0.942386,56.4577,3.31519e-10,95955,0.975688,38.7605,1.34492e-13,74422,0.85038,0.953537,0.000750082,0.777183,0.0701441,0.537935,0.195394,0.466171,0.152347,0.890936,89.1135,1.34694e-11,59543,0.85742,75.5654,1.58925e-13,97116
31,7,n1->n99->n97->n27->n52->n51,3.4413e+13|1.03985e+12|1.09586e+09|5.52951e+11|4.33456e+10|6.15555e+09,1.09943e+13|1.83539e+11|1.14045e+08|3.06537e+11|4.63788e+09|1.30145e+09,1.51056e-05|0.000148029|1.36437e-05|3.95373e-05|1.41324e-05|3.309e-05,0.00185192|0.000523367|0.000115656|0.00557589|0.000515501|0.000110525,0.0182783|0.0294316|0.0386425|0.0125369|0.0249964|0.0150438,0.0176704|0.0362756|0.0273447|0.0499099|0.0374131|0.0233417,0.938781|0.9801|0.947965|0.91093|0.972502|0.978825,3.19263|1.23054|0.537837|5.23358|5.7427|1.13397,66.2586|94.4507|31.5608|46.2248|83.3731,0.192083|0.196659|0.170216|0.244264|0.231646,0.736074|0.585012|0.175727|0.931998|0.748342,0.923865,0.829283,0.113155,0.0271435,0.699173,0.46833,0.134047,0.506155,0.194214,0.942386,56.4577,3.31519e-10,95955,0.975688,38.7605,1.34492e-13,74422,0.85038,0.953537,0.000750082,0.777183,0.0701441,0.537935,0.195394,0.466171,0.152347,0.890936,89.1135,1.34694e-11,59543,0.85742,75.5654,1.58925e-13,97116
31,8,n1->n99->n77->n93->n94->n51,3.4413e+13|1.03985e+12|1.09845e+12|1.34443e+12|2.12532e+09|6.15555e+09,1.09943e+13|1.83539e+11|9.65758e+11|7.34107e+11|6.68717e+08|1.30145e+09,1.51056e-05|0.000148029|1.60813e-05|9.24858e-05|0.000707193|3.309e-05,0.00185192|0.000523367|0.000746156|0.000141155|0.000120749|0.000110525,0.0182783|0.0294316|0.0339608|0.047997|0.0305774|0.0150438,0.0176704|0.0362756|0.0203949|0.0472633|0.0417781|0.0233417,0.938781|0.9801|0.933228|0.930664|0.936072|0.978825,3.19263|1.23054|4.36948|1.22988|3.84516|1.13397,66.2586|96.5216|51.9256|63.1349|11.2844,0.192083|0.210124|0.214775|0.207425|0.198746,0.736074|0.538776|0.175573|0.551108|0.985332,0.923865,0.829283,0.113155,0.0271435,0.699173,0.46833,0.134047,0.506155,0.194214,0.942386,56.4577,3.31519e-10,95955,0.975688,38.7605,1.34492e-13,74422,0.85038,0.953537,0.000750082,0.777183,0.0701441,0.537935,0.195394,0.466171,0.152347,0.890936,89.1135,1.34694e-11,59543,0.85742,75.5654,1.58925e-13,97116
31,9,n1->n13->n15->n29->n50->n51,3.4413e+13|5.19778e+10|2.25924e+11|8.55957e+10|7.07294e+10|6.15555e+09,1.09943e+13|6.80673e+09|3.32772e+10|1.16641e+10|3.78037e+10|1.30145e+09,1.51056e-05|4.84853e-05|2.73899e-05|6.85647e-05|0.000178396|3.309e-05,0.00185192|0.000218387|0.00055187|0.00275858|0.0003112|0.000110525,0.0182783|0.026949|0.035354|0.0076182|0.0366721|0.0150438,0.0176704|0.0196903|0.0416855|0.000840019|0.0155556|0.0233417,0.938781|0.979396|0.929185|0.985883|0.923616|0.978825,3.19263|2.40475|2.49923|4.39817|2.62985|1.13397,79.8117|66.6304|32.2763|37.0378|82.9474,0.16791|0.192105|0.216881|0.244848|0.182742,0.887245|0.388471|0.764946|0.896482|0.507859,0.923865,0.829283,0.113155,0.0271435,0.699173,0.46833,0.134047,0.506155,0.194214,0.942386,56.4577,3.31519e-10,95955,0.975688,38.7605,1.34492e-13,74422,0.85038,0.953537,0.000750082,0.777183,0.0701441,0.537935,0.195394,0.466171,0.152347,0.890936,89.1135,1.34694e-11,59543,0.85742,75.5654,1.58925e-13,97116
31,10,n1->n13->n12->n14->n96->n94->n51,3.4413e+13|5.19778e+10|9.06081e+12|1.15264e+10|4.73319e+13|2.12532e+09|6.15555e+09,1.09943e+13|6.80673e+09|2.80768e+12|1.39935e+09|2.58759e+13|6.68717e+08|1.30145e+09,1.51056e-05|4.84853e-05|1.77354e-05|3.19995e-05|0.000281648|0.000707193|3.309e-05,0.00185192|0.000218387|0.000852546|0.00248157|0.000406655|0.000120749|0.000110525,0.0182783|0.026949|0.0448033|0.0313115|0.0220958|0.0305774|0.0150438,0.0176704|0.0196903|0.0292043|0.0309973|0.0372784|0.0417781|0.0233417,0.938781|0.979396|0.97163|0.981526|0.968591|0.936072|0.978825,3.19263|2.40475|1.85145|1.58845|4.34979|3.84516|1.13397,79.8117|56.34|51.9585|54.7186|71.0086|11.2844,0.16791|0.246524|0.234502|0.18166|0.199921|0.198746,0.887245|0.730074|0.501731|0.32852|0.390385|0.985332,0.923865,0.829283,0.113155,0.0271435,0.699173,0.46833,0.134047,0.506155,0.194214,0.942386,56.4577,3.31519e-10,95955,0.975688,38.7605,1.34492e-13,74422,0.85038,0.953537,0.000750082,0.777183,0.0701441,0.537935,0.195394,0.466171,0.152347,0.890936,89.1135,1.34694e-11,59543,0.85742,75.5654,1.58925e-13,97116
