DatasetID,PathID,PathString,node_t1,node_t2,node_p_depol_1q,node_p_depol_2q,node_coh1_angle,node_coh2_zz_angle,node_src_visibility,node_src_phase,edge_length,edge_attenuation,edge_insertion_loss_db,d1_coupling_1,d1_coupling_2,d1_mzi_phase_error,d1_mzi_loss_short,d1_mzi_loss_long,d1_bs1_reflectivity,d1_bs1_loss,d1_bs2_reflectivity,d1_bs2_loss,d1_snspd1_efficiency,d1_snspd1_jitter,d1_snspd1_dark,d1_snspd1_dead,d1_snspd2_efficiency,d1_snspd2_jitter,d1_snspd2_dark,d1_snspd2_dead,d2_coupling_1,d2_coupling_2,d2_mzi_phase_error,d2_mzi_loss_short,d2_mzi_loss_long,d2_bs1_reflectivity,d2_bs1_loss,d2_bs2_reflectivity,d2_bs2_loss,d2_snspd1_efficiency,d2_snspd1_jitter,d2_snspd1_dark,d2_snspd1_dead,d2_snspd2_efficiency,d2_snspd2_jitter,d2_snspd2_dark,d2_snspd2_dead
0,1,n1->n20->n96->n94->n51,7.40935e+12|7.38395e+10|1.40985e+09|7.32296e+12|1.58766e+09,2.03544e+12|9.17815e+09|3.13078e+08|5.25023e+12|2.52661e+08,0.00052143|0.000311587|1.09161e-05|3.22498e-05|1.77765e-05,0.00248162|0.000334905|0.000214277|0.00687998|0.00102109,0.00470887|0.0468407|0.0362592|0.0227229|0.0372594,0.0487811|0.0120485|0.0354046|0.0301712|0.0315006,0.972308|0.911662|0.970165|0.993542|0.980857,4.93899|5.22203|1.99273|2.2716|0.975232,90.7492|58.7029|71.0086|11.2844,0.228258|0.212581|0.175476|0.236859,0.985075|0.761616|0.901238|0.389994,0.825623,0.890077,0.0556197,0.926765,0.643865,0.532276,0.133024,0.472724,0.166375,0.811487,84.4868,3.36246e-11,78228,0.863815,97.3628,3.73667e-10,80055,0.838928,0.893344,0.00657056,0.154289,0.683049,0.524476,0.290253,0.482583,0.111138,0.88452,27.0524,3.30892e-13,52813,0.840844,70.2833,5.60541e-12,84941
0,2,n1->n99->n97->n96->n94->n51,7.40935e+12|1.28517e+12|2.81901e+13|1.40985e+09|7.32296e+12|1.58766e+09,2.03544e+12|2.41072e+11|1.10644e+13|3.13078e+08|5.25023e+12|2.52661e+08,0.00052143|1.26194e-05|1.7867e-05|1.09161e-05|3.22498e-05|1.77765e-05,0.00248162|0.00154574|0.000193837|0.000214277|0.00687998|0.00102109,0.00470887|0.0147378|0.0346548|0.0362592|0.0227229|0.0372594,0.0487811|0.0331811|0.0086472|0.0354046|0.0301712|0.0315006,0.972308|0.979443|0.948193|0.970165|0.993542|0.980857,4.93899|0.114106|6.2315|1.99273|2.2716|0.975232,66.2586|94.4507|37.9513|71.0086|11.2844,0.225319|0.179366|0.244199|0.175476|0.236859,0.610244|0.627194|0.153538|0.901238|0.389994,0.825623,0.890077,0.0556197,0.926765,0.643865,0.532276,0.133024,0.472724,0.166375,0.811487,84.4868,3.36246e-11,78228,0.863815,97.3628,3.73667e-10,80055,0.838928,0.893344,0.00657056,0.154289,0.683049,0.524476,0.290253,0.482583,0.111138,0.88452,27.0524,3.30892e-13,52813,0.840844,70.2833,5.60541e-12,84941
0,3,n1->n20->n89->n48->n50->n51,7.40935e+12|7.38395e+10|9.34607e+10|2.13022e+12|1.55871e+10|1.58766e+09,2.03544e+12|9.17815e+09|2.43915e+10|9.51807e+11|1.10198e+10|2.52661e+08,0.00052143|0.000311587|1.00768e-05|1.51664e-05|1.30156e-05|1.77765e-05,0.00248162|0.000334905|0.000167549|0.00622396|0.00399878|0.00102109,0.00470887|0.0468407|0.0431382|0.00144998|0.0463898|0.0372594,0.0487811|0.0120485|6.16531e-05|0.0120414|0.0386054|0.0315006,0.972308|0.911662|0.948276|0.913587|0.966321|0.980857,4.93899|5.22203|3.07563|4.88058|5.26518|0.975232,90.7492|18.2346|94.0077|23.5956|82.9474,0.228258|0.174428|0.245763|0.208787|0.195971,0.985075|0.86674|0.649054|0.731252|0.716885,0.825623,0.890077,0.0556197,0.926765,0.643865,0.532276,0.133024,0.472724,0.166375,0.811487,84.4868,3.36246e-11,78228,0.863815,97.3628,3.73667e-10,80055,0.838928,0.893344,0.00657056,0.154289,0.683049,0.524476,0.290253,0.482583,0.111138,0.88452,27.0524,3.30892e-13,52813,0.840844,70.2833,5.60541e-12,84941
0,4,n1->n13->n11->n29->n50->n51,7.40935e+12|7.12795e+09|7.65357e+09|2.15176e+09|1.55871e+10|1.58766e+09,2.03544e+12|5.99908e+09|5.50146e+09|8.45723e+08|1.10198e+10|2.52661e+08,0.00052143|0.000145252|0.000328881|1.96041e-05|1.30156e-05|1.77765e-05,0.00248162|0.000494014|0.00274743|0.00445993|0.00399878|0.00102109,0.00470887|0.0295458|0.0216047|0.0155167|0.0463898|0.0372594,0.0487811|0.00114019|0.0313654|0.0071936|0.0386054|0.0315006,0.972308|0.991063|0.955489|0.987492|0.966321|0.980857,4.93899|3.0304|4.08311|1.04007|5.26518|0.975232,79.8117|13.9548|13.2112|37.0378|82.9474,0.197735|0.196823|0.244184|0.201851|0.195971,0.563125|0.641597|0.520876|0.460406|0.716885,0.825623,0.890077,0.0556197,0.926765,0.643865,0.532276,0.133024,0.472724,0.166375,0.811487,84.4868,3.36246e-11,78228,0.863815,97.3628,3.73667e-10,80055,0.838928,0.893344,0.00657056,0.154289,0.683049,0.524476,0.290253,0.482583,0.111138,0.88452,27.0524,3.30892e-13,52813,0.840844,70.2833,5.60541e-12,84941
0,5,n1->n13->n15->n63->n61->n51,7.40935e+12|7.12795e+09|4.54826e+10|2.74363e+12|4.68436e+10|1.58766e+09,2.03544e+12|5.99908e+09|1.5084e+10|1.3923e+12|6.97661e+09|2.52661e+08,0.00052143|0.000145252|7.54784e-05|5.966e-05|4.24411e-05|1.77765e-05,0.00248162|0.000494014|0.000110465|0.00191327|0.00305763|0.00102109,0.00470887|0.0295458|0.0413146|0.000536382|0.000734142|0.0372594,0.0487811|0.00114019|0.044808|0.0104529|0.0413587|0.0315006,0.972308|0.991063|0.913324|0.949883|0.981372|0.980857,4.93899|3.0304|3.48111|1.02888|2.33899|0.975232,79.8117|66.6304|11.0615|47.0482|66.5616,0.197735|0.190553|0.176719|0.234928|0.209009,0.563125|0.959409|0.569811|0.258721|0.540842,0.825623,0.890077,0.0556197,0.926765,0.643865,0.532276,0.133024,0.472724,0.166375,0.811487,84.4868,3.36246e-11,78228,0.863815,97.3628,3.73667e-10,80055,0.838928,0.893344,0.00657056,0.154289,0.683049,0.524476,0.290253,0.482583,0.111138,0.88452,27.0524,3.30892e-13,52813,0.840844,70.2833,5.60541e-12,84941
0,6,n1->n13->n14->n96->n94->n51,7.40935e+12|7.12795e+09|8.1974e+12|1.40985e+09|7.32296e+12|1.58766e+09,2.03544e+12|5.99908e+09|9.91759e+11|3.13078e+08|5.25023e+12|2.52661e+08,0.00052143|0.000145252|9.40409e-05|1.09161e-05|3.22498e-05|1.77765e-05,0.00248162|0.000494014|0.000958107|0.000214277|0.00687998|0.00102109,0.00470887|0.0295458|0.0468913|0.0362592|0.0227229|0.0372594,0.0487811|0.00114019|0.0285864|0.0354046|0.0301712|0.0315006,0.972308|0.991063|0.944981|0.970165|0.993542|0.980857,4.93899|3.0304|1.67746|1.99273|2.2716|0.975232,79.8117|92.5451|54.7186|71.0086|11.2844,0.197735|0.174658|0.227815|0.175476|0.236859,0.563125|0.716106|0.892932|0.901238|0.389994,0.825623,0.890077,0.0556197,0.926765,0.643865,0.532276,0.133024,0.472724,0.166375,0.811487,84.4868,3.36246e-11,78228,0.863815,97.3628,3.73667e-10,80055,0.838928,0.893344,0.00657056,0.154289,0.683049,0.524476,0.290253,0.482583,0.111138,0.88452,27.0524,3.30892e-13,52813,0.840844,70.2833,5.60541e-12,84941
0,7,n1->n99->n97->n27->n52->n51,7.40935e+12|1.28517e+12|2.81901e+13|1.45614e+10|4.71092e+12|1.58766e+09,2.03544e+12|2.41072e+11|1.10644e+13|4.9428e+09|7.34762e+11|2.52661e+08,0.00052143|1.26194e-05|1.7867e-05|0.000162941|3.47951e-05|1.77765e-05,0.00248162|0.00154574|0.000193837|0.00543848|0.00262911|0.00102109,0.00470887|0.0147378|0.0346548|0.0301554|0.0490102|0.0372594,0.0487811|0.0331811|0.0086472|0.0206286|0.0305772|0.0315006,0.972308|0.979443|0.948193|0.935547|0.905178|0.980857,4.93899|0.114106|6.2315|2.6759|3.87238|0.975232,66.2586|94.4507|31.5608|46.2248|83.3731,0.225319|0.179366|0.245702|0.245788|0.199955,0.610244|0.627194|0.533828|0.247219|0.942344,0.825623,0.890077,0.0556197,0.926765,0.643865,0.532276,0.133024,0.472724,0.166375,0.811487,84.4868,3.36246e-11,78228,0.863815,97.3628,3.73667e-10,80055,0.838928,0.893344,0.00657056,0.154289,0.683049,0.524476,0.290253,0.482583,0.111138,0.88452,27.0524,3.30892e-13,52813,0.840844,70.2833,5.60541e-12,84941
0,8,n1->n99->n77->n93->n94->n51,7.40935e+12|1.28517e+12|1.75719e+09|1.61508e+10|7.32296e+12|1.58766e+09,2.03544e+12|2.41072e+11|3.01546e+08|5.98972e+09|5.25023e+12|2.52661e+08,0.00052143|1.26194e-05|0.000175306|0.000151492|3.22498e-05|1.77765e-05,0.00248162|0.00154574|0.00520296|0.00499886|0.00687998|0.00102109,0.00470887|0.0147378|0.000225006|0.00023707|0.0227229|0.0372594,0.0487811|0.0331811|0.0257315|0.0426685|0.0301712|0.0315006,0.972308|0.979443|0.964342|0.958816|0.993542|0.980857,4.93899|0.114106|0.186028|1.02255|2.2716|0.975232,66.2586|96.5216|51.9256|63.1349|11.2844,0.225319|0.183171|0.205376|0.160096|0.236859,0.610244|0.777096|0.775239|0.291049|0.389994,0.825623,0.890077,0.0556197,0.926765,0.643865,0.532276,0.133024,0.472724,0.166375,0.811487,84.4868,3.36246e-11,78228,0.863815,97.3628,3.73667e-10,80055,0.838928,0.893344,0.00657056,0.154289,0.683049,0.524476,0.290253,0.482583,0.111138,0.88452,27.0524,3.30892e-13,52813,0.840844,70.2833,5.60541e-12,84941
0,9,n1->n13->n15->n29->n50->n51,7.40935e+12|7.12795e+09|4.54826e+10|2.15176e+09|1.55871e+10|1.58766e+09,2.03544e+12|5.99908e+09|1.5084e+10|8.45723e+08|1.10198e+10|2.52661e+08,0.00052143|0.000145252|7.54784e-05|1.96041e-05|1.30156e-05|1.77765e-05,0.00248162|0.000494014|0.000110465|0.00445993|0.00399878|0.00102109,0.00470887|0.0295458|0.0413146|0.0155167|0.0463898|0.0372594,0.0487811|0.00114019|0.044808|0.0071936|0.0386054|0.0315006,0.972308|0.991063|0.913324|0.987492|0.966321|0.980857,4.93899|3.0304|3.48111|1.04007|5.26518|0.975232,79.8117|66.6304|32.2763|37.0378|82.9474,0.197735|0.190553|0.18503|0.201851|0.195971,0.563125|0.959409|0.281879|0.460406|0.716885,0.825623,0.890077,0.0556197,0.926765,0.643865,0.532276,0.133024,0.472724,0.166375,0.811487,84.4868,3.36246e-11,78228,0.863815,97.3628,3.73667e-10,80055,0.838928,0.893344,0.00657056,0.154289,0.683049,0.524476,0.290253,0.482583,0.111138,0.88452,27.0524,3.30892e-13,52813,0.840844,70.2833,5.60541e-12,84941
0,10,n1->n13->n12->n14->n96->n94->n51,7.40935e+12|7.12795e+09|2.64376e+09|8.1974e+12|1.40985e+09|7.32296e+12|1.58766e+09,2.03544e+12|5.99908e+09|6.88698e+08|9.91759e+11|3.13078e+08|5.25023e+12|2.52661e+08,0.00052143|0.000145252|1.21123e-05|9.40409e-05|1.09161e-05|3.22498e-05|1.77765e-05,0.00248162|0.000494014|0.000972706|0.000958107|0.000214277|0.00687998|0.00102109,0.00470887|0.0295458|0.0164931|0.0468913|0.0362592|0.0227229|0.0372594,0.0487811|0.00114019|0.00722621|0.0285864|0.0354046|0.0301712|0.0315006,0.972308|0.991063|0.909823|0.944981|0.970165|0.993542|0.980857,4.93899|3.0304|3.69228|1.67746|1.99273|2.2716|0.975232,79.8117|56.34|51.9585|54.7186|71.0086|11.2844,0.197735|0.177707|0.19547|0.227815|0.175476|0.236859,0.563125|0.439485|0.217998|0.892932|0.901238|0.389994,0.825623,0.890077,0.0556197,0.926765,0.643865,0.532276,0.133024,0.472724,0.166375,0.811487,84.4868,3.36246e-11,78228,0.863815,97.3628,3.73667e-10,80055,0.838928,0.893344,0.00657056,0.154289,0.683049,0.524476,0.290253,0.482583,0.111138,0.88452,27.0524,3.30892e-13,52813,0.840844,70.2833,5.60541e-12,84941
