DatasetID,PathID,PathString,node_t1,node_t2,node_p_depol_1q,node_p_depol_2q,node_coh1_angle,node_coh2_zz_angle,node_src_visibility,node_src_phase,edge_length,edge_attenuation,edge_insertion_loss_db,d1_coupling_1,d1_coupling_2,d1_mzi_phase_error,d1_mzi_loss_short,d1_mzi_loss_long,d1_bs1_reflectivity,d1_bs1_loss,d1_bs2_reflectivity,d1_bs2_loss,d1_snspd1_efficiency,d1_snspd1_jitter,d1_snspd1_dark,d1_snspd1_dead,d1_snspd2_efficiency,d1_snspd2_jitter,d1_snspd2_dark,d1_snspd2_dead,d2_coupling_1,d2_coupling_2,d2_mzi_phase_error,d2_mzi_loss_short,d2_mzi_loss_long,d2_bs1_reflectivity,d2_bs1_loss,d2_bs2_reflectivity,d2_bs2_loss,d2_snspd1_efficiency,d2_snspd1_jitter,d2_snspd1_dark,d2_snspd1_dead,d2_snspd2_efficiency,d2_snspd2_jitter,d2_snspd2_dark,d2_snspd2_dead
6,1,n1->n20->n96->n94->n51,5.13351e+11|7.17196e+10|1.73675e+11|3.53051e+11|5.09104e+12,5.29777e+10|5.77253e+10|2.76975e+10|3.81748e+10|1.08147e+12,0.000829469|0.000438918|1.1065e-05|6.28332e-05|0.000565528,0.00141649|0.00419152|0.00915812|0.00719792|0.000344869,0.0294579|0.0308099|0.0129573|0.0186947|0.00349322,0.0105736|0.0443978|0.0296554|0.0206617|0.0299934,0.972674|0.928431|0.928524|0.959276|0.910172,4.63237|4.42152|2.32868|5.03707|1.73833,90.7492|58.7029|71.0086|11.2844,0.165323|0.167225|0.197003|0.185228,0.962175|0.626129|0.878199|0.829634,0.819032,0.918999,0.0987291,0.835568,0.206091,0.537763,0.138444,0.459652,0.0316864,0.835605,35.4476,9.67438e-12,77388,0.833611,99.3387,4.42678e-13,63944,0.985788,0.966501,0.0971834,0.715493,0.134206,0.450966,0.130245,0.458952,0.107326,0.840274,92.4712,3.31302e-10,83705,0.92851,23.8665,1.56124e-13,68850
6,2,n1->n99->n97->n96->n94->n51,5.13351e+11|4.36334e+10|9.74558e+10|1.73675e+11|3.53051e+11|5.09104e+12,5.29777e+10|3.63664e+10|2.10792e+10|2.76975e+10|3.81748e+10|1.08147e+12,0.000829469|3.43506e-05|0.000188278|1.1065e-05|6.28332e-05|0.000565528,0.00141649|0.000188412|0.00835358|0.00915812|0.00719792|0.000344869,0.0294579|0.0349048|0.0214317|0.0129573|0.0186947|0.00349322,0.0105736|0.00814236|0.0486663|0.0296554|0.0206617|0.0299934,0.972674|0.990189|0.963441|0.928524|0.959276|0.910172,4.63237|4.11897|3.81475|2.32868|5.03707|1.73833,66.2586|94.4507|37.9513|71.0086|11.2844,0.220158|0.169703|0.160469|0.197003|0.185228,0.435588|0.530874|0.673394|0.878199|0.829634,0.819032,0.918999,0.0987291,0.835568,0.206091,0.537763,0.138444,0.459652,0.0316864,0.835605,35.4476,9.67438e-12,77388,0.833611,99.3387,4.42678e-13,63944,0.985788,0.966501,0.0971834,0.715493,0.134206,0.450966,0.130245,0.458952,0.107326,0.840274,92.4712,3.31302e-10,83705,0.92851,23.8665,1.56124e-13,68850
6,3,n1->n20->n89->n48->n50->n51,5.13351e+11|7.17196e+10|2.61154e+10|5.89326e+11|6.85146e+13|5.09104e+12,5.29777e+10|5.77253e+10|5.68737e+09|1.22671e+11|3.32484e+13|1.08147e+12,0.000829469|0.000438918|0.00016205|0.000128286|1.51439e-05|0.000565528,0.00141649|0.00419152|0.00146937|0.00208284|0.00243419|0.000344869,0.0294579|0.0308099|0.0127856|0.0486404|0.030181|0.00349322,0.0105736|0.0443978|0.0103212|0.0227848|0.0168773|0.0299934,0.972674|0.928431|0.978504|0.961581|0.92477|0.910172,4.63237|4.42152|0.582598|3.63193|4.51611|1.73833,90.7492|18.2346|94.0077|23.5956|82.9474,0.165323|0.177259|0.218792|0.219256|0.200331,0.962175|0.675859|0.553309|0.859317|0.821685,0.819032,0.918999,0.0987291,0.835568,0.206091,0.537763,0.138444,0.459652,0.0316864,0.835605,35.4476,9.67438e-12,77388,0.833611,99.3387,4.42678e-13,63944,0.985788,0.966501,0.0971834,0.715493,0.134206,0.450966,0.130245,0.458952,0.107326,0.840274,92.4712,3.31302e-10,83705,0.92851,23.8665,1.56124e-13,68850
6,4,n1->n13->n11->n29->n50->n51,5.13351e+11|4.65774e+10|6.50614e+10|1.86359e+12|6.85146e+13|5.09104e+12,5.29777e+10|4.26293e+10|6.80797e+09|1.60528e+12|3.32484e+13|1.08147e+12,0.000829469|0.000103516|1.31318e-05|1.95299e-05|1.51439e-05|0.000565528,0.00141649|0.00441865|0.000505355|0.000797529|0.00243419|0.000344869,0.0294579|0.0064633|0.0231053|0.0385804|0.030181|0.00349322,0.0105736|0.0134039|0.00834356|0.0183929|0.0168773|0.0299934,0.972674|0.989922|0.917986|0.960088|0.92477|0.910172,4.63237|2.40993|1.44646|3.21512|4.51611|1.73833,79.8117|13.9548|13.2112|37.0378|82.9474,0.249514|0.169514|0.196099|0.204702|0.200331,0.428092|0.250907|0.923445|0.609718|0.821685,0.819032,0.918999,0.0987291,0.835568,0.206091,0.537763,0.138444,0.459652,0.0316864,0.835605,35.4476,9.67438e-12,77388,0.833611,99.3387,4.42678e-13,63944,0.985788,0.966501,0.0971834,0.715493,0.134206,0.450966,0.130245,0.458952,0.107326,0.840274,92.4712,3.31302e-10,83705,0.92851,23.8665,1.56124e-13,68850
6,5,n1->n13->n15->n63->n61->n51,5.13351e+11|4.65774e+10|2.63664e+13|1.30106e+12|4.45484e+13|5.09104e+12,5.29777e+10|4.26293e+10|1.23689e+13|2.63002e+11|1.19399e+13|1.08147e+12,0.000829469|0.000103516|3.95057e-05|2.68809e-05|0.00020102|0.000565528,0.00141649|0.00441865|0.0002769|0.000286875|0.000614542|0.000344869,0.0294579|0.0064633|0.0341538|0.010741|0.0406834|0.00349322,0.0105736|0.0134039|0.0459766|0.0311425|0.028796|0.0299934,0.972674|0.989922|0.928418|0.915931|0.980327|0.910172,4.63237|2.40993|2.02042|2.27895|1.2175|1.73833,79.8117|66.6304|11.0615|47.0482|66.5616,0.249514|0.221933|0.179726|0.233878|0.16173,0.428092|0.473555|0.517606|0.725374|0.256826,0.819032,0.918999,0.0987291,0.835568,0.206091,0.537763,0.138444,0.459652,0.0316864,0.835605,35.4476,9.67438e-12,77388,0.833611,99.3387,4.42678e-13,63944,0.985788,0.966501,0.0971834,0.715493,0.134206,0.450966,0.130245,0.458952,0.107326,0.840274,92.4712,3.31302e-10,83705,0.92851,23.8665,1.56124e-13,68850
6,6,n1->n13->n14->n96->n94->n51,5.13351e+11|4.65774e+10|1.74595e+12|1.73675e+11|3.53051e+11|5.09104e+12,5.29777e+10|4.26293e+10|1.65256e+12|2.76975e+10|3.81748e+10|1.08147e+12,0.000829469|0.000103516|0.00012635|1.1065e-05|6.28332e-05|0.000565528,0.00141649|0.00441865|0.00040803|0.00915812|0.00719792|0.000344869,0.0294579|0.0064633|0.0265974|0.0129573|0.0186947|0.00349322,0.0105736|0.0134039|0.00273186|0.0296554|0.0206617|0.0299934,0.972674|0.989922|0.910675|0.928524|0.959276|0.910172,4.63237|2.40993|0.0450574|2.32868|5.03707|1.73833,79.8117|92.5451|54.7186|71.0086|11.2844,0.249514|0.201321|0.160217|0.197003|0.185228,0.428092|0.107744|0.410047|0.878199|0.829634,0.819032,0.918999,0.0987291,0.835568,0.206091,0.537763,0.138444,0.459652,0.0316864,0.835605,35.4476,9.67438e-12,77388,0.833611,99.3387,4.42678e-13,63944,0.985788,0.966501,0.0971834,0.715493,0.134206,0.450966,0.130245,0.458952,0.107326,0.840274,92.4712,3.31302e-10,83705,0.92851,23.8665,1.56124e-13,68850
6,7,n1->n99->n97->n27->n52->n51,5.13351e+11|4.36334e+10|9.74558e+10|2.08395e+09|3.43504e+11|5.09104e+12,5.29777e+10|3.63664e+10|2.10792e+10|5.05694e+08|6.64189e+10|1.08147e+12,0.000829469|3.43506e-05|0.000188278|4.30786e-05|2.69149e-05|0.000565528,0.00141649|0.000188412|0.00835358|0.00251485|0.00254901|0.000344869,0.0294579|0.0349048|0.0214317|0.0409891|0.02735|0.00349322,0.0105736|0.00814236|0.0486663|0.0111223|0.0419881|0.0299934,0.972674|0.990189|0.963441|0.950182|0.955218|0.910172,4.63237|4.11897|3.81475|0.25515|3.03759|1.73833,66.2586|94.4507|31.5608|46.2248|83.3731,0.220158|0.169703|0.190089|0.197974|0.231422,0.435588|0.530874|0.205344|0.593878|0.504364,0.819032,0.918999,0.0987291,0.835568,0.206091,0.537763,0.138444,0.459652,0.0316864,0.835605,35.4476,9.67438e-12,77388,0.833611,99.3387,4.42678e-13,63944,0.985788,0.966501,0.0971834,0.715493,0.134206,0.450966,0.130245,0.458952,0.107326,0.840274,92.4712,3.31302e-10,83705,0.92851,23.8665,1.56124e-13,68850
6,8,n1->n99->n77->n93->n94->n51,5.13351e+11|4.36334e+10|3.76846e+12|2.38535e+09|3.53051e+11|5.09104e+12,5.29777e+10|3.63664e+10|3.58231e+12|1.86606e+09|3.81748e+10|1.08147e+12,0.000829469|3.43506e-05|0.000125669|0.000178242|6.28332e-05|0.000565528,0.00141649|0.000188412|0.00242308|0.00139102|0.00719792|0.000344869,0.0294579|0.0349048|0.0196613|0.026975|0.0186947|0.00349322,0.0105736|0.00814236|0.0375669|0.0195957|0.0206617|0.0299934,0.972674|0.990189|0.986343|0.924193|0.959276|0.910172,4.63237|4.11897|4.41743|4.74583|5.03707|1.73833,66.2586|96.5216|51.9256|63.1349|11.2844,0.220158|0.162032|0.215956|0.190877|0.185228,0.435588|0.334012|0.241133|0.144359|0.829634,0.819032,0.918999,0.0987291,0.835568,0.206091,0.537763,0.138444,0.459652,0.0316864,0.835605,35.4476,9.67438e-12,77388,0.833611,99.3387,4.42678e-13,63944,0.985788,0.966501,0.0971834,0.715493,0.134206,0.450966,0.130245,0.458952,0.107326,0.840274,92.4712,3.31302e-10,83705,0.92851,23.8665,1.56124e-13,68850
6,9,n1->n13->n15->n29->n50->n51,5.13351e+11|4.65774e+10|2.63664e+13|1.86359e+12|6.85146e+13|5.09104e+12,5.29777e+10|4.26293e+10|1.23689e+13|1.60528e+12|3.32484e+13|1.08147e+12,0.000829469|0.000103516|3.95057e-05|1.95299e-05|1.51439e-05|0.000565528,0.00141649|0.00441865|0.0002769|0.000797529|0.00243419|0.000344869,0.0294579|0.0064633|0.0341538|0.0385804|0.030181|0.00349322,0.0105736|0.0134039|0.0459766|0.0183929|0.0168773|0.0299934,0.972674|0.989922|0.928418|0.960088|0.92477|0.910172,4.63237|2.40993|2.02042|3.21512|4.51611|1.73833,79.8117|66.6304|32.2763|37.0378|82.9474,0.249514|0.221933|0.223431|0.204702|0.200331,0.428092|0.473555|0.453802|0.609718|0.821685,0.819032,0.918999,0.0987291,0.835568,0.206091,0.537763,0.138444,0.459652,0.0316864,0.835605,35.4476,9.67438e-12,77388,0.833611,99.3387,4.42678e-13,63944,0.985788,0.966501,0.0971834,0.715493,0.134206,0.450966,0.130245,0.458952,0.107326,0.840274,92.4712,3.31302e-10,83705,0.92851,23.8665,1.56124e-13,68850
6,10,n1->n13->n12->n14->n96->n94->n51,5.13351e+11|4.65774e+10|7.99037e+12|1.74595e+12|1.73675e+11|3.53051e+11|5.09104e+12,5.29777e+10|4.26293e+10|4.71905e+12|1.65256e+12|2.76975e+10|3.81748e+10|1.08147e+12,0.000829469|0.000103516|5.83281e-05|0.00012635|1.1065e-05|6.28332e-05|0.000565528,0.00141649|0.00441865|0.000221171|0.00040803|0.00915812|0.00719792|0.000344869,0.0294579|0.0064633|0.00554542|0.0265974|0.0129573|0.0186947|0.00349322,0.0105736|0.0134039|0.00435647|0.00273186|0.0296554|0.0206617|0.0299934,0.972674|0.989922|0.937172|0.910675|0.928524|0.959276|0.910172,4.63237|2.40993|0.286152|0.0450574|2.32868|5.03707|1.73833,79.8117|56.34|51.9585|54.7186|71.0086|11.2844,0.249514|0.191442|0.226858|0.160217|0.197003|0.185228,0.428092|0.324814|0.954217|0.410047|0.878199|0.829634,0.819032,0.918999,0.0987291,0.835568,0.206091,0.537763,0.138444,0.459652,0.0316864,0.835605,35.4476,9.67438e-12,77388,0.833611,99.3387,4.42678e-13,63944,0.985788,0.966501,0.0971834,0.715493,0.134206,0.450966,0.130245,0.458952,0.107326,0.840274,92.4712,3.31302e-10,83705,0.92851,23.8665,1.56124e-13,68850
