DatasetID,PathID,PathString,node_t1,node_t2,node_p_depol_1q,node_p_depol_2q,node_coh1_angle,node_coh2_zz_angle,node_src_visibility,node_src_phase,edge_length,edge_attenuation,edge_insertion_loss_db,d1_coupling_1,d1_coupling_2,d1_mzi_phase_error,d1_mzi_loss_short,d1_mzi_loss_long,d1_bs1_reflectivity,d1_bs1_loss,d1_bs2_reflectivity,d1_bs2_loss,d1_snspd1_efficiency,d1_snspd1_jitter,d1_snspd1_dark,d1_snspd1_dead,d1_snspd2_efficiency,d1_snspd2_jitter,d1_snspd2_dark,d1_snspd2_dead,d2_coupling_1,d2_coupling_2,d2_mzi_phase_error,d2_mzi_loss_short,d2_mzi_loss_long,d2_bs1_reflectivity,d2_bs1_loss,d2_bs2_reflectivity,d2_bs2_loss,d2_snspd1_efficiency,d2_snspd1_jitter,d2_snspd1_dark,d2_snspd1_dead,d2_snspd2_efficiency,d2_snspd2_jitter,d2_snspd2_dark,d2_snspd2_dead
28,1,n1->n20->n96->n94->n51,1.01835e+12|3.84036e+11|2.99212e+13|7.58787e+09|8.60553e+11,1.05535e+11|7.74723e+10|1.69475e+13|5.68401e+09|1.1619e+11,8.14544e-05|0.000640202|1.82609e-05|1.40761e-05|6.63591e-05,0.000121872|0.000752231|0.000384613|0.00943629|0.00978825,0.0449385|0.0285564|0.0267819|0.0268972|0.0324176,0.000523531|0.0279572|0.0132135|0.0491781|0.0295842,0.929165|0.978626|0.948063|0.971394|0.903384,6.25219|3.35912|5.98681|0.960687|2.0162,90.7492|58.7029|71.0086|11.2844,0.171615|0.24633|0.239978|0.214386,0.603135|0.99452|0.896289|0.189315,0.959013,0.951534,0.106932,0.0512405,0.2882,0.529845,0.268666,0.485006,0.0778249,0.842461,59.3257,1.46537e-12,11920,0.870335,59.836,3.44328e-11,40866,0.862778,0.856775,0.0934988,0.283625,0.916853,0.478169,0.237281,0.481973,0.190422,0.925823,25.6936,3.31028e-12,21482,0.891918,91.8479,2.42629e-11,73149
28,2,n1->n99->n97->n96->n94->n51,1.01835e+12|1.50288e+10|1.84432e+11|2.99212e+13|7.58787e+09|8.60553e+11,1.05535e+11|4.71291e+09|3.36903e+10|1.69475e+13|5.68401e+09|1.1619e+11,8.14544e-05|0.000222771|1.96407e-05|1.82609e-05|1.40761e-05|6.63591e-05,0.000121872|0.00124659|0.00634154|0.000384613|0.00943629|0.00978825,0.0449385|0.00195366|0.0114897|0.0267819|0.0268972|0.0324176,0.000523531|0.0256833|0.009681|0.0132135|0.0491781|0.0295842,0.929165|0.991811|0.952358|0.948063|0.971394|0.903384,6.25219|2.55514|2.90102|5.98681|0.960687|2.0162,66.2586|94.4507|37.9513|71.0086|11.2844,0.200928|0.231194|0.234508|0.239978|0.214386,0.383572|0.459993|0.651331|0.896289|0.189315,0.959013,0.951534,0.106932,0.0512405,0.2882,0.529845,0.268666,0.485006,0.0778249,0.842461,59.3257,1.46537e-12,11920,0.870335,59.836,3.44328e-11,40866,0.862778,0.856775,0.0934988,0.283625,0.916853,0.478169,0.237281,0.481973,0.190422,0.925823,25.6936,3.31028e-12,21482,0.891918,91.8479,2.42629e-11,73149
28,3,n1->n20->n89->n48->n50->n51,1.01835e+12|3.84036e+11|2.73885e+12|1.91454e+13|4.18232e+10|8.60553e+11,1.05535e+11|7.74723e+10|1.69592e+12|2.92116e+12|1.54772e+10|1.1619e+11,8.14544e-05|0.000640202|0.000663801|0.000321149|5.03673e-05|6.63591e-05,0.000121872|0.000752231|0.000617123|0.000912842|0.00423738|0.00978825,0.0449385|0.0285564|0.0496146|0.0463049|0.0473953|0.0324176,0.000523531|0.0279572|0.00519453|0.0304103|0.0120999|0.0295842,0.929165|0.978626|0.978521|0.919379|0.984469|0.903384,6.25219|3.35912|1.70969|1.2313|4.49692|2.0162,90.7492|18.2346|94.0077|23.5956|82.9474,0.171615|0.217911|0.192994|0.17937|0.172683,0.603135|0.213325|0.808908|0.675475|0.485601,0.959013,0.951534,0.106932,0.0512405,0.2882,0.529845,0.268666,0.485006,0.0778249,0.842461,59.3257,1.46537e-12,11920,0.870335,59.836,3.44328e-11,40866,0.862778,0.856775,0.0934988,0.283625,0.916853,0.478169,0.237281,0.481973,0.190422,0.925823,25.6936,3.31028e-12,21482,0.891918,91.8479,2.42629e-11,73149
28,4,n1->n13->n11->n29->n50->n51,1.01835e+12|1.45304e+09|4.47389e+09|1.23879e+09|4.18232e+10|8.60553e+11,1.05535e+11|4.028e+08|1.38354e+09|5.40089e+08|1.54772e+10|1.1619e+11,8.14544e-05|0.000561011|1.69614e-05|3.55472e-05|5.03673e-05|6.63591e-05,0.000121872|0.000186541|0.00146642|0.00041133|0.00423738|0.00978825,0.0449385|0.0249163|0.0213697|0.0403533|0.0473953|0.0324176,0.000523531|0.0126936|0.0391686|0.00556357|0.0120999|0.0295842,0.929165|0.924798|0.939755|0.926964|0.984469|0.903384,6.25219|4.04199|3.96215|4.30422|4.49692|2.0162,79.8117|13.9548|13.2112|37.0378|82.9474,0.176758|0.189764|0.213939|0.237834|0.172683,0.153467|0.395861|0.664329|0.736502|0.485601,0.959013,0.951534,0.106932,0.0512405,0.2882,0.529845,0.268666,0.485006,0.0778249,0.842461,59.3257,1.46537e-12,11920,0.870335,59.836,3.44328e-11,40866,0.862778,0.856775,0.0934988,0.283625,0.916853,0.478169,0.237281,0.481973,0.190422,0.925823,25.6936,3.31028e-12,21482,0.891918,91.8479,2.42629e-11,73149
28,5,n1->n13->n15->n63->n61->n51,1.01835e+12|1.45304e+09|2.08011e+13|1.46273e+12|4.12096e+12|8.60553e+11,1.05535e+11|4.028e+08|2.23486e+12|3.11038e+11|1.09772e+12|1.1619e+11,8.14544e-05|0.000561011|0.000916212|1.96883e-05|3.95059e-05|6.63591e-05,0.000121872|0.000186541|0.00858285|0.00303931|0.000999939|0.00978825,0.0449385|0.0249163|0.00177735|0.0294656|0.0412629|0.0324176,0.000523531|0.0126936|0.0156648|0.0412729|0.0481896|0.0295842,0.929165|0.924798|0.972727|0.964501|0.957502|0.903384,6.25219|4.04199|3.00657|5.13457|2.36474|2.0162,79.8117|66.6304|11.0615|47.0482|66.5616,0.176758|0.24389|0.225771|0.240869|0.23143,0.153467|0.749513|0.798085|0.400884|0.868404,0.959013,0.951534,0.106932,0.0512405,0.2882,0.529845,0.268666,0.485006,0.0778249,0.842461,59.3257,1.46537e-12,11920,0.870335,59.836,3.44328e-11,40866,0.862778,0.856775,0.0934988,0.283625,0.916853,0.478169,0.237281,0.481973,0.190422,0.925823,25.6936,3.31028e-12,21482,0.891918,91.8479,2.42629e-11,73149
28,6,n1->n13->n14->n96->n94->n51,1.01835e+12|1.45304e+09|5.51298e+12|2.99212e+13|7.58787e+09|8.60553e+11,1.05535e+11|4.028e+08|4.11786e+12|1.69475e+13|5.68401e+09|1.1619e+11,8.14544e-05|0.000561011|3.60157e-05|1.82609e-05|1.40761e-05|6.63591e-05,0.000121872|0.000186541|0.000138533|0.000384613|0.00943629|0.00978825,0.0449385|0.0249163|0.0221141|0.0267819|0.0268972|0.0324176,0.000523531|0.0126936|0.0292296|0.0132135|0.0491781|0.0295842,0.929165|0.924798|0.97026|0.948063|0.971394|0.903384,6.25219|4.04199|4.75054|5.98681|0.960687|2.0162,79.8117|92.5451|54.7186|71.0086|11.2844,0.176758|0.239446|0.182787|0.239978|0.214386,0.153467|0.243702|0.854867|0.896289|0.189315,0.959013,0.951534,0.106932,0.0512405,0.2882,0.529845,0.268666,0.485006,0.0778249,0.842461,59.3257,1.46537e-12,11920,0.870335,59.836,3.44328e-11,40866,0.862778,0.856775,0.0934988,0.283625,0.916853,0.478169,0.237281,0.481973,0.190422,0.925823,25.6936,3.31028e-12,21482,0.891918,91.8479,2.42629e-11,73149
28,7,n1->n99->n97->n27->n52->n51,1.01835e+12|1.50288e+10|1.84432e+11|1.98447e+10|2.75917e+11|8.60553e+11,1.05535e+11|4.71291e+09|3.36903e+10|5.79285e+09|1.20905e+11|1.1619e+11,8.14544e-05|0.000222771|1.96407e-05|0.000134813|0.000517883|6.63591e-05,0.000121872|0.00124659|0.00634154|0.00283339|0.000824398|0.00978825,0.0449385|0.00195366|0.0114897|0.00739238|0.0137227|0.0324176,0.000523531|0.0256833|0.009681|0.0262796|0.0140641|0.0295842,0.929165|0.991811|0.952358|0.981713|0.913092|0.903384,6.25219|2.55514|2.90102|0.173341|0.914447|2.0162,66.2586|94.4507|31.5608|46.2248|83.3731,0.200928|0.231194|0.178036|0.247781|0.17224,0.383572|0.459993|0.136158|0.105105|0.742565,0.959013,0.951534,0.106932,0.0512405,0.2882,0.529845,0.268666,0.485006,0.0778249,0.842461,59.3257,1.46537e-12,11920,0.870335,59.836,3.44328e-11,40866,0.862778,0.856775,0.0934988,0.283625,0.916853,0.478169,0.237281,0.481973,0.190422,0.925823,25.6936,3.31028e-12,21482,0.891918,91.8479,2.42629e-11,73149
28,8,n1->n99->n77->n93->n94->n51,1.01835e+12|1.50288e+10|3.91029e+11|2.69145e+13|7.58787e+09|8.60553e+11,1.05535e+11|4.71291e+09|2.73915e+11|8.20648e+12|5.68401e+09|1.1619e+11,8.14544e-05|0.000222771|1.78834e-05|1.7668e-05|1.40761e-05|6.63591e-05,0.000121872|0.00124659|0.00282798|0.000656996|0.00943629|0.00978825,0.0449385|0.00195366|0.0497837|0.0293665|0.0268972|0.0324176,0.000523531|0.0256833|0.0374866|0.0127115|0.0491781|0.0295842,0.929165|0.991811|0.941949|0.918158|0.971394|0.903384,6.25219|2.55514|4.59725|3.33912|0.960687|2.0162,66.2586|96.5216|51.9256|63.1349|11.2844,0.200928|0.179846|0.221381|0.168306|0.214386,0.383572|0.464633|0.389062|0.974417|0.189315,0.959013,0.951534,0.106932,0.0512405,0.2882,0.529845,0.268666,0.485006,0.0778249,0.842461,59.3257,1.46537e-12,11920,0.870335,59.836,3.44328e-11,40866,0.862778,0.856775,0.0934988,0.283625,0.916853,0.478169,0.237281,0.481973,0.190422,0.925823,25.6936,3.31028e-12,21482,0.891918,91.8479,2.42629e-11,73149
28,9,n1->n13->n15->n29->n50->n51,1.01835e+12|1.45304e+09|2.08011e+13|1.23879e+09|4.18232e+10|8.60553e+11,1.05535e+11|4.028e+08|2.23486e+12|5.40089e+08|1.54772e+10|1.1619e+11,8.14544e-05|0.000561011|0.000916212|3.55472e-05|5.03673e-05|6.63591e-05,0.000121872|0.000186541|0.00858285|0.00041133|0.00423738|0.00978825,0.0449385|0.0249163|0.00177735|0.0403533|0.0473953|0.0324176,0.000523531|0.0126936|0.0156648|0.00556357|0.0120999|0.0295842,0.929165|0.924798|0.972727|0.926964|0.984469|0.903384,6.25219|4.04199|3.00657|4.30422|4.49692|2.0162,79.8117|66.6304|32.2763|37.0378|82.9474,0.176758|0.24389|0.194126|0.237834|0.172683,0.153467|0.749513|0.710449|0.736502|0.485601,0.959013,0.951534,0.106932,0.0512405,0.2882,0.529845,0.268666,0.485006,0.0778249,0.842461,59.3257,1.46537e-12,11920,0.870335,59.836,3.44328e-11,40866,0.862778,0.856775,0.0934988,0.283625,0.916853,0.478169,0.237281,0.481973,0.190422,0.925823,25.6936,3.31028e-12,21482,0.891918,91.8479,2.42629e-11,73149
28,10,n1->n13->n12->n14->n96->n94->n51,1.01835e+12|1.45304e+09|1.97225e+09|5.51298e+12|2.99212e+13|7.58787e+09|8.60553e+11,1.05535e+11|4.028e+08|1.01153e+09|4.11786e+12|1.69475e+13|5.68401e+09|1.1619e+11,8.14544e-05|0.000561011|0.000821992|3.60157e-05|1.82609e-05|1.40761e-05|6.63591e-05,0.000121872|0.000186541|0.000786244|0.000138533|0.000384613|0.00943629|0.00978825,0.0449385|0.0249163|0.000492453|0.0221141|0.0267819|0.0268972|0.0324176,0.000523531|0.0126936|0.0301823|0.0292296|0.0132135|0.0491781|0.0295842,0.929165|0.924798|0.913792|0.97026|0.948063|0.971394|0.903384,6.25219|4.04199|2.94033|4.75054|5.98681|0.960687|2.0162,79.8117|56.34|51.9585|54.7186|71.0086|11.2844,0.176758|0.213871|0.247258|0.182787|0.239978|0.214386,0.153467|0.161648|0.742589|0.854867|0.896289|0.189315,0.959013,0.951534,0.106932,0.0512405,0.2882,0.529845,0.268666,0.485006,0.0778249,0.842461,59.3257,1.46537e-12,11920,0.870335,59.836,3.44328e-11,40866,0.862778,0.856775,0.0934988,0.283625,0.916853,0.478169,0.237281,0.481973,0.190422,0.925823,25.6936,3.31028e-12,21482,0.891918,91.8479,2.42629e-11,73149
