DatasetID,PathID,PathString,node_t1,node_t2,node_p_depol_1q,node_p_depol_2q,node_coh1_angle,node_coh2_zz_angle,node_src_visibility,node_src_phase,edge_length,edge_attenuation,edge_insertion_loss_db,d1_coupling_1,d1_coupling_2,d1_mzi_phase_error,d1_mzi_loss_short,d1_mzi_loss_long,d1_bs1_reflectivity,d1_bs1_loss,d1_bs2_reflectivity,d1_bs2_loss,d1_snspd1_efficiency,d1_snspd1_jitter,d1_snspd1_dark,d1_snspd1_dead,d1_snspd2_efficiency,d1_snspd2_jitter,d1_snspd2_dark,d1_snspd2_dead,d2_coupling_1,d2_coupling_2,d2_mzi_phase_error,d2_mzi_loss_short,d2_mzi_loss_long,d2_bs1_reflectivity,d2_bs1_loss,d2_bs2_reflectivity,d2_bs2_loss,d2_snspd1_efficiency,d2_snspd1_jitter,d2_snspd1_dark,d2_snspd1_dead,d2_snspd2_efficiency,d2_snspd2_jitter,d2_snspd2_dark,d2_snspd2_dead
26,1,n1->n2->n3->n4->n5->n6->n7->n8->n9->n10,4.23191e+13|5.74135e+10|1.80874e+13|2.24416e+10|1.19722e+13|2.13565e+11|1.57034e+10|4.53498e+11|7.09329e+09|1.4258e+10,6.00513e+12|2.86449e+10|9.92584e+12|3.41364e+09|1.53013e+12|8.32236e+10|1.52317e+10|8.91673e+10|9.18674e+08|1.77836e+09,1.1033e-05|0.000130094|2.29234e-05|0.0009293|0.000701977|1.58921e-05|2.38646e-05|1.08009e-05|0.000115215|1.05033e-05,0.000909348|0.000591268|0.00493353|0.000714284|0.00212576|0.00917214|0.00136995|0.00760439|0.000622453|0.000109058,0.0434265|0.0268151|0.0166012|0.0391933|0.0454769|0.000219551|0.0057942|0.0105942|0.0400643|0.0199313,0.0368416|0.0352196|0.0332988|0.00246198|0.0204429|0.0133725|0.00280699|0.0287286|0.00581021|0.00271386,0.903296|0.964137|0.994142|0.91714|0.949937|0.958484|0.946348|0.901475|0.940951|0.937483,4.23025|4.77946|1.85129|0.396999|0.173242|3.12675|5.05608|0.610754|2.69078|2.74833,79.8117|37.015|10.4739|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.22909|0.218215|0.181082|0.194546|0.180494|0.230191|0.231652|0.160687|0.170336,0.649293|0.297313|0.562283|0.535357|0.126921|0.570359|0.532856|0.936709|0.561698,0.963549,0.85421,0.098012,0.493949,0.205629,0.540151,0.0669025,0.534048,0.210497,0.839764,74.0191,1.27063e-13,31264,0.851373,90.0271,4.58722e-10,34389,0.894932,0.996325,0.0998966,0.0697124,0.391432,0.492144,0.091919,0.501991,0.220806,0.92447,41.6393,8.84217e-11,58067,0.938512,20.25,4.15949e-12,45518
26,2,n1->n2->n12->n13->n14->n4->n5->n6->n7->n8->n9->n10,4.23191e+13|5.74135e+10|2.13843e+10|6.37472e+12|8.13325e+12|2.24416e+10|1.19722e+13|2.13565e+11|1.57034e+10|4.53498e+11|7.09329e+09|1.4258e+10,6.00513e+12|2.86449e+10|3.26499e+09|1.54886e+12|6.76663e+12|3.41364e+09|1.53013e+12|8.32236e+10|1.52317e+10|8.91673e+10|9.18674e+08|1.77836e+09,1.1033e-05|0.000130094|0.00056101|0.000142847|0.000286203|0.0009293|0.000701977|1.58921e-05|2.38646e-05|1.08009e-05|0.000115215|1.05033e-05,0.000909348|0.000591268|0.00116267|0.00730815|0.00239812|0.000714284|0.00212576|0.00917214|0.00136995|0.00760439|0.000622453|0.000109058,0.0434265|0.0268151|0.0307895|0.0492339|0.00270488|0.0391933|0.0454769|0.000219551|0.0057942|0.0105942|0.0400643|0.0199313,0.0368416|0.0352196|0.000398034|0.00636647|0.027241|0.00246198|0.0204429|0.0133725|0.00280699|0.0287286|0.00581021|0.00271386,0.903296|0.964137|0.924771|0.952807|0.956883|0.91714|0.949937|0.958484|0.946348|0.901475|0.940951|0.937483,4.23025|4.77946|1.62862|4.39284|4.37622|0.396999|0.173242|3.12675|5.05608|0.610754|2.69078|2.74833,79.8117|88.6198|13.9548|56.34|52.1141|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.22909|0.247903|0.215035|0.217761|0.187889|0.194546|0.180494|0.230191|0.231652|0.160687|0.170336,0.649293|0.780975|0.262778|0.329064|0.438921|0.535357|0.126921|0.570359|0.532856|0.936709|0.561698,0.963549,0.85421,0.098012,0.493949,0.205629,0.540151,0.0669025,0.534048,0.210497,0.839764,74.0191,1.27063e-13,31264,0.851373,90.0271,4.58722e-10,34389,0.894932,0.996325,0.0998966,0.0697124,0.391432,0.492144,0.091919,0.501991,0.220806,0.92447,41.6393,8.84217e-11,58067,0.938512,20.25,4.15949e-12,45518
26,3,n1->n2->n12->n13->n3->n4->n5->n6->n7->n8->n9->n10,4.23191e+13|5.74135e+10|2.13843e+10|6.37472e+12|1.80874e+13|2.24416e+10|1.19722e+13|2.13565e+11|1.57034e+10|4.53498e+11|7.09329e+09|1.4258e+10,6.00513e+12|2.86449e+10|3.26499e+09|1.54886e+12|9.92584e+12|3.41364e+09|1.53013e+12|8.32236e+10|1.52317e+10|8.91673e+10|9.18674e+08|1.77836e+09,1.1033e-05|0.000130094|0.00056101|0.000142847|2.29234e-05|0.0009293|0.000701977|1.58921e-05|2.38646e-05|1.08009e-05|0.000115215|1.05033e-05,0.000909348|0.000591268|0.00116267|0.00730815|0.00493353|0.000714284|0.00212576|0.00917214|0.00136995|0.00760439|0.000622453|0.000109058,0.0434265|0.0268151|0.0307895|0.0492339|0.0166012|0.0391933|0.0454769|0.000219551|0.0057942|0.0105942|0.0400643|0.0199313,0.0368416|0.0352196|0.000398034|0.00636647|0.0332988|0.00246198|0.0204429|0.0133725|0.00280699|0.0287286|0.00581021|0.00271386,0.903296|0.964137|0.924771|0.952807|0.994142|0.91714|0.949937|0.958484|0.946348|0.901475|0.940951|0.937483,4.23025|4.77946|1.62862|4.39284|1.85129|0.396999|0.173242|3.12675|5.05608|0.610754|2.69078|2.74833,79.8117|88.6198|13.9548|83.9106|10.4739|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.22909|0.247903|0.215035|0.23103|0.181082|0.194546|0.180494|0.230191|0.231652|0.160687|0.170336,0.649293|0.780975|0.262778|0.920044|0.562283|0.535357|0.126921|0.570359|0.532856|0.936709|0.561698,0.963549,0.85421,0.098012,0.493949,0.205629,0.540151,0.0669025,0.534048,0.210497,0.839764,74.0191,1.27063e-13,31264,0.851373,90.0271,4.58722e-10,34389,0.894932,0.996325,0.0998966,0.0697124,0.391432,0.492144,0.091919,0.501991,0.220806,0.92447,41.6393,8.84217e-11,58067,0.938512,20.25,4.15949e-12,45518
26,4,n1->n11->n12->n2->n3->n4->n5->n6->n7->n8->n9->n10,4.23191e+13|1.68628e+11|2.13843e+10|5.74135e+10|1.80874e+13|2.24416e+10|1.19722e+13|2.13565e+11|1.57034e+10|4.53498e+11|7.09329e+09|1.4258e+10,6.00513e+12|2.62171e+10|3.26499e+09|2.86449e+10|9.92584e+12|3.41364e+09|1.53013e+12|8.32236e+10|1.52317e+10|8.91673e+10|9.18674e+08|1.77836e+09,1.1033e-05|9.94101e-05|0.00056101|0.000130094|2.29234e-05|0.0009293|0.000701977|1.58921e-05|2.38646e-05|1.08009e-05|0.000115215|1.05033e-05,0.000909348|0.000609024|0.00116267|0.000591268|0.00493353|0.000714284|0.00212576|0.00917214|0.00136995|0.00760439|0.000622453|0.000109058,0.0434265|0.0494763|0.0307895|0.0268151|0.0166012|0.0391933|0.0454769|0.000219551|0.0057942|0.0105942|0.0400643|0.0199313,0.0368416|0.00226845|0.000398034|0.0352196|0.0332988|0.00246198|0.0204429|0.0133725|0.00280699|0.0287286|0.00581021|0.00271386,0.903296|0.905118|0.924771|0.964137|0.994142|0.91714|0.949937|0.958484|0.946348|0.901475|0.940951|0.937483,4.23025|5.18067|1.62862|4.77946|1.85129|0.396999|0.173242|3.12675|5.05608|0.610754|2.69078|2.74833,30.2686|24.4191|88.6198|37.015|10.4739|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.220193|0.18832|0.247903|0.218215|0.181082|0.194546|0.180494|0.230191|0.231652|0.160687|0.170336,0.640494|0.969016|0.780975|0.297313|0.562283|0.535357|0.126921|0.570359|0.532856|0.936709|0.561698,0.963549,0.85421,0.098012,0.493949,0.205629,0.540151,0.0669025,0.534048,0.210497,0.839764,74.0191,1.27063e-13,31264,0.851373,90.0271,4.58722e-10,34389,0.894932,0.996325,0.0998966,0.0697124,0.391432,0.492144,0.091919,0.501991,0.220806,0.92447,41.6393,8.84217e-11,58067,0.938512,20.25,4.15949e-12,45518
26,5,n1->n2->n12->n13->n14->n15->n5->n6->n7->n8->n9->n10,4.23191e+13|5.74135e+10|2.13843e+10|6.37472e+12|8.13325e+12|8.25689e+11|1.19722e+13|2.13565e+11|1.57034e+10|4.53498e+11|7.09329e+09|1.4258e+10,6.00513e+12|2.86449e+10|3.26499e+09|1.54886e+12|6.76663e+12|2.11966e+11|1.53013e+12|8.32236e+10|1.52317e+10|8.91673e+10|9.18674e+08|1.77836e+09,1.1033e-05|0.000130094|0.00056101|0.000142847|0.000286203|9.43876e-05|0.000701977|1.58921e-05|2.38646e-05|1.08009e-05|0.000115215|1.05033e-05,0.000909348|0.000591268|0.00116267|0.00730815|0.00239812|0.00860279|0.00212576|0.00917214|0.00136995|0.00760439|0.000622453|0.000109058,0.0434265|0.0268151|0.0307895|0.0492339|0.00270488|0.0164552|0.0454769|0.000219551|0.0057942|0.0105942|0.0400643|0.0199313,0.0368416|0.0352196|0.000398034|0.00636647|0.027241|0.0392228|0.0204429|0.0133725|0.00280699|0.0287286|0.00581021|0.00271386,0.903296|0.964137|0.924771|0.952807|0.956883|0.957707|0.949937|0.958484|0.946348|0.901475|0.940951|0.937483,4.23025|4.77946|1.62862|4.39284|4.37622|2.78867|0.173242|3.12675|5.05608|0.610754|2.69078|2.74833,79.8117|88.6198|13.9548|56.34|92.5451|35.0583|37.2729|32.9383|55.4093|99.595|65.9961,0.22909|0.247903|0.215035|0.217761|0.183493|0.19747|0.180494|0.230191|0.231652|0.160687|0.170336,0.649293|0.780975|0.262778|0.329064|0.989894|0.523521|0.126921|0.570359|0.532856|0.936709|0.561698,0.963549,0.85421,0.098012,0.493949,0.205629,0.540151,0.0669025,0.534048,0.210497,0.839764,74.0191,1.27063e-13,31264,0.851373,90.0271,4.58722e-10,34389,0.894932,0.996325,0.0998966,0.0697124,0.391432,0.492144,0.091919,0.501991,0.220806,0.92447,41.6393,8.84217e-11,58067,0.938512,20.25,4.15949e-12,45518
26,6,n1->n11->n12->n13->n3->n4->n5->n6->n7->n8->n9->n10,4.23191e+13|1.68628e+11|2.13843e+10|6.37472e+12|1.80874e+13|2.24416e+10|1.19722e+13|2.13565e+11|1.57034e+10|4.53498e+11|7.09329e+09|1.4258e+10,6.00513e+12|2.62171e+10|3.26499e+09|1.54886e+12|9.92584e+12|3.41364e+09|1.53013e+12|8.32236e+10|1.52317e+10|8.91673e+10|9.18674e+08|1.77836e+09,1.1033e-05|9.94101e-05|0.00056101|0.000142847|2.29234e-05|0.0009293|0.000701977|1.58921e-05|2.38646e-05|1.08009e-05|0.000115215|1.05033e-05,0.000909348|0.000609024|0.00116267|0.00730815|0.00493353|0.000714284|0.00212576|0.00917214|0.00136995|0.00760439|0.000622453|0.000109058,0.0434265|0.0494763|0.0307895|0.0492339|0.0166012|0.0391933|0.0454769|0.000219551|0.0057942|0.0105942|0.0400643|0.0199313,0.0368416|0.00226845|0.000398034|0.00636647|0.0332988|0.00246198|0.0204429|0.0133725|0.00280699|0.0287286|0.00581021|0.00271386,0.903296|0.905118|0.924771|0.952807|0.994142|0.91714|0.949937|0.958484|0.946348|0.901475|0.940951|0.937483,4.23025|5.18067|1.62862|4.39284|1.85129|0.396999|0.173242|3.12675|5.05608|0.610754|2.69078|2.74833,30.2686|24.4191|13.9548|83.9106|10.4739|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.220193|0.18832|0.215035|0.23103|0.181082|0.194546|0.180494|0.230191|0.231652|0.160687|0.170336,0.640494|0.969016|0.262778|0.920044|0.562283|0.535357|0.126921|0.570359|0.532856|0.936709|0.561698,0.963549,0.85421,0.098012,0.493949,0.205629,0.540151,0.0669025,0.534048,0.210497,0.839764,74.0191,1.27063e-13,31264,0.851373,90.0271,4.58722e-10,34389,0.894932,0.996325,0.0998966,0.0697124,0.391432,0.492144,0.091919,0.501991,0.220806,0.92447,41.6393,8.84217e-11,58067,0.938512,20.25,4.15949e-12,45518
26,7,n1->n2->n3->n4->n14->n15->n16->n6->n7->n8->n9->n10,4.23191e+13|5.74135e+10|1.80874e+13|2.24416e+10|8.13325e+12|8.25689e+11|1.17921e+11|2.13565e+11|1.57034e+10|4.53498e+11|7.09329e+09|1.4258e+10,6.00513e+12|2.86449e+10|9.92584e+12|3.41364e+09|6.76663e+12|2.11966e+11|4.06274e+10|8.32236e+10|1.52317e+10|8.91673e+10|9.18674e+08|1.77836e+09,1.1033e-05|0.000130094|2.29234e-05|0.0009293|0.000286203|9.43876e-05|0.000397727|1.58921e-05|2.38646e-05|1.08009e-05|0.000115215|1.05033e-05,0.000909348|0.000591268|0.00493353|0.000714284|0.00239812|0.00860279|0.000175509|0.00917214|0.00136995|0.00760439|0.000622453|0.000109058,0.0434265|0.0268151|0.0166012|0.0391933|0.00270488|0.0164552|0.0455329|0.000219551|0.0057942|0.0105942|0.0400643|0.0199313,0.0368416|0.0352196|0.0332988|0.00246198|0.027241|0.0392228|0.0387073|0.0133725|0.00280699|0.0287286|0.00581021|0.00271386,0.903296|0.964137|0.994142|0.91714|0.956883|0.957707|0.933158|0.958484|0.946348|0.901475|0.940951|0.937483,4.23025|4.77946|1.85129|0.396999|4.37622|2.78867|0.0639727|3.12675|5.05608|0.610754|2.69078|2.74833,79.8117|37.015|10.4739|52.1141|92.5451|56.2706|50.0569|32.9383|55.4093|99.595|65.9961,0.22909|0.218215|0.181082|0.187889|0.183493|0.162824|0.189376|0.230191|0.231652|0.160687|0.170336,0.649293|0.297313|0.562283|0.438921|0.989894|0.71445|0.516919|0.570359|0.532856|0.936709|0.561698,0.963549,0.85421,0.098012,0.493949,0.205629,0.540151,0.0669025,0.534048,0.210497,0.839764,74.0191,1.27063e-13,31264,0.851373,90.0271,4.58722e-10,34389,0.894932,0.996325,0.0998966,0.0697124,0.391432,0.492144,0.091919,0.501991,0.220806,0.92447,41.6393,8.84217e-11,58067,0.938512,20.25,4.15949e-12,45518
26,8,n1->n11->n12->n13->n14->n15->n5->n6->n7->n8->n9->n10,4.23191e+13|1.68628e+11|2.13843e+10|6.37472e+12|8.13325e+12|8.25689e+11|1.19722e+13|2.13565e+11|1.57034e+10|4.53498e+11|7.09329e+09|1.4258e+10,6.00513e+12|2.62171e+10|3.26499e+09|1.54886e+12|6.76663e+12|2.11966e+11|1.53013e+12|8.32236e+10|1.52317e+10|8.91673e+10|9.18674e+08|1.77836e+09,1.1033e-05|9.94101e-05|0.00056101|0.000142847|0.000286203|9.43876e-05|0.000701977|1.58921e-05|2.38646e-05|1.08009e-05|0.000115215|1.05033e-05,0.000909348|0.000609024|0.00116267|0.00730815|0.00239812|0.00860279|0.00212576|0.00917214|0.00136995|0.00760439|0.000622453|0.000109058,0.0434265|0.0494763|0.0307895|0.0492339|0.00270488|0.0164552|0.0454769|0.000219551|0.0057942|0.0105942|0.0400643|0.0199313,0.0368416|0.00226845|0.000398034|0.00636647|0.027241|0.0392228|0.0204429|0.0133725|0.00280699|0.0287286|0.00581021|0.00271386,0.903296|0.905118|0.924771|0.952807|0.956883|0.957707|0.949937|0.958484|0.946348|0.901475|0.940951|0.937483,4.23025|5.18067|1.62862|4.39284|4.37622|2.78867|0.173242|3.12675|5.05608|0.610754|2.69078|2.74833,30.2686|24.4191|13.9548|56.34|92.5451|35.0583|37.2729|32.9383|55.4093|99.595|65.9961,0.220193|0.18832|0.215035|0.217761|0.183493|0.19747|0.180494|0.230191|0.231652|0.160687|0.170336,0.640494|0.969016|0.262778|0.329064|0.989894|0.523521|0.126921|0.570359|0.532856|0.936709|0.561698,0.963549,0.85421,0.098012,0.493949,0.205629,0.540151,0.0669025,0.534048,0.210497,0.839764,74.0191,1.27063e-13,31264,0.851373,90.0271,4.58722e-10,34389,0.894932,0.996325,0.0998966,0.0697124,0.391432,0.492144,0.091919,0.501991,0.220806,0.92447,41.6393,8.84217e-11,58067,0.938512,20.25,4.15949e-12,45518
26,9,n1->n2->n3->n4->n5->n15->n16->n6->n7->n8->n9->n10,4.23191e+13|5.74135e+10|1.80874e+13|2.24416e+10|1.19722e+13|8.25689e+11|1.17921e+11|2.13565e+11|1.57034e+10|4.53498e+11|7.09329e+09|1.4258e+10,6.00513e+12|2.86449e+10|9.92584e+12|3.41364e+09|1.53013e+12|2.11966e+11|4.06274e+10|8.32236e+10|1.52317e+10|8.91673e+10|9.18674e+08|1.77836e+09,1.1033e-05|0.000130094|2.29234e-05|0.0009293|0.000701977|9.43876e-05|0.000397727|1.58921e-05|2.38646e-05|1.08009e-05|0.000115215|1.05033e-05,0.000909348|0.000591268|0.00493353|0.000714284|0.00212576|0.00860279|0.000175509|0.00917214|0.00136995|0.00760439|0.000622453|0.000109058,0.0434265|0.0268151|0.0166012|0.0391933|0.0454769|0.0164552|0.0455329|0.000219551|0.0057942|0.0105942|0.0400643|0.0199313,0.0368416|0.0352196|0.0332988|0.00246198|0.0204429|0.0392228|0.0387073|0.0133725|0.00280699|0.0287286|0.00581021|0.00271386,0.903296|0.964137|0.994142|0.91714|0.949937|0.957707|0.933158|0.958484|0.946348|0.901475|0.940951|0.937483,4.23025|4.77946|1.85129|0.396999|0.173242|2.78867|0.0639727|3.12675|5.05608|0.610754|2.69078|2.74833,79.8117|37.015|10.4739|81.7362|35.0583|56.2706|50.0569|32.9383|55.4093|99.595|65.9961,0.22909|0.218215|0.181082|0.194546|0.19747|0.162824|0.189376|0.230191|0.231652|0.160687|0.170336,0.649293|0.297313|0.562283|0.535357|0.523521|0.71445|0.516919|0.570359|0.532856|0.936709|0.561698,0.963549,0.85421,0.098012,0.493949,0.205629,0.540151,0.0669025,0.534048,0.210497,0.839764,74.0191,1.27063e-13,31264,0.851373,90.0271,4.58722e-10,34389,0.894932,0.996325,0.0998966,0.0697124,0.391432,0.492144,0.091919,0.501991,0.220806,0.92447,41.6393,8.84217e-11,58067,0.938512,20.25,4.15949e-12,45518
26,10,n1->n2->n3->n13->n14->n4->n5->n6->n7->n8->n9->n10,4.23191e+13|5.74135e+10|1.80874e+13|6.37472e+12|8.13325e+12|2.24416e+10|1.19722e+13|2.13565e+11|1.57034e+10|4.53498e+11|7.09329e+09|1.4258e+10,6.00513e+12|2.86449e+10|9.92584e+12|1.54886e+12|6.76663e+12|3.41364e+09|1.53013e+12|8.32236e+10|1.52317e+10|8.91673e+10|9.18674e+08|1.77836e+09,1.1033e-05|0.000130094|2.29234e-05|0.000142847|0.000286203|0.0009293|0.000701977|1.58921e-05|2.38646e-05|1.08009e-05|0.000115215|1.05033e-05,0.000909348|0.000591268|0.00493353|0.00730815|0.00239812|0.000714284|0.00212576|0.00917214|0.00136995|0.00760439|0.000622453|0.000109058,0.0434265|0.0268151|0.0166012|0.0492339|0.00270488|0.0391933|0.0454769|0.000219551|0.0057942|0.0105942|0.0400643|0.0199313,0.0368416|0.0352196|0.0332988|0.00636647|0.027241|0.00246198|0.0204429|0.0133725|0.00280699|0.0287286|0.00581021|0.00271386,0.903296|0.964137|0.994142|0.952807|0.956883|0.91714|0.949937|0.958484|0.946348|0.901475|0.940951|0.937483,4.23025|4.77946|1.85129|4.39284|4.37622|0.396999|0.173242|3.12675|5.05608|0.610754|2.69078|2.74833,79.8117|37.015|83.9106|56.34|52.1141|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.22909|0.218215|0.23103|0.217761|0.187889|0.194546|0.180494|0.230191|0.231652|0.160687|0.170336,0.649293|0.297313|0.920044|0.329064|0.438921|0.535357|0.126921|0.570359|0.532856|0.936709|0.561698,0.963549,0.85421,0.098012,0.493949,0.205629,0.540151,0.0669025,0.534048,0.210497,0.839764,74.0191,1.27063e-13,31264,0.851373,90.0271,4.58722e-10,34389,0.894932,0.996325,0.0998966,0.0697124,0.391432,0.492144,0.091919,0.501991,0.220806,0.92447,41.6393,8.84217e-11,58067,0.938512,20.25,4.15949e-12,45518
26,11,n1->n2->n3->n13->n14->n15->n16->n6->n7->n8->n9->n10,4.23191e+13|5.74135e+10|1.80874e+13|6.37472e+12|8.13325e+12|8.25689e+11|1.17921e+11|2.13565e+11|1.57034e+10|4.53498e+11|7.09329e+09|1.4258e+10,6.00513e+12|2.86449e+10|9.92584e+12|1.54886e+12|6.76663e+12|2.11966e+11|4.06274e+10|8.32236e+10|1.52317e+10|8.91673e+10|9.18674e+08|1.77836e+09,1.1033e-05|0.000130094|2.29234e-05|0.000142847|0.000286203|9.43876e-05|0.000397727|1.58921e-05|2.38646e-05|1.08009e-05|0.000115215|1.05033e-05,0.000909348|0.000591268|0.00493353|0.00730815|0.00239812|0.00860279|0.000175509|0.00917214|0.00136995|0.00760439|0.000622453|0.000109058,0.0434265|0.0268151|0.0166012|0.0492339|0.00270488|0.0164552|0.0455329|0.000219551|0.0057942|0.0105942|0.0400643|0.0199313,0.0368416|0.0352196|0.0332988|0.00636647|0.027241|0.0392228|0.0387073|0.0133725|0.00280699|0.0287286|0.00581021|0.00271386,0.903296|0.964137|0.994142|0.952807|0.956883|0.957707|0.933158|0.958484|0.946348|0.901475|0.940951|0.937483,4.23025|4.77946|1.85129|4.39284|4.37622|2.78867|0.0639727|3.12675|5.05608|0.610754|2.69078|2.74833,79.8117|37.015|83.9106|56.34|92.5451|56.2706|50.0569|32.9383|55.4093|99.595|65.9961,0.22909|0.218215|0.23103|0.217761|0.183493|0.162824|0.189376|0.230191|0.231652|0.160687|0.170336,0.649293|0.297313|0.920044|0.329064|0.989894|0.71445|0.516919|0.570359|0.532856|0.936709|0.561698,0.963549,0.85421,0.098012,0.493949,0.205629,0.540151,0.0669025,0.534048,0.210497,0.839764,74.0191,1.27063e-13,31264,0.851373,90.0271,4.58722e-10,34389,0.894932,0.996325,0.0998966,0.0697124,0.391432,0.492144,0.091919,0.501991,0.220806,0.92447,41.6393,8.84217e-11,58067,0.938512,20.25,4.15949e-12,45518
