DatasetID,PathID,PathString,node_t1,node_t2,node_p_depol_1q,node_p_depol_2q,node_coh1_angle,node_coh2_zz_angle,node_src_visibility,node_src_phase,edge_length,edge_attenuation,edge_insertion_loss_db,d1_coupling_1,d1_coupling_2,d1_mzi_phase_error,d1_mzi_loss_short,d1_mzi_loss_long,d1_bs1_reflectivity,d1_bs1_loss,d1_bs2_reflectivity,d1_bs2_loss,d1_snspd1_efficiency,d1_snspd1_jitter,d1_snspd1_dark,d1_snspd1_dead,d1_snspd2_efficiency,d1_snspd2_jitter,d1_snspd2_dark,d1_snspd2_dead,d2_coupling_1,d2_coupling_2,d2_mzi_phase_error,d2_mzi_loss_short,d2_mzi_loss_long,d2_bs1_reflectivity,d2_bs1_loss,d2_bs2_reflectivity,d2_bs2_loss,d2_snspd1_efficiency,d2_snspd1_jitter,d2_snspd1_dark,d2_snspd1_dead,d2_snspd2_efficiency,d2_snspd2_jitter,d2_snspd2_dark,d2_snspd2_dead
23,1,n1->n2->n3->n4->n5->n6->n7->n8->n9->n10,4.23638e+09|9.06593e+11|3.52674e+13|3.67882e+11|1.304e+09|1.14937e+10|1.909e+09|4.80453e+11|2.50091e+10|4.9579e+10,2.25787e+09|7.55286e+11|1.46183e+13|1.03205e+11|1.18278e+09|4.88138e+09|1.89724e+09|2.37754e+11|4.97345e+09|8.70135e+09,0.000870751|0.000271036|8.1089e-05|1.16559e-05|0.000250806|7.38043e-05|7.85816e-05|4.23265e-05|0.000167991|0.000455243,0.00103659|0.00359149|0.000185985|0.000503938|0.000106323|0.0001346|0.000257462|0.00064242|0.00132322|0.000355527,0.00270004|0.0229208|0.0198852|0.0490659|0.0352766|0.0411171|0.0218374|0.0110614|0.0203451|0.0158648,0.00340367|0.00867247|0.0298777|0.0370513|0.00415639|0.0133061|0.0301531|0.014652|0.0316158|0.0268894,0.9444|0.986658|0.988423|0.949851|0.960762|0.95873|0.900289|0.965299|0.961065|0.952003,4.13223|4.14185|5.21069|5.41799|1.89052|3.82873|1.88579|2.11908|0.0823698|5.0955,79.8117|37.015|10.4739|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.174299|0.212192|0.211514|0.160268|0.183763|0.208993|0.220854|0.216267|0.246794,0.616257|0.162999|0.631427|0.849911|0.784202|0.586362|0.36335|0.325409|0.561013,0.830975,0.806607,0.10942,0.146132,0.43818,0.523414,0.0375885,0.494275,0.0334365,0.862551,92.119,5.55307e-11,12078,0.824206,36.4439,3.82117e-10,77238,0.923499,0.830519,0.139331,0.808129,0.239426,0.490433,0.128515,0.508751,0.112443,0.837805,70.0291,5.13121e-11,49815,0.887597,14.5603,6.67414e-12,82036
23,2,n1->n2->n12->n13->n14->n4->n5->n6->n7->n8->n9->n10,4.23638e+09|9.06593e+11|8.60232e+13|1.47481e+10|1.0047e+10|3.67882e+11|1.304e+09|1.14937e+10|1.909e+09|4.80453e+11|2.50091e+10|4.9579e+10,2.25787e+09|7.55286e+11|4.16493e+13|1.44043e+10|5.32182e+09|1.03205e+11|1.18278e+09|4.88138e+09|1.89724e+09|2.37754e+11|4.97345e+09|8.70135e+09,0.000870751|0.000271036|2.13813e-05|0.000789473|0.000158129|1.16559e-05|0.000250806|7.38043e-05|7.85816e-05|4.23265e-05|0.000167991|0.000455243,0.00103659|0.00359149|0.000830529|0.000339658|0.000492459|0.000503938|0.000106323|0.0001346|0.000257462|0.00064242|0.00132322|0.000355527,0.00270004|0.0229208|0.0280151|0.0220906|0.0358896|0.0490659|0.0352766|0.0411171|0.0218374|0.0110614|0.0203451|0.0158648,0.00340367|0.00867247|0.0108439|0.0447394|0.00121053|0.0370513|0.00415639|0.0133061|0.0301531|0.014652|0.0316158|0.0268894,0.9444|0.986658|0.969586|0.938598|0.921933|0.949851|0.960762|0.95873|0.900289|0.965299|0.961065|0.952003,4.13223|4.14185|4.08619|5.99931|1.64177|5.41799|1.89052|3.82873|1.88579|2.11908|0.0823698|5.0955,79.8117|88.6198|13.9548|56.34|52.1141|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.174299|0.191426|0.160858|0.200597|0.189669|0.160268|0.183763|0.208993|0.220854|0.216267|0.246794,0.616257|0.137258|0.57185|0.770625|0.742845|0.849911|0.784202|0.586362|0.36335|0.325409|0.561013,0.830975,0.806607,0.10942,0.146132,0.43818,0.523414,0.0375885,0.494275,0.0334365,0.862551,92.119,5.55307e-11,12078,0.824206,36.4439,3.82117e-10,77238,0.923499,0.830519,0.139331,0.808129,0.239426,0.490433,0.128515,0.508751,0.112443,0.837805,70.0291,5.13121e-11,49815,0.887597,14.5603,6.67414e-12,82036
23,3,n1->n2->n12->n13->n3->n4->n5->n6->n7->n8->n9->n10,4.23638e+09|9.06593e+11|8.60232e+13|1.47481e+10|3.52674e+13|3.67882e+11|1.304e+09|1.14937e+10|1.909e+09|4.80453e+11|2.50091e+10|4.9579e+10,2.25787e+09|7.55286e+11|4.16493e+13|1.44043e+10|1.46183e+13|1.03205e+11|1.18278e+09|4.88138e+09|1.89724e+09|2.37754e+11|4.97345e+09|8.70135e+09,0.000870751|0.000271036|2.13813e-05|0.000789473|8.1089e-05|1.16559e-05|0.000250806|7.38043e-05|7.85816e-05|4.23265e-05|0.000167991|0.000455243,0.00103659|0.00359149|0.000830529|0.000339658|0.000185985|0.000503938|0.000106323|0.0001346|0.000257462|0.00064242|0.00132322|0.000355527,0.00270004|0.0229208|0.0280151|0.0220906|0.0198852|0.0490659|0.0352766|0.0411171|0.0218374|0.0110614|0.0203451|0.0158648,0.00340367|0.00867247|0.0108439|0.0447394|0.0298777|0.0370513|0.00415639|0.0133061|0.0301531|0.014652|0.0316158|0.0268894,0.9444|0.986658|0.969586|0.938598|0.988423|0.949851|0.960762|0.95873|0.900289|0.965299|0.961065|0.952003,4.13223|4.14185|4.08619|5.99931|5.21069|5.41799|1.89052|3.82873|1.88579|2.11908|0.0823698|5.0955,79.8117|88.6198|13.9548|83.9106|10.4739|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.174299|0.191426|0.160858|0.245576|0.211514|0.160268|0.183763|0.208993|0.220854|0.216267|0.246794,0.616257|0.137258|0.57185|0.674565|0.631427|0.849911|0.784202|0.586362|0.36335|0.325409|0.561013,0.830975,0.806607,0.10942,0.146132,0.43818,0.523414,0.0375885,0.494275,0.0334365,0.862551,92.119,5.55307e-11,12078,0.824206,36.4439,3.82117e-10,77238,0.923499,0.830519,0.139331,0.808129,0.239426,0.490433,0.128515,0.508751,0.112443,0.837805,70.0291,5.13121e-11,49815,0.887597,14.5603,6.67414e-12,82036
23,4,n1->n11->n12->n2->n3->n4->n5->n6->n7->n8->n9->n10,4.23638e+09|8.70245e+10|8.60232e+13|9.06593e+11|3.52674e+13|3.67882e+11|1.304e+09|1.14937e+10|1.909e+09|4.80453e+11|2.50091e+10|4.9579e+10,2.25787e+09|1.66267e+10|4.16493e+13|7.55286e+11|1.46183e+13|1.03205e+11|1.18278e+09|4.88138e+09|1.89724e+09|2.37754e+11|4.97345e+09|8.70135e+09,0.000870751|0.000164622|2.13813e-05|0.000271036|8.1089e-05|1.16559e-05|0.000250806|7.38043e-05|7.85816e-05|4.23265e-05|0.000167991|0.000455243,0.00103659|0.00286129|0.000830529|0.00359149|0.000185985|0.000503938|0.000106323|0.0001346|0.000257462|0.00064242|0.00132322|0.000355527,0.00270004|0.0496299|0.0280151|0.0229208|0.0198852|0.0490659|0.0352766|0.0411171|0.0218374|0.0110614|0.0203451|0.0158648,0.00340367|0.0309149|0.0108439|0.00867247|0.0298777|0.0370513|0.00415639|0.0133061|0.0301531|0.014652|0.0316158|0.0268894,0.9444|0.94662|0.969586|0.986658|0.988423|0.949851|0.960762|0.95873|0.900289|0.965299|0.961065|0.952003,4.13223|0.836091|4.08619|4.14185|5.21069|5.41799|1.89052|3.82873|1.88579|2.11908|0.0823698|5.0955,30.2686|24.4191|88.6198|37.015|10.4739|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.243873|0.226684|0.191426|0.212192|0.211514|0.160268|0.183763|0.208993|0.220854|0.216267|0.246794,0.501268|0.559463|0.137258|0.162999|0.631427|0.849911|0.784202|0.586362|0.36335|0.325409|0.561013,0.830975,0.806607,0.10942,0.146132,0.43818,0.523414,0.0375885,0.494275,0.0334365,0.862551,92.119,5.55307e-11,12078,0.824206,36.4439,3.82117e-10,77238,0.923499,0.830519,0.139331,0.808129,0.239426,0.490433,0.128515,0.508751,0.112443,0.837805,70.0291,5.13121e-11,49815,0.887597,14.5603,6.67414e-12,82036
23,5,n1->n2->n12->n13->n14->n15->n5->n6->n7->n8->n9->n10,4.23638e+09|9.06593e+11|8.60232e+13|1.47481e+10|1.0047e+10|3.8668e+09|1.304e+09|1.14937e+10|1.909e+09|4.80453e+11|2.50091e+10|4.9579e+10,2.25787e+09|7.55286e+11|4.16493e+13|1.44043e+10|5.32182e+09|4.18132e+08|1.18278e+09|4.88138e+09|1.89724e+09|2.37754e+11|4.97345e+09|8.70135e+09,0.000870751|0.000271036|2.13813e-05|0.000789473|0.000158129|5.08037e-05|0.000250806|7.38043e-05|7.85816e-05|4.23265e-05|0.000167991|0.000455243,0.00103659|0.00359149|0.000830529|0.000339658|0.000492459|0.000273243|0.000106323|0.0001346|0.000257462|0.00064242|0.00132322|0.000355527,0.00270004|0.0229208|0.0280151|0.0220906|0.0358896|0.00664335|0.0352766|0.0411171|0.0218374|0.0110614|0.0203451|0.0158648,0.00340367|0.00867247|0.0108439|0.0447394|0.00121053|0.00786554|0.00415639|0.0133061|0.0301531|0.014652|0.0316158|0.0268894,0.9444|0.986658|0.969586|0.938598|0.921933|0.978495|0.960762|0.95873|0.900289|0.965299|0.961065|0.952003,4.13223|4.14185|4.08619|5.99931|1.64177|0.596292|1.89052|3.82873|1.88579|2.11908|0.0823698|5.0955,79.8117|88.6198|13.9548|56.34|92.5451|35.0583|37.2729|32.9383|55.4093|99.595|65.9961,0.174299|0.191426|0.160858|0.200597|0.173015|0.243474|0.183763|0.208993|0.220854|0.216267|0.246794,0.616257|0.137258|0.57185|0.770625|0.405854|0.171387|0.784202|0.586362|0.36335|0.325409|0.561013,0.830975,0.806607,0.10942,0.146132,0.43818,0.523414,0.0375885,0.494275,0.0334365,0.862551,92.119,5.55307e-11,12078,0.824206,36.4439,3.82117e-10,77238,0.923499,0.830519,0.139331,0.808129,0.239426,0.490433,0.128515,0.508751,0.112443,0.837805,70.0291,5.13121e-11,49815,0.887597,14.5603,6.67414e-12,82036
23,6,n1->n11->n12->n13->n3->n4->n5->n6->n7->n8->n9->n10,4.23638e+09|8.70245e+10|8.60232e+13|1.47481e+10|3.52674e+13|3.67882e+11|1.304e+09|1.14937e+10|1.909e+09|4.80453e+11|2.50091e+10|4.9579e+10,2.25787e+09|1.66267e+10|4.16493e+13|1.44043e+10|1.46183e+13|1.03205e+11|1.18278e+09|4.88138e+09|1.89724e+09|2.37754e+11|4.97345e+09|8.70135e+09,0.000870751|0.000164622|2.13813e-05|0.000789473|8.1089e-05|1.16559e-05|0.000250806|7.38043e-05|7.85816e-05|4.23265e-05|0.000167991|0.000455243,0.00103659|0.00286129|0.000830529|0.000339658|0.000185985|0.000503938|0.000106323|0.0001346|0.000257462|0.00064242|0.00132322|0.000355527,0.00270004|0.0496299|0.0280151|0.0220906|0.0198852|0.0490659|0.0352766|0.0411171|0.0218374|0.0110614|0.0203451|0.0158648,0.00340367|0.0309149|0.0108439|0.0447394|0.0298777|0.0370513|0.00415639|0.0133061|0.0301531|0.014652|0.0316158|0.0268894,0.9444|0.94662|0.969586|0.938598|0.988423|0.949851|0.960762|0.95873|0.900289|0.965299|0.961065|0.952003,4.13223|0.836091|4.08619|5.99931|5.21069|5.41799|1.89052|3.82873|1.88579|2.11908|0.0823698|5.0955,30.2686|24.4191|13.9548|83.9106|10.4739|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.243873|0.226684|0.160858|0.245576|0.211514|0.160268|0.183763|0.208993|0.220854|0.216267|0.246794,0.501268|0.559463|0.57185|0.674565|0.631427|0.849911|0.784202|0.586362|0.36335|0.325409|0.561013,0.830975,0.806607,0.10942,0.146132,0.43818,0.523414,0.0375885,0.494275,0.0334365,0.862551,92.119,5.55307e-11,12078,0.824206,36.4439,3.82117e-10,77238,0.923499,0.830519,0.139331,0.808129,0.239426,0.490433,0.128515,0.508751,0.112443,0.837805,70.0291,5.13121e-11,49815,0.887597,14.5603,6.67414e-12,82036
23,7,n1->n2->n3->n4->n14->n15->n16->n6->n7->n8->n9->n10,4.23638e+09|9.06593e+11|3.52674e+13|3.67882e+11|1.0047e+10|3.8668e+09|4.20994e+12|1.14937e+10|1.909e+09|4.80453e+11|2.50091e+10|4.9579e+10,2.25787e+09|7.55286e+11|1.46183e+13|1.03205e+11|5.32182e+09|4.18132e+08|4.76684e+11|4.88138e+09|1.89724e+09|2.37754e+11|4.97345e+09|8.70135e+09,0.000870751|0.000271036|8.1089e-05|1.16559e-05|0.000158129|5.08037e-05|1.20577e-05|7.38043e-05|7.85816e-05|4.23265e-05|0.000167991|0.000455243,0.00103659|0.00359149|0.000185985|0.000503938|0.000492459|0.000273243|0.000766454|0.0001346|0.000257462|0.00064242|0.00132322|0.000355527,0.00270004|0.0229208|0.0198852|0.0490659|0.0358896|0.00664335|0.0190927|0.0411171|0.0218374|0.0110614|0.0203451|0.0158648,0.00340367|0.00867247|0.0298777|0.0370513|0.00121053|0.00786554|0.0272874|0.0133061|0.0301531|0.014652|0.0316158|0.0268894,0.9444|0.986658|0.988423|0.949851|0.921933|0.978495|0.966751|0.95873|0.900289|0.965299|0.961065|0.952003,4.13223|4.14185|5.21069|5.41799|1.64177|0.596292|1.9466|3.82873|1.88579|2.11908|0.0823698|5.0955,79.8117|37.015|10.4739|52.1141|92.5451|56.2706|50.0569|32.9383|55.4093|99.595|65.9961,0.174299|0.212192|0.211514|0.189669|0.173015|0.201924|0.185779|0.208993|0.220854|0.216267|0.246794,0.616257|0.162999|0.631427|0.742845|0.405854|0.4927|0.407507|0.586362|0.36335|0.325409|0.561013,0.830975,0.806607,0.10942,0.146132,0.43818,0.523414,0.0375885,0.494275,0.0334365,0.862551,92.119,5.55307e-11,12078,0.824206,36.4439,3.82117e-10,77238,0.923499,0.830519,0.139331,0.808129,0.239426,0.490433,0.128515,0.508751,0.112443,0.837805,70.0291,5.13121e-11,49815,0.887597,14.5603,6.67414e-12,82036
23,8,n1->n11->n12->n13->n14->n15->n5->n6->n7->n8->n9->n10,4.23638e+09|8.70245e+10|8.60232e+13|1.47481e+10|1.0047e+10|3.8668e+09|1.304e+09|1.14937e+10|1.909e+09|4.80453e+11|2.50091e+10|4.9579e+10,2.25787e+09|1.66267e+10|4.16493e+13|1.44043e+10|5.32182e+09|4.18132e+08|1.18278e+09|4.88138e+09|1.89724e+09|2.37754e+11|4.97345e+09|8.70135e+09,0.000870751|0.000164622|2.13813e-05|0.000789473|0.000158129|5.08037e-05|0.000250806|7.38043e-05|7.85816e-05|4.23265e-05|0.000167991|0.000455243,0.00103659|0.00286129|0.000830529|0.000339658|0.000492459|0.000273243|0.000106323|0.0001346|0.000257462|0.00064242|0.00132322|0.000355527,0.00270004|0.0496299|0.0280151|0.0220906|0.0358896|0.00664335|0.0352766|0.0411171|0.0218374|0.0110614|0.0203451|0.0158648,0.00340367|0.0309149|0.0108439|0.0447394|0.00121053|0.00786554|0.00415639|0.0133061|0.0301531|0.014652|0.0316158|0.0268894,0.9444|0.94662|0.969586|0.938598|0.921933|0.978495|0.960762|0.95873|0.900289|0.965299|0.961065|0.952003,4.13223|0.836091|4.08619|5.99931|1.64177|0.596292|1.89052|3.82873|1.88579|2.11908|0.0823698|5.0955,30.2686|24.4191|13.9548|56.34|92.5451|35.0583|37.2729|32.9383|55.4093|99.595|65.9961,0.243873|0.226684|0.160858|0.200597|0.173015|0.243474|0.183763|0.208993|0.220854|0.216267|0.246794,0.501268|0.559463|0.57185|0.770625|0.405854|0.171387|0.784202|0.586362|0.36335|0.325409|0.561013,0.830975,0.806607,0.10942,0.146132,0.43818,0.523414,0.0375885,0.494275,0.0334365,0.862551,92.119,5.55307e-11,12078,0.824206,36.4439,3.82117e-10,77238,0.923499,0.830519,0.139331,0.808129,0.239426,0.490433,0.128515,0.508751,0.112443,0.837805,70.0291,5.13121e-11,49815,0.887597,14.5603,6.67414e-12,82036
23,9,n1->n2->n3->n4->n5->n15->n16->n6->n7->n8->n9->n10,4.23638e+09|9.06593e+11|3.52674e+13|3.67882e+11|1.304e+09|3.8668e+09|4.20994e+12|1.14937e+10|1.909e+09|4.80453e+11|2.50091e+10|4.9579e+10,2.25787e+09|7.55286e+11|1.46183e+13|1.03205e+11|1.18278e+09|4.18132e+08|4.76684e+11|4.88138e+09|1.89724e+09|2.37754e+11|4.97345e+09|8.70135e+09,0.000870751|0.000271036|8.1089e-05|1.16559e-05|0.000250806|5.08037e-05|1.20577e-05|7.38043e-05|7.85816e-05|4.23265e-05|0.000167991|0.000455243,0.00103659|0.00359149|0.000185985|0.000503938|0.000106323|0.000273243|0.000766454|0.0001346|0.000257462|0.00064242|0.00132322|0.000355527,0.00270004|0.0229208|0.0198852|0.0490659|0.0352766|0.00664335|0.0190927|0.0411171|0.0218374|0.0110614|0.0203451|0.0158648,0.00340367|0.00867247|0.0298777|0.0370513|0.00415639|0.00786554|0.0272874|0.0133061|0.0301531|0.014652|0.0316158|0.0268894,0.9444|0.986658|0.988423|0.949851|0.960762|0.978495|0.966751|0.95873|0.900289|0.965299|0.961065|0.952003,4.13223|4.14185|5.21069|5.41799|1.89052|0.596292|1.9466|3.82873|1.88579|2.11908|0.0823698|5.0955,79.8117|37.015|10.4739|81.7362|35.0583|56.2706|50.0569|32.9383|55.4093|99.595|65.9961,0.174299|0.212192|0.211514|0.160268|0.243474|0.201924|0.185779|0.208993|0.220854|0.216267|0.246794,0.616257|0.162999|0.631427|0.849911|0.171387|0.4927|0.407507|0.586362|0.36335|0.325409|0.561013,0.830975,0.806607,0.10942,0.146132,0.43818,0.523414,0.0375885,0.494275,0.0334365,0.862551,92.119,5.55307e-11,12078,0.824206,36.4439,3.82117e-10,77238,0.923499,0.830519,0.139331,0.808129,0.239426,0.490433,0.128515,0.508751,0.112443,0.837805,70.0291,5.13121e-11,49815,0.887597,14.5603,6.67414e-12,82036
23,10,n1->n2->n3->n13->n14->n4->n5->n6->n7->n8->n9->n10,4.23638e+09|9.06593e+11|3.52674e+13|1.47481e+10|1.0047e+10|3.67882e+11|1.304e+09|1.14937e+10|1.909e+09|4.80453e+11|2.50091e+10|4.9579e+10,2.25787e+09|7.55286e+11|1.46183e+13|1.44043e+10|5.32182e+09|1.03205e+11|1.18278e+09|4.88138e+09|1.89724e+09|2.37754e+11|4.97345e+09|8.70135e+09,0.000870751|0.000271036|8.1089e-05|0.000789473|0.000158129|1.16559e-05|0.000250806|7.38043e-05|7.85816e-05|4.23265e-05|0.000167991|0.000455243,0.00103659|0.00359149|0.000185985|0.000339658|0.000492459|0.000503938|0.000106323|0.0001346|0.000257462|0.00064242|0.00132322|0.000355527,0.00270004|0.0229208|0.0198852|0.0220906|0.0358896|0.0490659|0.0352766|0.0411171|0.0218374|0.0110614|0.0203451|0.0158648,0.00340367|0.00867247|0.0298777|0.0447394|0.00121053|0.0370513|0.00415639|0.0133061|0.0301531|0.014652|0.0316158|0.0268894,0.9444|0.986658|0.988423|0.938598|0.921933|0.949851|0.960762|0.95873|0.900289|0.965299|0.961065|0.952003,4.13223|4.14185|5.21069|5.99931|1.64177|5.41799|1.89052|3.82873|1.88579|2.11908|0.0823698|5.0955,79.8117|37.015|83.9106|56.34|52.1141|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.174299|0.212192|0.245576|0.200597|0.189669|0.160268|0.183763|0.208993|0.220854|0.216267|0.246794,0.616257|0.162999|0.674565|0.770625|0.742845|0.849911|0.784202|0.586362|0.36335|0.325409|0.561013,0.830975,0.806607,0.10942,0.146132,0.43818,0.523414,0.0375885,0.494275,0.0334365,0.862551,92.119,5.55307e-11,12078,0.824206,36.4439,3.82117e-10,77238,0.923499,0.830519,0.139331,0.808129,0.239426,0.490433,0.128515,0.508751,0.112443,0.837805,70.0291,5.13121e-11,49815,0.887597,14.5603,6.67414e-12,82036
23,11,n1->n2->n3->n13->n14->n15->n16->n6->n7->n8->n9->n10,4.23638e+09|9.06593e+11|3.52674e+13|1.47481e+10|1.0047e+10|3.8668e+09|4.20994e+12|1.14937e+10|1.909e+09|4.80453e+11|2.50091e+10|4.9579e+10,2.25787e+09|7.55286e+11|1.46183e+13|1.44043e+10|5.32182e+09|4.18132e+08|4.76684e+11|4.88138e+09|1.89724e+09|2.37754e+11|4.97345e+09|8.70135e+09,0.000870751|0.000271036|8.1089e-05|0.000789473|0.000158129|5.08037e-05|1.20577e-05|7.38043e-05|7.85816e-05|4.23265e-05|0.000167991|0.000455243,0.00103659|0.00359149|0.000185985|0.000339658|0.000492459|0.000273243|0.000766454|0.0001346|0.000257462|0.00064242|0.00132322|0.000355527,0.00270004|0.0229208|0.0198852|0.0220906|0.0358896|0.00664335|0.0190927|0.0411171|0.0218374|0.0110614|0.0203451|0.0158648,0.00340367|0.00867247|0.0298777|0.0447394|0.00121053|0.00786554|0.0272874|0.0133061|0.0301531|0.014652|0.0316158|0.0268894,0.9444|0.986658|0.988423|0.938598|0.921933|0.978495|0.966751|0.95873|0.900289|0.965299|0.961065|0.952003,4.13223|4.14185|5.21069|5.99931|1.64177|0.596292|1.9466|3.82873|1.88579|2.11908|0.0823698|5.0955,79.8117|37.015|83.9106|56.34|92.5451|56.2706|50.0569|32.9383|55.4093|99.595|65.9961,0.174299|0.212192|0.245576|0.200597|0.173015|0.201924|0.185779|0.208993|0.220854|0.216267|0.246794,0.616257|0.162999|0.674565|0.770625|0.405854|0.4927|0.407507|0.586362|0.36335|0.325409|0.561013,0.830975,0.806607,0.10942,0.146132,0.43818,0.523414,0.0375885,0.494275,0.0334365,0.862551,92.119,5.55307e-11,12078,0.824206,36.4439,3.82117e-10,77238,0.923499,0.830519,0.139331,0.808129,0.239426,0.490433,0.128515,0.508751,0.112443,0.837805,70.0291,5.13121e-11,49815,0.887597,14.5603,6.67414e-12,82036
