DatasetID,PathID,PathString,node_t1,node_t2,node_p_depol_1q,node_p_depol_2q,node_coh1_angle,node_coh2_zz_angle,node_src_visibility,node_src_phase,edge_length,edge_attenuation,edge_insertion_loss_db,d1_coupling_1,d1_coupling_2,d1_mzi_phase_error,d1_mzi_loss_short,d1_mzi_loss_long,d1_bs1_reflectivity,d1_bs1_loss,d1_bs2_reflectivity,d1_bs2_loss,d1_snspd1_efficiency,d1_snspd1_jitter,d1_snspd1_dark,d1_snspd1_dead,d1_snspd2_efficiency,d1_snspd2_jitter,d1_snspd2_dark,d1_snspd2_dead,d2_coupling_1,d2_coupling_2,d2_mzi_phase_error,d2_mzi_loss_short,d2_mzi_loss_long,d2_bs1_reflectivity,d2_bs1_loss,d2_bs2_reflectivity,d2_bs2_loss,d2_snspd1_efficiency,d2_snspd1_jitter,d2_snspd1_dark,d2_snspd1_dead,d2_snspd2_efficiency,d2_snspd2_jitter,d2_snspd2_dark,d2_snspd2_dead
13,1,n1->n2->n3->n4->n5->n6->n7->n8->n9->n10,1.3443e+11|6.6799e+11|2.38402e+10|2.41342e+09|4.85165e+09|1.50359e+09|6.08018e+11|3.56559e+11|2.84328e+13|4.52375e+12,1.80165e+10|4.42363e+11|1.34636e+10|3.95119e+08|3.04432e+09|3.36122e+08|1.61442e+11|3.83559e+10|7.25567e+12|9.56064e+11,0.000185682|0.000277064|0.000103991|0.000244615|0.000116391|0.000238274|3.00728e-05|0.000166508|4.01409e-05|0.000187428,0.0022187|0.0011226|0.000414027|0.000164686|0.000101312|0.00215336|0.00109798|0.00316687|0.00303642|0.00111856,0.022001|0.0181662|0.0495547|0.0400513|0.0271452|0.0139132|0.0108584|0.0478037|0.00189951|0.00669839,0.0398996|0.000142951|0.00234872|0.031253|0.0241402|0.0108034|0.0282161|0.0101563|0.0274407|0.0440863,0.948385|0.923836|0.955297|0.909581|0.961092|0.964897|0.914153|0.919826|0.942768|0.971686,1.79545|5.98013|2.8998|1.80211|0.218932|0.170354|2.54904|1.91531|3.9261|5.79092,79.8117|37.015|10.4739|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.228583|0.178014|0.18861|0.19657|0.240215|0.174863|0.249894|0.201374|0.218615,0.407085|0.381752|0.133569|0.349713|0.684708|0.370988|0.396381|0.416317|0.541277,0.99072,0.988809,0.0143432,0.946081,0.775482,0.460664,0.155798,0.453495,0.176657,0.967974,43.1389,1.08268e-11,30480,0.89737,82.2317,7.26161e-13,59814,0.870929,0.949574,0.105306,0.69879,0.377803,0.509928,0.195326,0.518081,0.172577,0.956025,32.3919,1.67196e-13,96625,0.810932,91.266,2.81281e-11,92687
13,2,n1->n2->n12->n13->n14->n4->n5->n6->n7->n8->n9->n10,1.3443e+11|6.6799e+11|1.72035e+13|1.87855e+13|6.88107e+13|2.41342e+09|4.85165e+09|1.50359e+09|6.08018e+11|3.56559e+11|2.84328e+13|4.52375e+12,1.80165e+10|4.42363e+11|2.39602e+12|3.9127e+12|2.64365e+13|3.95119e+08|3.04432e+09|3.36122e+08|1.61442e+11|3.83559e+10|7.25567e+12|9.56064e+11,0.000185682|0.000277064|0.000100439|1.16908e-05|0.000643616|0.000244615|0.000116391|0.000238274|3.00728e-05|0.000166508|4.01409e-05|0.000187428,0.0022187|0.0011226|0.00370984|0.00164398|0.00192215|0.000164686|0.000101312|0.00215336|0.00109798|0.00316687|0.00303642|0.00111856,0.022001|0.0181662|0.0302241|0.0112884|0.00908722|0.0400513|0.0271452|0.0139132|0.0108584|0.0478037|0.00189951|0.00669839,0.0398996|0.000142951|0.00846756|0.0390448|0.0399654|0.031253|0.0241402|0.0108034|0.0282161|0.0101563|0.0274407|0.0440863,0.948385|0.923836|0.95873|0.964589|0.965901|0.909581|0.961092|0.964897|0.914153|0.919826|0.942768|0.971686,1.79545|5.98013|4.76012|4.85808|6.14458|1.80211|0.218932|0.170354|2.54904|1.91531|3.9261|5.79092,79.8117|88.6198|13.9548|56.34|52.1141|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.228583|0.239703|0.209134|0.233517|0.193222|0.19657|0.240215|0.174863|0.249894|0.201374|0.218615,0.407085|0.515691|0.611179|0.6022|0.6782|0.349713|0.684708|0.370988|0.396381|0.416317|0.541277,0.99072,0.988809,0.0143432,0.946081,0.775482,0.460664,0.155798,0.453495,0.176657,0.967974,43.1389,1.08268e-11,30480,0.89737,82.2317,7.26161e-13,59814,0.870929,0.949574,0.105306,0.69879,0.377803,0.509928,0.195326,0.518081,0.172577,0.956025,32.3919,1.67196e-13,96625,0.810932,91.266,2.81281e-11,92687
13,3,n1->n2->n12->n13->n3->n4->n5->n6->n7->n8->n9->n10,1.3443e+11|6.6799e+11|1.72035e+13|1.87855e+13|2.38402e+10|2.41342e+09|4.85165e+09|1.50359e+09|6.08018e+11|3.56559e+11|2.84328e+13|4.52375e+12,1.80165e+10|4.42363e+11|2.39602e+12|3.9127e+12|1.34636e+10|3.95119e+08|3.04432e+09|3.36122e+08|1.61442e+11|3.83559e+10|7.25567e+12|9.56064e+11,0.000185682|0.000277064|0.000100439|1.16908e-05|0.000103991|0.000244615|0.000116391|0.000238274|3.00728e-05|0.000166508|4.01409e-05|0.000187428,0.0022187|0.0011226|0.00370984|0.00164398|0.000414027|0.000164686|0.000101312|0.00215336|0.00109798|0.00316687|0.00303642|0.00111856,0.022001|0.0181662|0.0302241|0.0112884|0.0495547|0.0400513|0.0271452|0.0139132|0.0108584|0.0478037|0.00189951|0.00669839,0.0398996|0.000142951|0.00846756|0.0390448|0.00234872|0.031253|0.0241402|0.0108034|0.0282161|0.0101563|0.0274407|0.0440863,0.948385|0.923836|0.95873|0.964589|0.955297|0.909581|0.961092|0.964897|0.914153|0.919826|0.942768|0.971686,1.79545|5.98013|4.76012|4.85808|2.8998|1.80211|0.218932|0.170354|2.54904|1.91531|3.9261|5.79092,79.8117|88.6198|13.9548|83.9106|10.4739|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.228583|0.239703|0.209134|0.197706|0.18861|0.19657|0.240215|0.174863|0.249894|0.201374|0.218615,0.407085|0.515691|0.611179|0.550541|0.133569|0.349713|0.684708|0.370988|0.396381|0.416317|0.541277,0.99072,0.988809,0.0143432,0.946081,0.775482,0.460664,0.155798,0.453495,0.176657,0.967974,43.1389,1.08268e-11,30480,0.89737,82.2317,7.26161e-13,59814,0.870929,0.949574,0.105306,0.69879,0.377803,0.509928,0.195326,0.518081,0.172577,0.956025,32.3919,1.67196e-13,96625,0.810932,91.266,2.81281e-11,92687
13,4,n1->n11->n12->n2->n3->n4->n5->n6->n7->n8->n9->n10,1.3443e+11|3.99966e+12|1.72035e+13|6.6799e+11|2.38402e+10|2.41342e+09|4.85165e+09|1.50359e+09|6.08018e+11|3.56559e+11|2.84328e+13|4.52375e+12,1.80165e+10|7.02796e+11|2.39602e+12|4.42363e+11|1.34636e+10|3.95119e+08|3.04432e+09|3.36122e+08|1.61442e+11|3.83559e+10|7.25567e+12|9.56064e+11,0.000185682|7.26194e-05|0.000100439|0.000277064|0.000103991|0.000244615|0.000116391|0.000238274|3.00728e-05|0.000166508|4.01409e-05|0.000187428,0.0022187|0.000593932|0.00370984|0.0011226|0.000414027|0.000164686|0.000101312|0.00215336|0.00109798|0.00316687|0.00303642|0.00111856,0.022001|0.0017911|0.0302241|0.0181662|0.0495547|0.0400513|0.0271452|0.0139132|0.0108584|0.0478037|0.00189951|0.00669839,0.0398996|0.0205274|0.00846756|0.000142951|0.00234872|0.031253|0.0241402|0.0108034|0.0282161|0.0101563|0.0274407|0.0440863,0.948385|0.932829|0.95873|0.923836|0.955297|0.909581|0.961092|0.964897|0.914153|0.919826|0.942768|0.971686,1.79545|0.0246539|4.76012|5.98013|2.8998|1.80211|0.218932|0.170354|2.54904|1.91531|3.9261|5.79092,30.2686|24.4191|88.6198|37.015|10.4739|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.206959|0.166482|0.239703|0.178014|0.18861|0.19657|0.240215|0.174863|0.249894|0.201374|0.218615,0.930507|0.348705|0.515691|0.381752|0.133569|0.349713|0.684708|0.370988|0.396381|0.416317|0.541277,0.99072,0.988809,0.0143432,0.946081,0.775482,0.460664,0.155798,0.453495,0.176657,0.967974,43.1389,1.08268e-11,30480,0.89737,82.2317,7.26161e-13,59814,0.870929,0.949574,0.105306,0.69879,0.377803,0.509928,0.195326,0.518081,0.172577,0.956025,32.3919,1.67196e-13,96625,0.810932,91.266,2.81281e-11,92687
13,5,n1->n2->n12->n13->n14->n15->n5->n6->n7->n8->n9->n10,1.3443e+11|6.6799e+11|1.72035e+13|1.87855e+13|6.88107e+13|1.64877e+10|4.85165e+09|1.50359e+09|6.08018e+11|3.56559e+11|2.84328e+13|4.52375e+12,1.80165e+10|4.42363e+11|2.39602e+12|3.9127e+12|2.64365e+13|3.55047e+09|3.04432e+09|3.36122e+08|1.61442e+11|3.83559e+10|7.25567e+12|9.56064e+11,0.000185682|0.000277064|0.000100439|1.16908e-05|0.000643616|0.000439523|0.000116391|0.000238274|3.00728e-05|0.000166508|4.01409e-05|0.000187428,0.0022187|0.0011226|0.00370984|0.00164398|0.00192215|0.000133592|0.000101312|0.00215336|0.00109798|0.00316687|0.00303642|0.00111856,0.022001|0.0181662|0.0302241|0.0112884|0.00908722|0.03166|0.0271452|0.0139132|0.0108584|0.0478037|0.00189951|0.00669839,0.0398996|0.000142951|0.00846756|0.0390448|0.0399654|0.0267738|0.0241402|0.0108034|0.0282161|0.0101563|0.0274407|0.0440863,0.948385|0.923836|0.95873|0.964589|0.965901|0.916038|0.961092|0.964897|0.914153|0.919826|0.942768|0.971686,1.79545|5.98013|4.76012|4.85808|6.14458|1.03749|0.218932|0.170354|2.54904|1.91531|3.9261|5.79092,79.8117|88.6198|13.9548|56.34|92.5451|35.0583|37.2729|32.9383|55.4093|99.595|65.9961,0.228583|0.239703|0.209134|0.233517|0.187366|0.218155|0.240215|0.174863|0.249894|0.201374|0.218615,0.407085|0.515691|0.611179|0.6022|0.449632|0.835187|0.684708|0.370988|0.396381|0.416317|0.541277,0.99072,0.988809,0.0143432,0.946081,0.775482,0.460664,0.155798,0.453495,0.176657,0.967974,43.1389,1.08268e-11,30480,0.89737,82.2317,7.26161e-13,59814,0.870929,0.949574,0.105306,0.69879,0.377803,0.509928,0.195326,0.518081,0.172577,0.956025,32.3919,1.67196e-13,96625,0.810932,91.266,2.81281e-11,92687
13,6,n1->n11->n12->n13->n3->n4->n5->n6->n7->n8->n9->n10,1.3443e+11|3.99966e+12|1.72035e+13|1.87855e+13|2.38402e+10|2.41342e+09|4.85165e+09|1.50359e+09|6.08018e+11|3.56559e+11|2.84328e+13|4.52375e+12,1.80165e+10|7.02796e+11|2.39602e+12|3.9127e+12|1.34636e+10|3.95119e+08|3.04432e+09|3.36122e+08|1.61442e+11|3.83559e+10|7.25567e+12|9.56064e+11,0.000185682|7.26194e-05|0.000100439|1.16908e-05|0.000103991|0.000244615|0.000116391|0.000238274|3.00728e-05|0.000166508|4.01409e-05|0.000187428,0.0022187|0.000593932|0.00370984|0.00164398|0.000414027|0.000164686|0.000101312|0.00215336|0.00109798|0.00316687|0.00303642|0.00111856,0.022001|0.0017911|0.0302241|0.0112884|0.0495547|0.0400513|0.0271452|0.0139132|0.0108584|0.0478037|0.00189951|0.00669839,0.0398996|0.0205274|0.00846756|0.0390448|0.00234872|0.031253|0.0241402|0.0108034|0.0282161|0.0101563|0.0274407|0.0440863,0.948385|0.932829|0.95873|0.964589|0.955297|0.909581|0.961092|0.964897|0.914153|0.919826|0.942768|0.971686,1.79545|0.0246539|4.76012|4.85808|2.8998|1.80211|0.218932|0.170354|2.54904|1.91531|3.9261|5.79092,30.2686|24.4191|13.9548|83.9106|10.4739|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.206959|0.166482|0.209134|0.197706|0.18861|0.19657|0.240215|0.174863|0.249894|0.201374|0.218615,0.930507|0.348705|0.611179|0.550541|0.133569|0.349713|0.684708|0.370988|0.396381|0.416317|0.541277,0.99072,0.988809,0.0143432,0.946081,0.775482,0.460664,0.155798,0.453495,0.176657,0.967974,43.1389,1.08268e-11,30480,0.89737,82.2317,7.26161e-13,59814,0.870929,0.949574,0.105306,0.69879,0.377803,0.509928,0.195326,0.518081,0.172577,0.956025,32.3919,1.67196e-13,96625,0.810932,91.266,2.81281e-11,92687
13,7,n1->n2->n3->n4->n14->n15->n16->n6->n7->n8->n9->n10,1.3443e+11|6.6799e+11|2.38402e+10|2.41342e+09|6.88107e+13|1.64877e+10|1.12457e+13|1.50359e+09|6.08018e+11|3.56559e+11|2.84328e+13|4.52375e+12,1.80165e+10|4.42363e+11|1.34636e+10|3.95119e+08|2.64365e+13|3.55047e+09|1.16529e+12|3.36122e+08|1.61442e+11|3.83559e+10|7.25567e+12|9.56064e+11,0.000185682|0.000277064|0.000103991|0.000244615|0.000643616|0.000439523|0.000311661|0.000238274|3.00728e-05|0.000166508|4.01409e-05|0.000187428,0.0022187|0.0011226|0.000414027|0.000164686|0.00192215|0.000133592|0.00291967|0.00215336|0.00109798|0.00316687|0.00303642|0.00111856,0.022001|0.0181662|0.0495547|0.0400513|0.00908722|0.03166|0.032484|0.0139132|0.0108584|0.0478037|0.00189951|0.00669839,0.0398996|0.000142951|0.00234872|0.031253|0.0399654|0.0267738|0.0204759|0.0108034|0.0282161|0.0101563|0.0274407|0.0440863,0.948385|0.923836|0.955297|0.909581|0.965901|0.916038|0.90269|0.964897|0.914153|0.919826|0.942768|0.971686,1.79545|5.98013|2.8998|1.80211|6.14458|1.03749|5.03771|0.170354|2.54904|1.91531|3.9261|5.79092,79.8117|37.015|10.4739|52.1141|92.5451|56.2706|50.0569|32.9383|55.4093|99.595|65.9961,0.228583|0.178014|0.18861|0.193222|0.187366|0.173845|0.164553|0.174863|0.249894|0.201374|0.218615,0.407085|0.381752|0.133569|0.6782|0.449632|0.783877|0.414674|0.370988|0.396381|0.416317|0.541277,0.99072,0.988809,0.0143432,0.946081,0.775482,0.460664,0.155798,0.453495,0.176657,0.967974,43.1389,1.08268e-11,30480,0.89737,82.2317,7.26161e-13,59814,0.870929,0.949574,0.105306,0.69879,0.377803,0.509928,0.195326,0.518081,0.172577,0.956025,32.3919,1.67196e-13,96625,0.810932,91.266,2.81281e-11,92687
13,8,n1->n11->n12->n13->n14->n15->n5->n6->n7->n8->n9->n10,1.3443e+11|3.99966e+12|1.72035e+13|1.87855e+13|6.88107e+13|1.64877e+10|4.85165e+09|1.50359e+09|6.08018e+11|3.56559e+11|2.84328e+13|4.52375e+12,1.80165e+10|7.02796e+11|2.39602e+12|3.9127e+12|2.64365e+13|3.55047e+09|3.04432e+09|3.36122e+08|1.61442e+11|3.83559e+10|7.25567e+12|9.56064e+11,0.000185682|7.26194e-05|0.000100439|1.16908e-05|0.000643616|0.000439523|0.000116391|0.000238274|3.00728e-05|0.000166508|4.01409e-05|0.000187428,0.0022187|0.000593932|0.00370984|0.00164398|0.00192215|0.000133592|0.000101312|0.00215336|0.00109798|0.00316687|0.00303642|0.00111856,0.022001|0.0017911|0.0302241|0.0112884|0.00908722|0.03166|0.0271452|0.0139132|0.0108584|0.0478037|0.00189951|0.00669839,0.0398996|0.0205274|0.00846756|0.0390448|0.0399654|0.0267738|0.0241402|0.0108034|0.0282161|0.0101563|0.0274407|0.0440863,0.948385|0.932829|0.95873|0.964589|0.965901|0.916038|0.961092|0.964897|0.914153|0.919826|0.942768|0.971686,1.79545|0.0246539|4.76012|4.85808|6.14458|1.03749|0.218932|0.170354|2.54904|1.91531|3.9261|5.79092,30.2686|24.4191|13.9548|56.34|92.5451|35.0583|37.2729|32.9383|55.4093|99.595|65.9961,0.206959|0.166482|0.209134|0.233517|0.187366|0.218155|0.240215|0.174863|0.249894|0.201374|0.218615,0.930507|0.348705|0.611179|0.6022|0.449632|0.835187|0.684708|0.370988|0.396381|0.416317|0.541277,0.99072,0.988809,0.0143432,0.946081,0.775482,0.460664,0.155798,0.453495,0.176657,0.967974,43.1389,1.08268e-11,30480,0.89737,82.2317,7.26161e-13,59814,0.870929,0.949574,0.105306,0.69879,0.377803,0.509928,0.195326,0.518081,0.172577,0.956025,32.3919,1.67196e-13,96625,0.810932,91.266,2.81281e-11,92687
13,9,n1->n2->n3->n4->n5->n15->n16->n6->n7->n8->n9->n10,1.3443e+11|6.6799e+11|2.38402e+10|2.41342e+09|4.85165e+09|1.64877e+10|1.12457e+13|1.50359e+09|6.08018e+11|3.56559e+11|2.84328e+13|4.52375e+12,1.80165e+10|4.42363e+11|1.34636e+10|3.95119e+08|3.04432e+09|3.55047e+09|1.16529e+12|3.36122e+08|1.61442e+11|3.83559e+10|7.25567e+12|9.56064e+11,0.000185682|0.000277064|0.000103991|0.000244615|0.000116391|0.000439523|0.000311661|0.000238274|3.00728e-05|0.000166508|4.01409e-05|0.000187428,0.0022187|0.0011226|0.000414027|0.000164686|0.000101312|0.000133592|0.00291967|0.00215336|0.00109798|0.00316687|0.00303642|0.00111856,0.022001|0.0181662|0.0495547|0.0400513|0.0271452|0.03166|0.032484|0.0139132|0.0108584|0.0478037|0.00189951|0.00669839,0.0398996|0.000142951|0.00234872|0.031253|0.0241402|0.0267738|0.0204759|0.0108034|0.0282161|0.0101563|0.0274407|0.0440863,0.948385|0.923836|0.955297|0.909581|0.961092|0.916038|0.90269|0.964897|0.914153|0.919826|0.942768|0.971686,1.79545|5.98013|2.8998|1.80211|0.218932|1.03749|5.03771|0.170354|2.54904|1.91531|3.9261|5.79092,79.8117|37.015|10.4739|81.7362|35.0583|56.2706|50.0569|32.9383|55.4093|99.595|65.9961,0.228583|0.178014|0.18861|0.19657|0.218155|0.173845|0.164553|0.174863|0.249894|0.201374|0.218615,0.407085|0.381752|0.133569|0.349713|0.835187|0.783877|0.414674|0.370988|0.396381|0.416317|0.541277,0.99072,0.988809,0.0143432,0.946081,0.775482,0.460664,0.155798,0.453495,0.176657,0.967974,43.1389,1.08268e-11,30480,0.89737,82.2317,7.26161e-13,59814,0.870929,0.949574,0.105306,0.69879,0.377803,0.509928,0.195326,0.518081,0.172577,0.956025,32.3919,1.67196e-13,96625,0.810932,91.266,2.81281e-11,92687
13,10,n1->n2->n3->n13->n14->n4->n5->n6->n7->n8->n9->n10,1.3443e+11|6.6799e+11|2.38402e+10|1.87855e+13|6.88107e+13|2.41342e+09|4.85165e+09|1.50359e+09|6.08018e+11|3.56559e+11|2.84328e+13|4.52375e+12,1.80165e+10|4.42363e+11|1.34636e+10|3.9127e+12|2.64365e+13|3.95119e+08|3.04432e+09|3.36122e+08|1.61442e+11|3.83559e+10|7.25567e+12|9.56064e+11,0.000185682|0.000277064|0.000103991|1.16908e-05|0.000643616|0.000244615|0.000116391|0.000238274|3.00728e-05|0.000166508|4.01409e-05|0.000187428,0.0022187|0.0011226|0.000414027|0.00164398|0.00192215|0.000164686|0.000101312|0.00215336|0.00109798|0.00316687|0.00303642|0.00111856,0.022001|0.0181662|0.0495547|0.0112884|0.00908722|0.0400513|0.0271452|0.0139132|0.0108584|0.0478037|0.00189951|0.00669839,0.0398996|0.000142951|0.00234872|0.0390448|0.0399654|0.031253|0.0241402|0.0108034|0.0282161|0.0101563|0.0274407|0.0440863,0.948385|0.923836|0.955297|0.964589|0.965901|0.909581|0.961092|0.964897|0.914153|0.919826|0.942768|0.971686,1.79545|5.98013|2.8998|4.85808|6.14458|1.80211|0.218932|0.170354|2.54904|1.91531|3.9261|5.79092,79.8117|37.015|83.9106|56.34|52.1141|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.228583|0.178014|0.197706|0.233517|0.193222|0.19657|0.240215|0.174863|0.249894|0.201374|0.218615,0.407085|0.381752|0.550541|0.6022|0.6782|0.349713|0.684708|0.370988|0.396381|0.416317|0.541277,0.99072,0.988809,0.0143432,0.946081,0.775482,0.460664,0.155798,0.453495,0.176657,0.967974,43.1389,1.08268e-11,30480,0.89737,82.2317,7.26161e-13,59814,0.870929,0.949574,0.105306,0.69879,0.377803,0.509928,0.195326,0.518081,0.172577,0.956025,32.3919,1.67196e-13,96625,0.810932,91.266,2.81281e-11,92687
13,11,n1->n2->n3->n13->n14->n15->n16->n6->n7->n8->n9->n10,1.3443e+11|6.6799e+11|2.38402e+10|1.87855e+13|6.88107e+13|1.64877e+10|1.12457e+13|1.50359e+09|6.08018e+11|3.56559e+11|2.84328e+13|4.52375e+12,1.80165e+10|4.42363e+11|1.34636e+10|3.9127e+12|2.64365e+13|3.55047e+09|1.16529e+12|3.36122e+08|1.61442e+11|3.83559e+10|7.25567e+12|9.56064e+11,0.000185682|0.000277064|0.000103991|1.16908e-05|0.000643616|0.000439523|0.000311661|0.000238274|3.00728e-05|0.000166508|4.01409e-05|0.000187428,0.0022187|0.0011226|0.000414027|0.00164398|0.00192215|0.000133592|0.00291967|0.00215336|0.00109798|0.00316687|0.00303642|0.00111856,0.022001|0.0181662|0.0495547|0.0112884|0.00908722|0.03166|0.032484|0.0139132|0.0108584|0.0478037|0.00189951|0.00669839,0.0398996|0.000142951|0.00234872|0.0390448|0.0399654|0.0267738|0.0204759|0.0108034|0.0282161|0.0101563|0.0274407|0.0440863,0.948385|0.923836|0.955297|0.964589|0.965901|0.916038|0.90269|0.964897|0.914153|0.919826|0.942768|0.971686,1.79545|5.98013|2.8998|4.85808|6.14458|1.03749|5.03771|0.170354|2.54904|1.91531|3.9261|5.79092,79.8117|37.015|83.9106|56.34|92.5451|56.2706|50.0569|32.9383|55.4093|99.595|65.9961,0.228583|0.178014|0.197706|0.233517|0.187366|0.173845|0.164553|0.174863|0.249894|0.201374|0.218615,0.407085|0.381752|0.550541|0.6022|0.449632|0.783877|0.414674|0.370988|0.396381|0.416317|0.541277,0.99072,0.988809,0.0143432,0.946081,0.775482,0.460664,0.155798,0.453495,0.176657,0.967974,43.1389,1.08268e-11,30480,0.89737,82.2317,7.26161e-13,59814,0.870929,0.949574,0.105306,0.69879,0.377803,0.509928,0.195326,0.518081,0.172577,0.956025,32.3919,1.67196e-13,96625,0.810932,91.266,2.81281e-11,92687
