DatasetID,PathID,PathString,node_t1,node_t2,node_p_depol_1q,node_p_depol_2q,node_coh1_angle,node_coh2_zz_angle,node_src_visibility,node_src_phase,edge_length,edge_attenuation,edge_insertion_loss_db,d1_coupling_1,d1_coupling_2,d1_mzi_phase_error,d1_mzi_loss_short,d1_mzi_loss_long,d1_bs1_reflectivity,d1_bs1_loss,d1_bs2_reflectivity,d1_bs2_loss,d1_snspd1_efficiency,d1_snspd1_jitter,d1_snspd1_dark,d1_snspd1_dead,d1_snspd2_efficiency,d1_snspd2_jitter,d1_snspd2_dark,d1_snspd2_dead,d2_coupling_1,d2_coupling_2,d2_mzi_phase_error,d2_mzi_loss_short,d2_mzi_loss_long,d2_bs1_reflectivity,d2_bs1_loss,d2_bs2_reflectivity,d2_bs2_loss,d2_snspd1_efficiency,d2_snspd1_jitter,d2_snspd1_dark,d2_snspd1_dead,d2_snspd2_efficiency,d2_snspd2_jitter,d2_snspd2_dark,d2_snspd2_dead
2,1,n1->n2->n3->n4->n5->n6->n7->n8->n9->n10,5.4999e+12|1.38353e+13|1.53335e+11|1.75942e+09|1.32985e+12|2.83166e+09|1.70314e+11|7.36068e+10|7.28667e+12|2.62018e+13,6.48959e+11|7.23336e+12|8.74502e+10|4.4632e+08|4.5847e+11|1.10743e+09|1.24554e+11|6.47234e+10|4.6263e+12|8.71912e+12,0.00015285|0.000148714|0.000989315|0.00014654|0.000163077|2.77636e-05|0.000279667|0.000102402|1.66587e-05|0.000127206,0.003252|0.000441496|0.000209305|0.00148041|0.000159363|0.00293787|0.00109524|0.000294904|0.00164938|0.000265144,0.0179602|0.0348637|0.0101203|0.0328667|0.0136578|0.041372|0.0184116|0.00528751|0.0479548|0.0409725,0.000546736|0.0478486|0.0269719|0.0360108|0.02637|0.0296728|0.00251899|0.0169153|0.0201069|0.02493,0.956543|0.955815|0.945731|0.960947|0.982934|0.956179|0.913586|0.977494|0.90484|0.903218,6.22817|4.1742|3.59128|4.96524|4.26661|2.12743|1.21281|2.40861|5.80128|4.29151,79.8117|37.015|10.4739|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.228393|0.220946|0.199542|0.174783|0.191968|0.242724|0.191098|0.247422|0.163358,0.725997|0.275354|0.200911|0.219292|0.389873|0.369932|0.821716|0.597712|0.823601,0.851523,0.837898,0.0185889,0.555256,0.596445,0.529227,0.225922,0.539254,0.241732,0.844508,60.029,1.54756e-12,39681,0.96775,71.3706,7.91337e-10,47522,0.907488,0.897423,0.0160931,0.236702,0.527636,0.456737,0.279439,0.462384,0.0593942,0.937758,18.7241,3.99128e-10,75313,0.812352,72.2662,3.36135e-11,78161
2,2,n1->n2->n12->n13->n14->n4->n5->n6->n7->n8->n9->n10,5.4999e+12|1.38353e+13|2.05589e+11|5.5344e+11|3.69121e+13|1.75942e+09|1.32985e+12|2.83166e+09|1.70314e+11|7.36068e+10|7.28667e+12|2.62018e+13,6.48959e+11|7.23336e+12|5.40463e+10|9.08242e+10|2.94889e+13|4.4632e+08|4.5847e+11|1.10743e+09|1.24554e+11|6.47234e+10|4.6263e+12|8.71912e+12,0.00015285|0.000148714|1.73339e-05|2.12038e-05|0.000455172|0.00014654|0.000163077|2.77636e-05|0.000279667|0.000102402|1.66587e-05|0.000127206,0.003252|0.000441496|0.000156137|0.00133854|0.00183051|0.00148041|0.000159363|0.00293787|0.00109524|0.000294904|0.00164938|0.000265144,0.0179602|0.0348637|0.0116366|0.0184047|0.0310073|0.0328667|0.0136578|0.041372|0.0184116|0.00528751|0.0479548|0.0409725,0.000546736|0.0478486|0.041832|0.031308|0.0319606|0.0360108|0.02637|0.0296728|0.00251899|0.0169153|0.0201069|0.02493,0.956543|0.955815|0.913854|0.98666|0.965597|0.960947|0.982934|0.956179|0.913586|0.977494|0.90484|0.903218,6.22817|4.1742|1.42439|0.948718|0.103561|4.96524|4.26661|2.12743|1.21281|2.40861|5.80128|4.29151,79.8117|88.6198|13.9548|56.34|52.1141|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.228393|0.218328|0.190483|0.245639|0.24587|0.174783|0.191968|0.242724|0.191098|0.247422|0.163358,0.725997|0.53516|0.305271|0.226162|0.356378|0.219292|0.389873|0.369932|0.821716|0.597712|0.823601,0.851523,0.837898,0.0185889,0.555256,0.596445,0.529227,0.225922,0.539254,0.241732,0.844508,60.029,1.54756e-12,39681,0.96775,71.3706,7.91337e-10,47522,0.907488,0.897423,0.0160931,0.236702,0.527636,0.456737,0.279439,0.462384,0.0593942,0.937758,18.7241,3.99128e-10,75313,0.812352,72.2662,3.36135e-11,78161
2,3,n1->n2->n12->n13->n3->n4->n5->n6->n7->n8->n9->n10,5.4999e+12|1.38353e+13|2.05589e+11|5.5344e+11|1.53335e+11|1.75942e+09|1.32985e+12|2.83166e+09|1.70314e+11|7.36068e+10|7.28667e+12|2.62018e+13,6.48959e+11|7.23336e+12|5.40463e+10|9.08242e+10|8.74502e+10|4.4632e+08|4.5847e+11|1.10743e+09|1.24554e+11|6.47234e+10|4.6263e+12|8.71912e+12,0.00015285|0.000148714|1.73339e-05|2.12038e-05|0.000989315|0.00014654|0.000163077|2.77636e-05|0.000279667|0.000102402|1.66587e-05|0.000127206,0.003252|0.000441496|0.000156137|0.00133854|0.000209305|0.00148041|0.000159363|0.00293787|0.00109524|0.000294904|0.00164938|0.000265144,0.0179602|0.0348637|0.0116366|0.0184047|0.0101203|0.0328667|0.0136578|0.041372|0.0184116|0.00528751|0.0479548|0.0409725,0.000546736|0.0478486|0.041832|0.031308|0.0269719|0.0360108|0.02637|0.0296728|0.00251899|0.0169153|0.0201069|0.02493,0.956543|0.955815|0.913854|0.98666|0.945731|0.960947|0.982934|0.956179|0.913586|0.977494|0.90484|0.903218,6.22817|4.1742|1.42439|0.948718|3.59128|4.96524|4.26661|2.12743|1.21281|2.40861|5.80128|4.29151,79.8117|88.6198|13.9548|83.9106|10.4739|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.228393|0.218328|0.190483|0.206647|0.199542|0.174783|0.191968|0.242724|0.191098|0.247422|0.163358,0.725997|0.53516|0.305271|0.189939|0.200911|0.219292|0.389873|0.369932|0.821716|0.597712|0.823601,0.851523,0.837898,0.0185889,0.555256,0.596445,0.529227,0.225922,0.539254,0.241732,0.844508,60.029,1.54756e-12,39681,0.96775,71.3706,7.91337e-10,47522,0.907488,0.897423,0.0160931,0.236702,0.527636,0.456737,0.279439,0.462384,0.0593942,0.937758,18.7241,3.99128e-10,75313,0.812352,72.2662,3.36135e-11,78161
2,4,n1->n11->n12->n2->n3->n4->n5->n6->n7->n8->n9->n10,5.4999e+12|5.65563e+13|2.05589e+11|1.38353e+13|1.53335e+11|1.75942e+09|1.32985e+12|2.83166e+09|1.70314e+11|7.36068e+10|7.28667e+12|2.62018e+13,6.48959e+11|3.81621e+13|5.40463e+10|7.23336e+12|8.74502e+10|4.4632e+08|4.5847e+11|1.10743e+09|1.24554e+11|6.47234e+10|4.6263e+12|8.71912e+12,0.00015285|3.58423e-05|1.73339e-05|0.000148714|0.000989315|0.00014654|0.000163077|2.77636e-05|0.000279667|0.000102402|1.66587e-05|0.000127206,0.003252|0.000127835|0.000156137|0.000441496|0.000209305|0.00148041|0.000159363|0.00293787|0.00109524|0.000294904|0.00164938|0.000265144,0.0179602|0.0470176|0.0116366|0.0348637|0.0101203|0.0328667|0.0136578|0.041372|0.0184116|0.00528751|0.0479548|0.0409725,0.000546736|0.0468531|0.041832|0.0478486|0.0269719|0.0360108|0.02637|0.0296728|0.00251899|0.0169153|0.0201069|0.02493,0.956543|0.950579|0.913854|0.955815|0.945731|0.960947|0.982934|0.956179|0.913586|0.977494|0.90484|0.903218,6.22817|4.0358|1.42439|4.1742|3.59128|4.96524|4.26661|2.12743|1.21281|2.40861|5.80128|4.29151,30.2686|24.4191|88.6198|37.015|10.4739|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.17251|0.167139|0.218328|0.220946|0.199542|0.174783|0.191968|0.242724|0.191098|0.247422|0.163358,0.827051|0.726505|0.53516|0.275354|0.200911|0.219292|0.389873|0.369932|0.821716|0.597712|0.823601,0.851523,0.837898,0.0185889,0.555256,0.596445,0.529227,0.225922,0.539254,0.241732,0.844508,60.029,1.54756e-12,39681,0.96775,71.3706,7.91337e-10,47522,0.907488,0.897423,0.0160931,0.236702,0.527636,0.456737,0.279439,0.462384,0.0593942,0.937758,18.7241,3.99128e-10,75313,0.812352,72.2662,3.36135e-11,78161
2,5,n1->n2->n12->n13->n14->n15->n5->n6->n7->n8->n9->n10,5.4999e+12|1.38353e+13|2.05589e+11|5.5344e+11|3.69121e+13|6.17253e+13|1.32985e+12|2.83166e+09|1.70314e+11|7.36068e+10|7.28667e+12|2.62018e+13,6.48959e+11|7.23336e+12|5.40463e+10|9.08242e+10|2.94889e+13|2.37721e+13|4.5847e+11|1.10743e+09|1.24554e+11|6.47234e+10|4.6263e+12|8.71912e+12,0.00015285|0.000148714|1.73339e-05|2.12038e-05|0.000455172|0.000365537|0.000163077|2.77636e-05|0.000279667|0.000102402|1.66587e-05|0.000127206,0.003252|0.000441496|0.000156137|0.00133854|0.00183051|0.000568282|0.000159363|0.00293787|0.00109524|0.000294904|0.00164938|0.000265144,0.0179602|0.0348637|0.0116366|0.0184047|0.0310073|0.000619861|0.0136578|0.041372|0.0184116|0.00528751|0.0479548|0.0409725,0.000546736|0.0478486|0.041832|0.031308|0.0319606|0.0254867|0.02637|0.0296728|0.00251899|0.0169153|0.0201069|0.02493,0.956543|0.955815|0.913854|0.98666|0.965597|0.948183|0.982934|0.956179|0.913586|0.977494|0.90484|0.903218,6.22817|4.1742|1.42439|0.948718|0.103561|2.74568|4.26661|2.12743|1.21281|2.40861|5.80128|4.29151,79.8117|88.6198|13.9548|56.34|92.5451|35.0583|37.2729|32.9383|55.4093|99.595|65.9961,0.228393|0.218328|0.190483|0.245639|0.217749|0.240843|0.191968|0.242724|0.191098|0.247422|0.163358,0.725997|0.53516|0.305271|0.226162|0.738934|0.606669|0.389873|0.369932|0.821716|0.597712|0.823601,0.851523,0.837898,0.0185889,0.555256,0.596445,0.529227,0.225922,0.539254,0.241732,0.844508,60.029,1.54756e-12,39681,0.96775,71.3706,7.91337e-10,47522,0.907488,0.897423,0.0160931,0.236702,0.527636,0.456737,0.279439,0.462384,0.0593942,0.937758,18.7241,3.99128e-10,75313,0.812352,72.2662,3.36135e-11,78161
2,6,n1->n11->n12->n13->n3->n4->n5->n6->n7->n8->n9->n10,5.4999e+12|5.65563e+13|2.05589e+11|5.5344e+11|1.53335e+11|1.75942e+09|1.32985e+12|2.83166e+09|1.70314e+11|7.36068e+10|7.28667e+12|2.62018e+13,6.48959e+11|3.81621e+13|5.40463e+10|9.08242e+10|8.74502e+10|4.4632e+08|4.5847e+11|1.10743e+09|1.24554e+11|6.47234e+10|4.6263e+12|8.71912e+12,0.00015285|3.58423e-05|1.73339e-05|2.12038e-05|0.000989315|0.00014654|0.000163077|2.77636e-05|0.000279667|0.000102402|1.66587e-05|0.000127206,0.003252|0.000127835|0.000156137|0.00133854|0.000209305|0.00148041|0.000159363|0.00293787|0.00109524|0.000294904|0.00164938|0.000265144,0.0179602|0.0470176|0.0116366|0.0184047|0.0101203|0.0328667|0.0136578|0.041372|0.0184116|0.00528751|0.0479548|0.0409725,0.000546736|0.0468531|0.041832|0.031308|0.0269719|0.0360108|0.02637|0.0296728|0.00251899|0.0169153|0.0201069|0.02493,0.956543|0.950579|0.913854|0.98666|0.945731|0.960947|0.982934|0.956179|0.913586|0.977494|0.90484|0.903218,6.22817|4.0358|1.42439|0.948718|3.59128|4.96524|4.26661|2.12743|1.21281|2.40861|5.80128|4.29151,30.2686|24.4191|13.9548|83.9106|10.4739|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.17251|0.167139|0.190483|0.206647|0.199542|0.174783|0.191968|0.242724|0.191098|0.247422|0.163358,0.827051|0.726505|0.305271|0.189939|0.200911|0.219292|0.389873|0.369932|0.821716|0.597712|0.823601,0.851523,0.837898,0.0185889,0.555256,0.596445,0.529227,0.225922,0.539254,0.241732,0.844508,60.029,1.54756e-12,39681,0.96775,71.3706,7.91337e-10,47522,0.907488,0.897423,0.0160931,0.236702,0.527636,0.456737,0.279439,0.462384,0.0593942,0.937758,18.7241,3.99128e-10,75313,0.812352,72.2662,3.36135e-11,78161
2,7,n1->n2->n3->n4->n14->n15->n16->n6->n7->n8->n9->n10,5.4999e+12|1.38353e+13|1.53335e+11|1.75942e+09|3.69121e+13|6.17253e+13|4.99557e+10|2.83166e+09|1.70314e+11|7.36068e+10|7.28667e+12|2.62018e+13,6.48959e+11|7.23336e+12|8.74502e+10|4.4632e+08|2.94889e+13|2.37721e+13|8.87997e+09|1.10743e+09|1.24554e+11|6.47234e+10|4.6263e+12|8.71912e+12,0.00015285|0.000148714|0.000989315|0.00014654|0.000455172|0.000365537|0.000113525|2.77636e-05|0.000279667|0.000102402|1.66587e-05|0.000127206,0.003252|0.000441496|0.000209305|0.00148041|0.00183051|0.000568282|0.000563062|0.00293787|0.00109524|0.000294904|0.00164938|0.000265144,0.0179602|0.0348637|0.0101203|0.0328667|0.0310073|0.000619861|0.0484966|0.041372|0.0184116|0.00528751|0.0479548|0.0409725,0.000546736|0.0478486|0.0269719|0.0360108|0.0319606|0.0254867|0.00864637|0.0296728|0.00251899|0.0169153|0.0201069|0.02493,0.956543|0.955815|0.945731|0.960947|0.965597|0.948183|0.930368|0.956179|0.913586|0.977494|0.90484|0.903218,6.22817|4.1742|3.59128|4.96524|0.103561|2.74568|1.84701|2.12743|1.21281|2.40861|5.80128|4.29151,79.8117|37.015|10.4739|52.1141|92.5451|56.2706|50.0569|32.9383|55.4093|99.595|65.9961,0.228393|0.220946|0.199542|0.24587|0.217749|0.203512|0.170335|0.242724|0.191098|0.247422|0.163358,0.725997|0.275354|0.200911|0.356378|0.738934|0.580023|0.600597|0.369932|0.821716|0.597712|0.823601,0.851523,0.837898,0.0185889,0.555256,0.596445,0.529227,0.225922,0.539254,0.241732,0.844508,60.029,1.54756e-12,39681,0.96775,71.3706,7.91337e-10,47522,0.907488,0.897423,0.0160931,0.236702,0.527636,0.456737,0.279439,0.462384,0.0593942,0.937758,18.7241,3.99128e-10,75313,0.812352,72.2662,3.36135e-11,78161
2,8,n1->n11->n12->n13->n14->n15->n5->n6->n7->n8->n9->n10,5.4999e+12|5.65563e+13|2.05589e+11|5.5344e+11|3.69121e+13|6.17253e+13|1.32985e+12|2.83166e+09|1.70314e+11|7.36068e+10|7.28667e+12|2.62018e+13,6.48959e+11|3.81621e+13|5.40463e+10|9.08242e+10|2.94889e+13|2.37721e+13|4.5847e+11|1.10743e+09|1.24554e+11|6.47234e+10|4.6263e+12|8.71912e+12,0.00015285|3.58423e-05|1.73339e-05|2.12038e-05|0.000455172|0.000365537|0.000163077|2.77636e-05|0.000279667|0.000102402|1.66587e-05|0.000127206,0.003252|0.000127835|0.000156137|0.00133854|0.00183051|0.000568282|0.000159363|0.00293787|0.00109524|0.000294904|0.00164938|0.000265144,0.0179602|0.0470176|0.0116366|0.0184047|0.0310073|0.000619861|0.0136578|0.041372|0.0184116|0.00528751|0.0479548|0.0409725,0.000546736|0.0468531|0.041832|0.031308|0.0319606|0.0254867|0.02637|0.0296728|0.00251899|0.0169153|0.0201069|0.02493,0.956543|0.950579|0.913854|0.98666|0.965597|0.948183|0.982934|0.956179|0.913586|0.977494|0.90484|0.903218,6.22817|4.0358|1.42439|0.948718|0.103561|2.74568|4.26661|2.12743|1.21281|2.40861|5.80128|4.29151,30.2686|24.4191|13.9548|56.34|92.5451|35.0583|37.2729|32.9383|55.4093|99.595|65.9961,0.17251|0.167139|0.190483|0.245639|0.217749|0.240843|0.191968|0.242724|0.191098|0.247422|0.163358,0.827051|0.726505|0.305271|0.226162|0.738934|0.606669|0.389873|0.369932|0.821716|0.597712|0.823601,0.851523,0.837898,0.0185889,0.555256,0.596445,0.529227,0.225922,0.539254,0.241732,0.844508,60.029,1.54756e-12,39681,0.96775,71.3706,7.91337e-10,47522,0.907488,0.897423,0.0160931,0.236702,0.527636,0.456737,0.279439,0.462384,0.0593942,0.937758,18.7241,3.99128e-10,75313,0.812352,72.2662,3.36135e-11,78161
2,9,n1->n2->n3->n4->n5->n15->n16->n6->n7->n8->n9->n10,5.4999e+12|1.38353e+13|1.53335e+11|1.75942e+09|1.32985e+12|6.17253e+13|4.99557e+10|2.83166e+09|1.70314e+11|7.36068e+10|7.28667e+12|2.62018e+13,6.48959e+11|7.23336e+12|8.74502e+10|4.4632e+08|4.5847e+11|2.37721e+13|8.87997e+09|1.10743e+09|1.24554e+11|6.47234e+10|4.6263e+12|8.71912e+12,0.00015285|0.000148714|0.000989315|0.00014654|0.000163077|0.000365537|0.000113525|2.77636e-05|0.000279667|0.000102402|1.66587e-05|0.000127206,0.003252|0.000441496|0.000209305|0.00148041|0.000159363|0.000568282|0.000563062|0.00293787|0.00109524|0.000294904|0.00164938|0.000265144,0.0179602|0.0348637|0.0101203|0.0328667|0.0136578|0.000619861|0.0484966|0.041372|0.0184116|0.00528751|0.0479548|0.0409725,0.000546736|0.0478486|0.0269719|0.0360108|0.02637|0.0254867|0.00864637|0.0296728|0.00251899|0.0169153|0.0201069|0.02493,0.956543|0.955815|0.945731|0.960947|0.982934|0.948183|0.930368|0.956179|0.913586|0.977494|0.90484|0.903218,6.22817|4.1742|3.59128|4.96524|4.26661|2.74568|1.84701|2.12743|1.21281|2.40861|5.80128|4.29151,79.8117|37.015|10.4739|81.7362|35.0583|56.2706|50.0569|32.9383|55.4093|99.595|65.9961,0.228393|0.220946|0.199542|0.174783|0.240843|0.203512|0.170335|0.242724|0.191098|0.247422|0.163358,0.725997|0.275354|0.200911|0.219292|0.606669|0.580023|0.600597|0.369932|0.821716|0.597712|0.823601,0.851523,0.837898,0.0185889,0.555256,0.596445,0.529227,0.225922,0.539254,0.241732,0.844508,60.029,1.54756e-12,39681,0.96775,71.3706,7.91337e-10,47522,0.907488,0.897423,0.0160931,0.236702,0.527636,0.456737,0.279439,0.462384,0.0593942,0.937758,18.7241,3.99128e-10,75313,0.812352,72.2662,3.36135e-11,78161
2,10,n1->n2->n3->n13->n14->n4->n5->n6->n7->n8->n9->n10,5.4999e+12|1.38353e+13|1.53335e+11|5.5344e+11|3.69121e+13|1.75942e+09|1.32985e+12|2.83166e+09|1.70314e+11|7.36068e+10|7.28667e+12|2.62018e+13,6.48959e+11|7.23336e+12|8.74502e+10|9.08242e+10|2.94889e+13|4.4632e+08|4.5847e+11|1.10743e+09|1.24554e+11|6.47234e+10|4.6263e+12|8.71912e+12,0.00015285|0.000148714|0.000989315|2.12038e-05|0.000455172|0.00014654|0.000163077|2.77636e-05|0.000279667|0.000102402|1.66587e-05|0.000127206,0.003252|0.000441496|0.000209305|0.00133854|0.00183051|0.00148041|0.000159363|0.00293787|0.00109524|0.000294904|0.00164938|0.000265144,0.0179602|0.0348637|0.0101203|0.0184047|0.0310073|0.0328667|0.0136578|0.041372|0.0184116|0.00528751|0.0479548|0.0409725,0.000546736|0.0478486|0.0269719|0.031308|0.0319606|0.0360108|0.02637|0.0296728|0.00251899|0.0169153|0.0201069|0.02493,0.956543|0.955815|0.945731|0.98666|0.965597|0.960947|0.982934|0.956179|0.913586|0.977494|0.90484|0.903218,6.22817|4.1742|3.59128|0.948718|0.103561|4.96524|4.26661|2.12743|1.21281|2.40861|5.80128|4.29151,79.8117|37.015|83.9106|56.34|52.1141|81.7362|37.2729|32.9383|55.4093|99.595|65.9961,0.228393|0.220946|0.206647|0.245639|0.24587|0.174783|0.191968|0.242724|0.191098|0.247422|0.163358,0.725997|0.275354|0.189939|0.226162|0.356378|0.219292|0.389873|0.369932|0.821716|0.597712|0.823601,0.851523,0.837898,0.0185889,0.555256,0.596445,0.529227,0.225922,0.539254,0.241732,0.844508,60.029,1.54756e-12,39681,0.96775,71.3706,7.91337e-10,47522,0.907488,0.897423,0.0160931,0.236702,0.527636,0.456737,0.279439,0.462384,0.0593942,0.937758,18.7241,3.99128e-10,75313,0.812352,72.2662,3.36135e-11,78161
2,11,n1->n2->n3->n13->n14->n15->n16->n6->n7->n8->n9->n10,5.4999e+12|1.38353e+13|1.53335e+11|5.5344e+11|3.69121e+13|6.17253e+13|4.99557e+10|2.83166e+09|1.70314e+11|7.36068e+10|7.28667e+12|2.62018e+13,6.48959e+11|7.23336e+12|8.74502e+10|9.08242e+10|2.94889e+13|2.37721e+13|8.87997e+09|1.10743e+09|1.24554e+11|6.47234e+10|4.6263e+12|8.71912e+12,0.00015285|0.000148714|0.000989315|2.12038e-05|0.000455172|0.000365537|0.000113525|2.77636e-05|0.000279667|0.000102402|1.66587e-05|0.000127206,0.003252|0.000441496|0.000209305|0.00133854|0.00183051|0.000568282|0.000563062|0.00293787|0.00109524|0.000294904|0.00164938|0.000265144,0.0179602|0.0348637|0.0101203|0.0184047|0.0310073|0.000619861|0.0484966|0.041372|0.0184116|0.00528751|0.0479548|0.0409725,0.000546736|0.0478486|0.0269719|0.031308|0.0319606|0.0254867|0.00864637|0.0296728|0.00251899|0.0169153|0.0201069|0.02493,0.956543|0.955815|0.945731|0.98666|0.965597|0.948183|0.930368|0.956179|0.913586|0.977494|0.90484|0.903218,6.22817|4.1742|3.59128|0.948718|0.103561|2.74568|1.84701|2.12743|1.21281|2.40861|5.80128|4.29151,79.8117|37.015|83.9106|56.34|92.5451|56.2706|50.0569|32.9383|55.4093|99.595|65.9961,0.228393|0.220946|0.206647|0.245639|0.217749|0.203512|0.170335|0.242724|0.191098|0.247422|0.163358,0.725997|0.275354|0.189939|0.226162|0.738934|0.580023|0.600597|0.369932|0.821716|0.597712|0.823601,0.851523,0.837898,0.0185889,0.555256,0.596445,0.529227,0.225922,0.539254,0.241732,0.844508,60.029,1.54756e-12,39681,0.96775,71.3706,7.91337e-10,47522,0.907488,0.897423,0.0160931,0.236702,0.527636,0.456737,0.279439,0.462384,0.0593942,0.937758,18.7241,3.99128e-10,75313,0.812352,72.2662,3.36135e-11,78161
