DatasetID,PathID,PathString,node_t1,node_t2,node_p_depol_1q,node_p_depol_2q,node_coh1_angle,node_coh2_zz_angle,node_src_visibility,node_src_phase,edge_length,edge_attenuation,edge_insertion_loss_db,d1_coupling_1,d1_coupling_2,d1_mzi_phase_error,d1_mzi_loss_short,d1_mzi_loss_long,d1_bs1_reflectivity,d1_bs1_loss,d1_bs2_reflectivity,d1_bs2_loss,d1_snspd1_efficiency,d1_snspd1_jitter,d1_snspd1_dark,d1_snspd1_dead,d1_snspd2_efficiency,d1_snspd2_jitter,d1_snspd2_dark,d1_snspd2_dead,d2_coupling_1,d2_coupling_2,d2_mzi_phase_error,d2_mzi_loss_short,d2_mzi_loss_long,d2_bs1_reflectivity,d2_bs1_loss,d2_bs2_reflectivity,d2_bs2_loss,d2_snspd1_efficiency,d2_snspd1_jitter,d2_snspd1_dark,d2_snspd1_dead,d2_snspd2_efficiency,d2_snspd2_jitter,d2_snspd2_dark,d2_snspd2_dead
19,1,S->D,4.7613e+12|4.78972e+11,1.32793e+12|2.50726e+11,0.000771383|0.000248483,0.00213132|0.00218834,0.0265695|0.0191067,0.0328315|0.0414271,0.90384|0.922439,5.97317|0.978493,12.2677,0.181809,0.752501,0.991286,0.855228,0.0942443,0.201915,0.547472,0.527079,0.281947,0.483922,0.208052,0.928957,29.9034,3.28192e-11,68988,0.937534,99.9953,1.44854e-13,28207,0.829016,0.830887,0.0681373,0.878537,0.448723,0.516848,0.11295,0.481966,0.250271,0.917999,41.5806,4.53567e-10,54866,0.833889,53.49,4.99802e-11,43040
19,2,S->e0->D,4.7613e+12|2.56259e+10|4.78972e+11,1.32793e+12|1.39818e+10|2.50726e+11,0.000771383|4.67234e-05|0.000248483,0.00213132|0.00286696|0.00218834,0.0265695|0.0476353|0.0191067,0.0328315|0.0219654|0.0414271,0.90384|0.909246|0.922439,5.97317|4.18804|0.978493,77.6192|43.4967,0.231132|0.230728,0.41501|0.95886,0.991286,0.855228,0.0942443,0.201915,0.547472,0.527079,0.281947,0.483922,0.208052,0.928957,29.9034,3.28192e-11,68988,0.937534,99.9953,1.44854e-13,28207,0.829016,0.830887,0.0681373,0.878537,0.448723,0.516848,0.11295,0.481966,0.250271,0.917999,41.5806,4.53567e-10,54866,0.833889,53.49,4.99802e-11,43040
19,3,S->a1->e0->D,4.7613e+12|1.65548e+13|2.56259e+10|4.78972e+11,1.32793e+12|5.65025e+12|1.39818e+10|2.50726e+11,0.000771383|8.62044e-05|4.67234e-05|0.000248483,0.00213132|0.00521702|0.00286696|0.00218834,0.0265695|0.0231459|0.0476353|0.0191067,0.0328315|0.0207205|0.0219654|0.0414271,0.90384|0.909853|0.909246|0.922439,5.97317|2.2776|4.18804|0.978493,66.2586|72.2829|43.4967,0.191065|0.189746|0.230728,0.328448|0.114018|0.95886,0.991286,0.855228,0.0942443,0.201915,0.547472,0.527079,0.281947,0.483922,0.208052,0.928957,29.9034,3.28192e-11,68988,0.937534,99.9953,1.44854e-13,28207,0.829016,0.830887,0.0681373,0.878537,0.448723,0.516848,0.11295,0.481966,0.250271,0.917999,41.5806,4.53567e-10,54866,0.833889,53.49,4.99802e-11,43040
19,4,S->b1->e1->D,4.7613e+12|5.67746e+12|1.11587e+09|4.78972e+11,1.32793e+12|3.21559e+12|6.83311e+08|2.50726e+11,0.000771383|5.15916e-05|0.00011254|0.000248483,0.00213132|0.00108999|0.000953816|0.00218834,0.0265695|0.0381889|0.0284721|0.0191067,0.0328315|0.00272488|0.0258204|0.0414271,0.90384|0.906829|0.930759|0.922439,5.97317|2.36388|1.76877|0.978493,90.7492|86.2435|12.7315,0.219686|0.177423|0.173283,0.307916|0.668561|0.900338,0.991286,0.855228,0.0942443,0.201915,0.547472,0.527079,0.281947,0.483922,0.208052,0.928957,29.9034,3.28192e-11,68988,0.937534,99.9953,1.44854e-13,28207,0.829016,0.830887,0.0681373,0.878537,0.448723,0.516848,0.11295,0.481966,0.250271,0.917999,41.5806,4.53567e-10,54866,0.833889,53.49,4.99802e-11,43040
19,5,S->a1->b2->e3->D,4.7613e+12|1.65548e+13|1.31026e+10|3.29107e+09|4.78972e+11,1.32793e+12|5.65025e+12|3.10459e+09|1.52265e+09|2.50726e+11,0.000771383|8.62044e-05|1.53995e-05|3.431e-05|0.000248483,0.00213132|0.00521702|0.00152762|0.000879792|0.00218834,0.0265695|0.0231459|0.033587|0.0099994|0.0191067,0.0328315|0.0207205|0.039592|0.0365112|0.0414271,0.90384|0.909853|0.9618|0.990086|0.922439,5.97317|2.2776|2.49054|1.39327|0.978493,66.2586|65.9961|67.5745|97.0433,0.191065|0.235944|0.238693|0.188175,0.328448|0.171055|0.144125|0.119974,0.991286,0.855228,0.0942443,0.201915,0.547472,0.527079,0.281947,0.483922,0.208052,0.928957,29.9034,3.28192e-11,68988,0.937534,99.9953,1.44854e-13,28207,0.829016,0.830887,0.0681373,0.878537,0.448723,0.516848,0.11295,0.481966,0.250271,0.917999,41.5806,4.53567e-10,54866,0.833889,53.49,4.99802e-11,43040
19,6,S->a1->a2->e2->D,4.7613e+12|1.65548e+13|9.66588e+10|1.19258e+11|4.78972e+11,1.32793e+12|5.65025e+12|1.46509e+10|9.3626e+10|2.50726e+11,0.000771383|8.62044e-05|0.000149846|1.86527e-05|0.000248483,0.00213132|0.00521702|0.000193947|0.0004462|0.00218834,0.0265695|0.0231459|0.0111845|0.00961502|0.0191067,0.0328315|0.0207205|0.0280546|0.0213568|0.0414271,0.90384|0.909853|0.925553|0.912682|0.922439,5.97317|2.2776|4.01915|4.78022|0.978493,66.2586|79.8117|28.0546|21.0603,0.191065|0.219084|0.202219|0.228859,0.328448|0.561901|0.790314|0.73171,0.991286,0.855228,0.0942443,0.201915,0.547472,0.527079,0.281947,0.483922,0.208052,0.928957,29.9034,3.28192e-11,68988,0.937534,99.9953,1.44854e-13,28207,0.829016,0.830887,0.0681373,0.878537,0.448723,0.516848,0.11295,0.481966,0.250271,0.917999,41.5806,4.53567e-10,54866,0.833889,53.49,4.99802e-11,43040
19,7,S->b1->b2->e3->D,4.7613e+12|5.67746e+12|1.31026e+10|3.29107e+09|4.78972e+11,1.32793e+12|3.21559e+12|3.10459e+09|1.52265e+09|2.50726e+11,0.000771383|5.15916e-05|1.53995e-05|3.431e-05|0.000248483,0.00213132|0.00108999|0.00152762|0.000879792|0.00218834,0.0265695|0.0381889|0.033587|0.0099994|0.0191067,0.0328315|0.00272488|0.039592|0.0365112|0.0414271,0.90384|0.906829|0.9618|0.990086|0.922439,5.97317|2.36388|2.49054|1.39327|0.978493,90.7492|37.2729|67.5745|97.0433,0.219686|0.199247|0.238693|0.188175,0.307916|0.684121|0.144125|0.119974,0.991286,0.855228,0.0942443,0.201915,0.547472,0.527079,0.281947,0.483922,0.208052,0.928957,29.9034,3.28192e-11,68988,0.937534,99.9953,1.44854e-13,28207,0.829016,0.830887,0.0681373,0.878537,0.448723,0.516848,0.11295,0.481966,0.250271,0.917999,41.5806,4.53567e-10,54866,0.833889,53.49,4.99802e-11,43040
19,8,S->b1->a2->e2->D,4.7613e+12|5.67746e+12|9.66588e+10|1.19258e+11|4.78972e+11,1.32793e+12|3.21559e+12|1.46509e+10|9.3626e+10|2.50726e+11,0.000771383|5.15916e-05|0.000149846|1.86527e-05|0.000248483,0.00213132|0.00108999|0.000193947|0.0004462|0.00218834,0.0265695|0.0381889|0.0111845|0.00961502|0.0191067,0.0328315|0.00272488|0.0280546|0.0213568|0.0414271,0.90384|0.906829|0.925553|0.912682|0.922439,5.97317|2.36388|4.01915|4.78022|0.978493,90.7492|99.0064|28.0546|21.0603,0.219686|0.236579|0.202219|0.228859,0.307916|0.408808|0.790314|0.73171,0.991286,0.855228,0.0942443,0.201915,0.547472,0.527079,0.281947,0.483922,0.208052,0.928957,29.9034,3.28192e-11,68988,0.937534,99.9953,1.44854e-13,28207,0.829016,0.830887,0.0681373,0.878537,0.448723,0.516848,0.11295,0.481966,0.250271,0.917999,41.5806,4.53567e-10,54866,0.833889,53.49,4.99802e-11,43040
19,9,S->a1->b2->a3->e4->D,4.7613e+12|1.65548e+13|1.31026e+10|2.83508e+12|5.83131e+13|4.78972e+11,1.32793e+12|5.65025e+12|3.10459e+09|5.67357e+11|1.23322e+13|2.50726e+11,0.000771383|8.62044e-05|1.53995e-05|1.49546e-05|0.000130525|0.000248483,0.00213132|0.00521702|0.00152762|0.000952585|0.00253035|0.00218834,0.0265695|0.0231459|0.033587|0.00464492|0.00996343|0.0191067,0.0328315|0.0207205|0.039592|0.0257618|0.0222382|0.0414271,0.90384|0.909853|0.9618|0.968991|0.906444|0.922439,5.97317|2.2776|2.49054|3.89765|4.37972|0.978493,66.2586|65.9961|24.4191|43.2583|69.1985,0.191065|0.235944|0.242033|0.16902|0.20568,0.328448|0.171055|0.217715|0.7617|0.357192,0.991286,0.855228,0.0942443,0.201915,0.547472,0.527079,0.281947,0.483922,0.208052,0.928957,29.9034,3.28192e-11,68988,0.937534,99.9953,1.44854e-13,28207,0.829016,0.830887,0.0681373,0.878537,0.448723,0.516848,0.11295,0.481966,0.250271,0.917999,41.5806,4.53567e-10,54866,0.833889,53.49,4.99802e-11,43040
19,10,S->e0->t17->t18->e1->D,4.7613e+12|2.56259e+10|6.08698e+13|1.04829e+10|1.11587e+09|4.78972e+11,1.32793e+12|1.39818e+10|1.60973e+13|5.96228e+09|6.83311e+08|2.50726e+11,0.000771383|4.67234e-05|0.000197954|0.000182818|0.00011254|0.000248483,0.00213132|0.00286696|0.000609997|0.00645973|0.000953816|0.00218834,0.0265695|0.0476353|0.0368914|0.01569|0.0284721|0.0191067,0.0328315|0.0219654|0.0455997|0.042401|0.0258204|0.0414271,0.90384|0.909246|0.987326|0.964959|0.930759|0.922439,5.97317|4.18804|0.98701|1.22809|1.76877|0.978493,77.6192|88.8597|37.0378|52.0957|12.7315,0.231132|0.223697|0.223961|0.184992|0.173283,0.41501|0.844448|0.974725|0.207188|0.900338,0.991286,0.855228,0.0942443,0.201915,0.547472,0.527079,0.281947,0.483922,0.208052,0.928957,29.9034,3.28192e-11,68988,0.937534,99.9953,1.44854e-13,28207,0.829016,0.830887,0.0681373,0.878537,0.448723,0.516848,0.11295,0.481966,0.250271,0.917999,41.5806,4.53567e-10,54866,0.833889,53.49,4.99802e-11,43040
