DatasetID,PathID,PathString,node_t1,node_t2,node_p_depol_1q,node_p_depol_2q,node_coh1_angle,node_coh2_zz_angle,node_src_visibility,node_src_phase,edge_length,edge_attenuation,edge_insertion_loss_db,d1_coupling_1,d1_coupling_2,d1_mzi_phase_error,d1_mzi_loss_short,d1_mzi_loss_long,d1_bs1_reflectivity,d1_bs1_loss,d1_bs2_reflectivity,d1_bs2_loss,d1_snspd1_efficiency,d1_snspd1_jitter,d1_snspd1_dark,d1_snspd1_dead,d1_snspd2_efficiency,d1_snspd2_jitter,d1_snspd2_dark,d1_snspd2_dead,d2_coupling_1,d2_coupling_2,d2_mzi_phase_error,d2_mzi_loss_short,d2_mzi_loss_long,d2_bs1_reflectivity,d2_bs1_loss,d2_bs2_reflectivity,d2_bs2_loss,d2_snspd1_efficiency,d2_snspd1_jitter,d2_snspd1_dark,d2_snspd1_dead,d2_snspd2_efficiency,d2_snspd2_jitter,d2_snspd2_dark,d2_snspd2_dead
3,1,S->D,1.68978e+10|2.1187e+12,1.86373e+09|1.02632e+12,2.80015e-05|3.36229e-05,0.000812435|0.000687305,0.0206965|0.0183291,0.00883335|0.0260722,0.978319|0.943912,5.81626|2.05396,12.2677,0.214355,0.456459,0.84027,0.985915,0.00267914,0.924962,0.951929,0.451205,0.228906,0.54702,0.271771,0.974728,59.5291,2.05411e-13,86481,0.910489,65.3263,4.66675e-12,61466,0.830716,0.947954,0.0112526,0.729781,0.848978,0.497247,0.152949,0.481221,0.290838,0.931962,43.209,5.00299e-13,29762,0.883506,94.8312,8.64143e-11,29372
3,2,S->e0->D,1.68978e+10|1.12878e+12|2.1187e+12,1.86373e+09|2.29213e+11|1.02632e+12,2.80015e-05|3.96506e-05|3.36229e-05,0.000812435|0.000119963|0.000687305,0.0206965|0.0364241|0.0183291,0.00883335|0.00215876|0.0260722,0.978319|0.900461|0.943912,5.81626|4.58355|2.05396,77.6192|43.4967,0.227206|0.163713,0.564917|0.189957,0.84027,0.985915,0.00267914,0.924962,0.951929,0.451205,0.228906,0.54702,0.271771,0.974728,59.5291,2.05411e-13,86481,0.910489,65.3263,4.66675e-12,61466,0.830716,0.947954,0.0112526,0.729781,0.848978,0.497247,0.152949,0.481221,0.290838,0.931962,43.209,5.00299e-13,29762,0.883506,94.8312,8.64143e-11,29372
3,3,S->a1->e0->D,1.68978e+10|1.98521e+13|1.12878e+12|2.1187e+12,1.86373e+09|4.74249e+12|2.29213e+11|1.02632e+12,2.80015e-05|0.000505178|3.96506e-05|3.36229e-05,0.000812435|0.000304368|0.000119963|0.000687305,0.0206965|0.030933|0.0364241|0.0183291,0.00883335|0.0463335|0.00215876|0.0260722,0.978319|0.9245|0.900461|0.943912,5.81626|4.35379|4.58355|2.05396,66.2586|72.2829|43.4967,0.187493|0.24979|0.163713,0.325768|0.24435|0.189957,0.84027,0.985915,0.00267914,0.924962,0.951929,0.451205,0.228906,0.54702,0.271771,0.974728,59.5291,2.05411e-13,86481,0.910489,65.3263,4.66675e-12,61466,0.830716,0.947954,0.0112526,0.729781,0.848978,0.497247,0.152949,0.481221,0.290838,0.931962,43.209,5.00299e-13,29762,0.883506,94.8312,8.64143e-11,29372
3,4,S->b1->e1->D,1.68978e+10|1.83037e+11|5.55097e+13|2.1187e+12,1.86373e+09|1.27407e+11|3.16863e+13|1.02632e+12,2.80015e-05|4.44429e-05|8.77567e-05|3.36229e-05,0.000812435|0.000911165|0.000937757|0.000687305,0.0206965|0.0489023|0.0218068|0.0183291,0.00883335|0.0237438|0.0162322|0.0260722,0.978319|0.912438|0.949563|0.943912,5.81626|0.324976|2.709|2.05396,90.7492|86.2435|12.7315,0.192854|0.184584|0.21895,0.234947|0.57466|0.996,0.84027,0.985915,0.00267914,0.924962,0.951929,0.451205,0.228906,0.54702,0.271771,0.974728,59.5291,2.05411e-13,86481,0.910489,65.3263,4.66675e-12,61466,0.830716,0.947954,0.0112526,0.729781,0.848978,0.497247,0.152949,0.481221,0.290838,0.931962,43.209,5.00299e-13,29762,0.883506,94.8312,8.64143e-11,29372
3,5,S->a1->b2->e3->D,1.68978e+10|1.98521e+13|5.33437e+13|7.45909e+09|2.1187e+12,1.86373e+09|4.74249e+12|9.83767e+12|4.33273e+09|1.02632e+12,2.80015e-05|0.000505178|0.000101889|9.83054e-05|3.36229e-05,0.000812435|0.000304368|0.000151846|0.00689432|0.000687305,0.0206965|0.030933|0.0211828|0.00162962|0.0183291,0.00883335|0.0463335|0.0465053|0.0033489|0.0260722,0.978319|0.9245|0.947729|0.938311|0.943912,5.81626|4.35379|6.10182|0.504397|2.05396,66.2586|65.9961|67.5745|97.0433,0.187493|0.189681|0.238569|0.227591,0.325768|0.93875|0.711146|0.844097,0.84027,0.985915,0.00267914,0.924962,0.951929,0.451205,0.228906,0.54702,0.271771,0.974728,59.5291,2.05411e-13,86481,0.910489,65.3263,4.66675e-12,61466,0.830716,0.947954,0.0112526,0.729781,0.848978,0.497247,0.152949,0.481221,0.290838,0.931962,43.209,5.00299e-13,29762,0.883506,94.8312,8.64143e-11,29372
3,6,S->a1->a2->e2->D,1.68978e+10|1.98521e+13|8.64098e+13|9.79128e+11|2.1187e+12,1.86373e+09|4.74249e+12|1.22225e+13|7.7439e+11|1.02632e+12,2.80015e-05|0.000505178|1.50247e-05|0.00097728|3.36229e-05,0.000812435|0.000304368|0.00223044|0.00014371|0.000687305,0.0206965|0.030933|0.0169868|0.0192342|0.0183291,0.00883335|0.0463335|0.00356222|0.00903531|0.0260722,0.978319|0.9245|0.945154|0.933451|0.943912,5.81626|4.35379|4.73608|1.80625|2.05396,66.2586|79.8117|28.0546|21.0603,0.187493|0.238489|0.178216|0.161422,0.325768|0.641907|0.585494|0.601825,0.84027,0.985915,0.00267914,0.924962,0.951929,0.451205,0.228906,0.54702,0.271771,0.974728,59.5291,2.05411e-13,86481,0.910489,65.3263,4.66675e-12,61466,0.830716,0.947954,0.0112526,0.729781,0.848978,0.497247,0.152949,0.481221,0.290838,0.931962,43.209,5.00299e-13,29762,0.883506,94.8312,8.64143e-11,29372
3,7,S->b1->b2->e3->D,1.68978e+10|1.83037e+11|5.33437e+13|7.45909e+09|2.1187e+12,1.86373e+09|1.27407e+11|9.83767e+12|4.33273e+09|1.02632e+12,2.80015e-05|4.44429e-05|0.000101889|9.83054e-05|3.36229e-05,0.000812435|0.000911165|0.000151846|0.00689432|0.000687305,0.0206965|0.0489023|0.0211828|0.00162962|0.0183291,0.00883335|0.0237438|0.0465053|0.0033489|0.0260722,0.978319|0.912438|0.947729|0.938311|0.943912,5.81626|0.324976|6.10182|0.504397|2.05396,90.7492|37.2729|67.5745|97.0433,0.192854|0.192328|0.238569|0.227591,0.234947|0.109841|0.711146|0.844097,0.84027,0.985915,0.00267914,0.924962,0.951929,0.451205,0.228906,0.54702,0.271771,0.974728,59.5291,2.05411e-13,86481,0.910489,65.3263,4.66675e-12,61466,0.830716,0.947954,0.0112526,0.729781,0.848978,0.497247,0.152949,0.481221,0.290838,0.931962,43.209,5.00299e-13,29762,0.883506,94.8312,8.64143e-11,29372
3,8,S->b1->a2->e2->D,1.68978e+10|1.83037e+11|8.64098e+13|9.79128e+11|2.1187e+12,1.86373e+09|1.27407e+11|1.22225e+13|7.7439e+11|1.02632e+12,2.80015e-05|4.44429e-05|1.50247e-05|0.00097728|3.36229e-05,0.000812435|0.000911165|0.00223044|0.00014371|0.000687305,0.0206965|0.0489023|0.0169868|0.0192342|0.0183291,0.00883335|0.0237438|0.00356222|0.00903531|0.0260722,0.978319|0.912438|0.945154|0.933451|0.943912,5.81626|0.324976|4.73608|1.80625|2.05396,90.7492|99.0064|28.0546|21.0603,0.192854|0.221371|0.178216|0.161422,0.234947|0.977131|0.585494|0.601825,0.84027,0.985915,0.00267914,0.924962,0.951929,0.451205,0.228906,0.54702,0.271771,0.974728,59.5291,2.05411e-13,86481,0.910489,65.3263,4.66675e-12,61466,0.830716,0.947954,0.0112526,0.729781,0.848978,0.497247,0.152949,0.481221,0.290838,0.931962,43.209,5.00299e-13,29762,0.883506,94.8312,8.64143e-11,29372
3,9,S->a1->b2->a3->e4->D,1.68978e+10|1.98521e+13|5.33437e+13|2.66448e+10|2.05896e+10|2.1187e+12,1.86373e+09|4.74249e+12|9.83767e+12|5.76314e+09|1.99378e+10|1.02632e+12,2.80015e-05|0.000505178|0.000101889|0.000491359|2.6177e-05|3.36229e-05,0.000812435|0.000304368|0.000151846|0.00109684|0.000249021|0.000687305,0.0206965|0.030933|0.0211828|0.0421366|0.028682|0.0183291,0.00883335|0.0463335|0.0465053|0.0223195|0.0248999|0.0260722,0.978319|0.9245|0.947729|0.990533|0.955142|0.943912,5.81626|4.35379|6.10182|4.08906|2.3671|2.05396,66.2586|65.9961|24.4191|43.2583|69.1985,0.187493|0.189681|0.20384|0.203324|0.209068,0.325768|0.93875|0.196558|0.614413|0.657924,0.84027,0.985915,0.00267914,0.924962,0.951929,0.451205,0.228906,0.54702,0.271771,0.974728,59.5291,2.05411e-13,86481,0.910489,65.3263,4.66675e-12,61466,0.830716,0.947954,0.0112526,0.729781,0.848978,0.497247,0.152949,0.481221,0.290838,0.931962,43.209,5.00299e-13,29762,0.883506,94.8312,8.64143e-11,29372
3,10,S->e0->t17->t18->e1->D,1.68978e+10|1.12878e+12|3.10164e+12|4.14149e+12|5.55097e+13|2.1187e+12,1.86373e+09|2.29213e+11|3.00818e+12|3.06562e+12|3.16863e+13|1.02632e+12,2.80015e-05|3.96506e-05|8.25567e-05|0.000181091|8.77567e-05|3.36229e-05,0.000812435|0.000119963|0.00015331|0.00167834|0.000937757|0.000687305,0.0206965|0.0364241|0.0281005|0.0377285|0.0218068|0.0183291,0.00883335|0.00215876|0.00632819|0.0421228|0.0162322|0.0260722,0.978319|0.900461|0.971394|0.98256|0.949563|0.943912,5.81626|4.58355|3.18983|0.228898|2.709|2.05396,77.6192|88.8597|37.0378|52.0957|12.7315,0.227206|0.18567|0.180946|0.162254|0.21895,0.564917|0.723494|0.852977|0.33615|0.996,0.84027,0.985915,0.00267914,0.924962,0.951929,0.451205,0.228906,0.54702,0.271771,0.974728,59.5291,2.05411e-13,86481,0.910489,65.3263,4.66675e-12,61466,0.830716,0.947954,0.0112526,0.729781,0.848978,0.497247,0.152949,0.481221,0.290838,0.931962,43.209,5.00299e-13,29762,0.883506,94.8312,8.64143e-11,29372
